seq,ax,ay,az,gx,gy,gz
0,-4188,2588,17316,-150,-53,-3
1,-4584,2456,17004,-157,-47,-14
2,-4472,2420,17340,-153,-58,-36
3,-4268,2296,17360,-188,-78,-28
4,-4404,2296,17080,-213,-87,-1
5,-5204,2020,17264,-213,-115,16
6,-5388,1868,17632,-202,-143,-29
7,-5436,1916,18044,-253,-146,-82
8,-5172,2004,17736,-334,-150,-138
9,-4940,1984,17620,-380,-123,-154
10,-5180,1652,17656,-393,-126,-150
11,-5832,1296,17176,-402,-173,-165
12,-5872,1096,16988,-409,-190,-248
13,-5448,868,17000,-416,-169,-322
14,-5172,916,16652,-442,-177,-340
15,-5300,624,16472,-457,-204,-331
16,-5524,264,16052,-454,-247,-369
17,-5208,148,15708,-452,-220,-450
18,-4548,244,15496,-459,-188,-513
19,-4344,240,15232,-447,-197,-508
20,-4432,-120,14484,-398,-236,-495
21,-4436,-444,14460,-330,-229,-543
22,-4304,-524,14164,-304,-217,-604
23,-4116,-576,13600,-295,-187,-647
24,-3476,-700,13292,-277,-149,-693
25,-3224,-940,12516,-237,-121,-702
26,-3216,-972,12264,-167,-99,-705
27,-3124,-1100,11892,-91,-39,-726
28,-3140,-1204,11524,-33,69,-773
29,-2600,-752,11536,58,118,-834
30,-1828,-304,11804,150,139,-828
31,-1736,-116,11864,202,128,-788
32,-864,88,11544,267,73,-745
33,-248,120,11500,361,79,-648
34,-520,272,11916,449,146,-560
35,-1024,-24,11888,494,167,-507
36,-624,256,11516,586,148,-511
37,-276,668,12164,730,190,-466
38,-784,748,13312,824,239,-380
39,-896,1044,14136,845,222,-340
40,-736,1544,14328,853,164,-306
41,-532,2204,14308,891,138,-263
42,184,2572,15000,957,176,-229
43,500,3312,16324,988,227,-153
44,424,4072,16476,967,216,-42
45,336,4688,16444,935,227,34
46,700,4516,16808,926,281,58
47,1052,5252,18144,929,374,119
48,516,5720,18656,835,375,283
49,-268,5724,18164,731,354,426
50,-544,5860,18224,702,359,490
51,-600,6016,18568,669,385,514
52,-880,6136,18544,605,403,588
53,-1212,5976,18564,555,403,655
54,-1728,6404,19224,515,412,730
55,-2404,6664,19348,437,332,806
56,-2580,7096,18956,370,292,829
57,-2764,7104,19276,334,311,858
58,-3332,7320,19836,254,286,939
59,-4144,7332,19792,174,179,1046
60,-5096,6892,19932,126,91,1111
61,-5532,6864,20404,49,50,1086
62,-5544,7168,20708,-109,44,1033
63,-5584,7232,20172,-270,39,998
64,-5976,6996,20016,-364,69,962
65,-6032,7116,20020,-461,47,896
66,-5816,6940,19624,-538,-30,851
67,-5820,6532,19248,-615,-87,831
68,-5832,6292,19540,-674,-98,804
69,-6224,5956,19576,-766,-123,784
70,-6668,5424,18692,-884,-164,726
71,-7168,4788,17912,-955,-140,605
72,-7252,4372,18060,-981,-120,439
73,-6856,3892,18012,-1069,-175,323
74,-6136,3504,16680,-1234,-189,224
75,-5640,3080,14304,-1334,-111,116
76,-5640,2424,12748,-1287,16,18
77,-5116,1624,11752,-1107,59,-87
78,-4292,1120,10972,-962,128,-189
79,-3008,888,10420,-837,166,-254
80,-1984,792,9596,-736,213,-229
81,-1924,524,8944,-564,196,-112
82,-2016,312,9444,-307,106,-7
83,-2372,96,10512,-34,56,69
84,-2996,112,12472,134,54,96
85,-2860,348,14356,188,56,76
86,-2948,656,16240,111,46,68
87,-3284,1016,16764,-16,-31,53
88,-3308,1212,16692,-82,-100,0
