seq,ax,ay,az,gx,gy,gz
0,-2152,2984,16624,108,89,48
1,-2600,3144,17020,141,6,37
2,-2220,3236,17312,144,-34,1
3,-1716,3344,17664,93,11,24
4,-2372,3008,17272,-4,33,74
5,-2644,2700,16860,1,26,50
6,-2028,2988,17872,24,28,16
7,-2100,3076,18336,-38,49,90
8,-3160,3140,18156,-84,22,142
9,-3132,3008,18760,-71,3,92
10,-2812,3128,19476,-164,42,39
11,-3216,2864,18684,-271,50,16
12,-3780,2780,19080,-277,133,-25
13,-4432,2892,19716,-302,108,-36
14,-5384,2736,19880,-389,72,-44
15,-6332,2456,19556,-490,7,-101
16,-6668,2120,18948,-529,-106,-216
17,-5784,1616,18432,-564,-173,-312
18,-5588,1364,17612,-642,-166,-359
19,-5592,1116,16776,-648,-261,-390
20,-5144,972,15908,-600,-324,-444
21,-4996,936,15668,-558,-347,-491
22,-5028,868,15144,-513,-425,-547
23,-5136,524,15064,-520,-413,-659
24,-4324,516,14504,-524,-378,-789
25,-3324,508,13784,-548,-288,-845
26,-3520,-40,12484,-518,-232,-823
27,-3580,-388,11932,-323,-301,-856
28,-2836,-468,12552,-151,-401,-907
29,-2324,-692,12184,-109,-375,-931
30,-2196,-760,11540,-88,-336,-956
31,-1816,-500,10876,18,-333,-987
32,-968,-292,11040,151,-358,-1020
33,-136,32,10812,238,-341,-1042
34,1060,268,10652,346,-285,-1036
35,1680,644,11300,427,-203,-968
36,1520,540,11496,494,-173,-888
37,1832,664,11796,495,-45,-858
38,1944,972,11144,486,97,-827
39,1708,1324,10928,581,154,-761
40,1376,1464,11344,718,98,-694
41,1828,1848,12568,867,87,-667
42,2108,2488,13068,870,124,-595
43,1368,2544,13024,881,157,-505
44,1828,3148,13600,956,130,-513
45,2572,4112,13940,1022,121,-474
46,2544,4852,14352,1034,229,-398
47,2408,5032,14864,990,338,-342
48,2472,5352,14816,951,423,-306
49,2756,6376,15712,947,456,-243
50,3252,7320,15476,933,479,-102
51,2336,7228,15776,945,511,68
52,1892,7456,17088,944,577,145
53,2000,8352,17720,860,550,203
54,2112,8920,18084,795,492,328
55,2576,9532,18236,740,417,472
56,1836,9476,18228,613,567,616
57,1596,9672,18532,532,710,647
58,1704,9816,19784,417,839,712
59,512,9292,19460,262,903,900
60,-1552,8996,19136,194,897,1021
61,-2592,8880,19536,173,842,1003
62,-2792,8848,20524,84,842,975
63,-3520,8744,20336,-81,834,998
64,-4580,8708,20388,-185,757,1027
65,-5532,8356,20500,-244,642,1037
66,-5804,8008,20364,-362,569,981
67,-6360,7528,20084,-499,518,954
68,-7300,7188,19644,-568,387,924
69,-7460,7324,19056,-591,217,865
70,-7156,7292,18836,-658,130,811
71,-7740,6956,17848,-751,41,777
72,-7824,6652,16932,-824,94,649
73,-7164,6128,16628,-846,110,521
74,-6688,5620,16456,-862,87,489
75,-7140,5052,15920,-867,-21,508
76,-7440,4416,15268,-841,-147,464
77,-6656,4372,14984,-829,-170,349
78,-6168,3956,14720,-847,-157,273
79,-5612,3572,14112,-825,-165,206
80,-5032,3120,13364,-787,-116,149
81,-5056,2712,13088,-738,-86,113
82,-5172,1688,12184,-691,-92,69
83,-4544,1280,11504,-623,-75,-11
84,-3748,984,11028,-500,-60,-71
85,-2408,1180,10516,-339,-70,-101
86,-1352,1868,11048,-148,-51,-53
87,-1572,2156,12468,-46,5,50
88,-2136,2288,12984,-40,40,103
89,-2456,2440,13264,1,24,90
90,-2000,2780,14888,75,27,90
91,-2536,2812,15908,48,52,144
92,-3284,2668,16348,18,12,147
93,-3032,2704,16820,-1,-37,119
94,-3524,2328,16704,-60,-10,94
95,-3128,2124,16148,-104,-31,13
96,-2592,2044,16220,-66,-10,-10
97,-2280,2056,16424,-19,-57,27
98,-2756,1940,16532,-18,-63,81
99,-3364,1856,16404,-32,-34,59
100,-3036,2320,16536,-21,-15,-14
101,-2056,2600,16508,-15,-36,-17
102,-2024,2620,17288,-50,12,55
103,-2908,2444,16748,-119,5,107
104,-3424,2196,16360,-134,34,57
105,-3028,2128,16336,-105,-12,1
106,-2712,2008,16248,-82,-79,11
107,-2408,2048,15680,-91,-63,16
108,-2296,2168,16276,-74,-17,26
109,-2360,2088,16380,-39,-83,50
110,-2652,2068,16748,-65,-67,56
111,-2904,1876,16304,-107,-30,36
112,-2580,1912,16304,-85,-25,4
113,-2240,2080,16304,-69,-21,12
114,-2800,2228,16360,-67,-69,54
115,-2852,2208,16076,-76,-97,35
116,-2336,2140,16208,-98,-35,-1
117,-2172,2116,15792,-119,-32,25
118,-2652,1760,15460,-109,-56,60
119,-2456,1496,15532,-70,-51,29
120,-2040,1596,15240,-54,-18,23
121,-2352,1600,15256,-40,-2,44
122,-2376,1724,15312,11,-26,44
123,-1932,1968,15804,53,-14,52
124,-2016,2036,16432,53,2,95
125,-2544,1980,16640,36,-38,144
126,-2736,1912,16360,55,-125,147
127,-2628,1920,16636,85,-171,100
128,-2748,1652,16756,54,-196,74
129,-2744,1708,17284,8,-195,20
