seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,5092,2756,17344,139,283,-204,-0.08,0.13,0.05,-0.986511,10.704511,14.593775,4.232628
1,5276,3012,17760,170,370,-173,-0.09,0.13,0.05,-0.986633,10.798306,14.391366,4.311807
2,5020,3760,19292,246,365,-73,-0.09,0.13,0.05,-0.986938,11.008541,13.941099,4.405255
3,4576,3472,19016,284,166,9,-0.09,0.12,0.05,-0.987122,11.285775,13.526599,4.367256
4,4892,3368,19348,268,17,-9,-0.09,0.12,0.05,-0.987061,11.59754,13.354946,4.244699
5,6208,3768,18684,180,47,-79,-0.1,0.12,0.05,-0.986877,11.877737,13.342596,4.158054
6,7372,4076,19684,70,256,-103,-0.1,0.12,0.05,-0.986755,12.140578,13.215207,4.19782
7,8024,4344,20324,-96,265,6,-0.1,0.12,0.05,-0.986816,12.139852,13.109808,4.213824
8,8836,4064,19444,-175,91,131,-0.1,0.12,0.05,-0.987122,11.974928,12.987533,4.158335
9,10380,4612,18500,-121,137,208,-0.09,0.12,0.05,-0.987305,11.703531,13.13527,3.973698
10,10576,4752,19948,-91,231,366,-0.09,0.12,0.04,-0.987427,11.519417,13.309488,3.653675
11,10868,4928,19696,-149,113,529,-0.09,0.12,0.04,-0.987671,11.30627,13.453868,3.130896
12,11040,5204,19116,-178,66,662,-0.09,0.12,0.03,-0.987793,11.0032,13.771591,2.426788
13,11700,5856,19656,-220,48,815,-0.09,0.13,0.02,-0.987854,10.461323,14.387161,1.102598
14,12288,6032,18804,-299,31,964,-0.08,0.13,0.02,-0.987854,10.241343,14.627148,0.593005
15,11968,6256,18564,-370,165,1166,-0.08,0.13,0.01,-0.987793,9.677887,15.141232,-0.601987
16,11144,6772,18648,-345,115,1372,-0.07,0.14,-0.01,-0.987793,8.628018,15.724194,-2.791427
17,11476,7136,17944,-298,63,1493,-0.07,0.14,-0.02,-0.98761,8.29026,15.938794,-3.61386
18,10788,7584,18712,-295,122,1708,-0.07,0.14,-0.04,-0.986938,7.638731,16.417459,-5.438066
19,9792,7580,18328,-365,104,1918,-0.06,0.14,-0.06,-0.985474,6.486408,16.988092,-8.62603
20,8900,7524,17580,-375,96,2088,-0.06,0.15,-0.07,-0.984741,6.032304,17.170168,-9.797713
21,7904,8068,17900,-322,97,2198,-0.06,0.15,-0.1,-0.982849,5.096474,17.469101,-12.272505
22,7260,8648,17896,-284,47,2267,-0.05,0.15,-0.12,-0.980469,4.220423,17.691719,-14.880052
23,6804,9248,17368,-320,90,2338,-0.05,0.15,-0.14,-0.977417,3.382386,17.887102,-17.570698
24,5900,9564,17396,-403,214,2446,-0.05,0.15,-0.16,-0.973816,2.51772,17.953936,-20.331049
25,4332,9496,17352,-478,290,2562,-0.04,0.15,-0.19,-0.969727,1.538253,17.793289,-23.172535
26,2588,9560,16992,-507,276,2644,-0.04,0.15,-0.21,-0.965027,0.46846,17.439209,-26.102427
27,376,9092,17192,-446,226,2680,-0.03,0.14,-0.24,-0.959473,-0.609345,16.965143,-29.121317
28,-2116,8316,17100,-394,102,2659,-0.03,0.14,-0.27,-0.953125,-1.608266,16.409056,-32.194546
29,-4200,7400,16892,-341,3,2561,-0.02,0.14,-0.29,-0.946045,-2.510124,15.837772,-35.261269
30,-5924,6932,17000,-289,0,2386,-0.02,0.13,-0.32,-0.938538,-3.312152,15.221015,-38.22028
31,-7440,6328,16968,-275,-31,2159,-0.01,0.13,-0.34,-0.931091,-3.983876,14.500102,-40.967953
32,-8072,5516,16500,-279,-24,1862,-0.01,0.13,-0.36,-0.923889,-4.549569,13.736757,-43.444752
33,-8264,4220,16308,-261,58,1437,-0.0,0.12,-0.39,-0.91449,-5.249107,12.511479,-46.474194
34,-7944,3988,16460,-238,63,1164,0.0,0.12,-0.39,-0.911987,-5.427709,12.08019,-47.26815
35,-7140,3984,16596,-170,37,837,0.0,0.11,-0.4,-0.907776,-5.68711,11.259562,-48.558334
36,-5656,3664,17044,-100,11,537,0.01,0.1,-0.42,-0.903625,-5.774839,10.263965,-49.836601
37,-4960,3716,17212,-63,-5,392,0.01,0.1,-0.42,-0.902649,-5.747846,9.986169,-50.137894
38,-4384,3800,17960,-41,-108,220,0.01,0.1,-0.42,-0.901306,-5.604283,9.51992,-50.571682
39,-2844,3844,18520,-47,-389,27,0.01,0.09,-0.43,-0.900391,-5.295365,9.265822,-50.885967
40,-1984,3860,18436,-58,-551,-56,0.01,0.09,-0.43,-0.900269,-5.185731,9.356766,-50.923641
