seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,11020,6500,20440,-59,134,207,-0.14,-0.08,-0.92,-0.362305,15.045696,11.683922,-137.369751
1,11624,6748,19600,-164,138,353,-0.14,-0.08,-0.92,-0.358887,14.849159,11.983303,-137.75975
2,12344,7464,19596,-130,154,448,-0.15,-0.08,-0.92,-0.354553,14.620081,12.325376,-138.258591
3,12748,8108,20508,-92,77,612,-0.15,-0.08,-0.92,-0.348938,14.466906,12.724293,-138.924561
4,13932,9000,20192,-141,-65,840,-0.15,-0.07,-0.92,-0.341614,14.291781,13.341128,-139.776489
5,14280,10100,20132,-239,-21,1151,-0.16,-0.07,-0.93,-0.331848,14.007258,14.167313,-140.902466
6,14176,10560,19936,-303,-65,1495,-0.16,-0.07,-0.93,-0.31897,13.55149,15.019967,-142.409607
7,13640,10352,19632,-333,-15,1792,-0.17,-0.06,-0.94,-0.30304,12.9461,15.983221,-144.273819
8,12336,10880,19688,-396,74,2015,-0.17,-0.06,-0.94,-0.284424,12.18321,16.834579,-146.477524
9,11304,11844,19124,-491,117,2201,-0.17,-0.05,-0.95,-0.263977,11.249336,17.535543,-148.903961
10,10384,11916,18504,-600,248,2392,-0.17,-0.04,-0.95,-0.241821,10.139975,18.097525,-151.529114
11,9112,12668,18044,-663,303,2560,-0.17,-0.04,-0.96,-0.218018,8.861952,18.440668,-154.349884
12,7520,12532,18196,-627,279,2730,-0.17,-0.03,-0.97,-0.192505,7.545785,18.653131,-157.367813
13,5812,12464,17644,-597,155,2832,-0.17,-0.02,-0.97,-0.165405,6.223735,18.813545,-160.562408
14,4776,13112,16960,-540,116,2834,-0.17,-0.02,-0.98,-0.137634,4.953045,18.957235,-163.822998
15,3436,12964,17688,-521,258,2869,-0.17,-0.01,-0.98,-0.109619,3.772076,18.939808,-167.117188
16,1992,13016,17704,-623,280,2898,-0.16,-0.01,-0.98,-0.081177,2.560795,18.639313,-170.453049
17,-636,12436,17424,-725,264,2953,-0.16,-0.0,-0.99,-0.052551,1.257981,18.185299,-173.777664
18,-3708,11396,16680,-758,123,3007,-0.15,0.0,-0.99,-0.023254,-0.144925,17.610966,-177.148361
19,-6528,9164,15316,-710,-15,2983,-0.15,0.01,-0.99,0.006714,-1.565578,16.996775,179.420639
20,-8648,7968,14948,-582,-31,2784,-0.14,0.02,-0.99,0.036072,-2.913991,16.295496,176.065994
21,-10416,6268,15424,-391,-81,2457,-0.14,0.03,-0.99,0.063293,-3.984241,15.452856,172.939728
22,-10464,5364,15356,-277,-185,2044,-0.13,0.03,-0.99,0.087219,-4.763143,14.620575,170.177887
23,-9432,4592,15868,-212,-36,1507,-0.12,0.03,-0.99,0.106873,-5.291466,13.8659,167.901062
24,-8620,4368,16764,-228,30,1230,-0.12,0.03,-0.98,0.122192,-5.650866,13.018182,166.128769
25,-6680,4040,16560,-227,-28,937,-0.11,0.04,-0.98,0.133789,-5.915542,12.225656,164.79335
26,-5244,4084,16776,-152,-70,766,-0.11,0.04,-0.98,0.142883,-6.069493,11.631168,163.739502
27,-4232,4276,17464,-51,-145,637,-0.1,0.04,-0.98,0.150513,-6.078817,11.197821,162.841324
28,-3264,3856,17788,-3,-249,535,-0.1,0.04,-0.98,0.157043,-5.933993,10.936852,162.055038
29,-2372,3740,17444,21,-400,398,-0.1,0.03,-0.98,0.162415,-5.747852,10.896441,161.397308
30,-1180,3248,16828,58,-443,244,-0.1,0.03,-0.98,0.166321,-5.505441,11.079495,160.898972
