seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,10508,4420,18428,-206,49,-75,0.01,0.15,0.48,-0.860962,7.484772,16.071404,60.079258
1,12108,5116,18320,-226,87,24,0.02,0.15,0.49,-0.860657,7.323955,16.229012,60.155293
2,13072,5672,18804,-110,55,197,0.02,0.16,0.48,-0.86084,7.208009,16.506226,60.097538
3,13852,6068,19684,-26,-75,423,0.02,0.16,0.48,-0.861877,7.204275,16.912027,59.805149
4,14276,5968,19152,-39,-168,641,0.02,0.16,0.48,-0.86377,7.178,17.536089,59.280163
5,14320,6444,19212,-80,-76,815,0.02,0.17,0.47,-0.866577,7.027474,18.226974,58.520283
6,14688,6968,19372,-160,45,993,0.03,0.17,0.46,-0.8703,6.777015,18.803308,57.539673
7,14192,7396,19628,-306,184,1243,0.03,0.17,0.45,-0.875061,6.319383,19.228178,56.307579
8,12976,7596,18916,-402,130,1505,0.03,0.17,0.44,-0.881104,5.605148,19.531197,54.749184
9,12152,7680,17440,-364,91,1685,0.04,0.17,0.42,-0.887817,4.754977,19.891918,52.952377
10,11228,7872,17612,-315,193,1787,0.04,0.17,0.41,-0.894958,3.92199,20.16963,50.966537
11,10156,8332,17732,-310,273,1873,0.05,0.17,0.39,-0.902466,3.099724,20.259899,48.830791
12,9092,8552,17812,-325,281,1994,0.05,0.17,0.37,-0.910217,2.267979,20.191662,46.564709
13,8312,9016,17692,-311,200,2120,0.05,0.17,0.36,-0.91803,1.413147,20.079823,44.156506
14,7540,9396,17368,-268,112,2244,0.05,0.16,0.34,-0.925842,0.572356,20.011833,41.604221
15,7080,9704,16864,-216,117,2328,0.06,0.16,0.31,-0.933411,-0.210791,19.960735,38.934158
16,5968,10076,16868,-217,249,2397,0.06,0.16,0.29,-0.940979,-0.944355,19.773355,36.12851
17,4012,10496,17540,-258,328,2506,0.06,0.16,0.27,-0.948486,-1.693481,19.330053,33.209164
18,2200,10136,17704,-255,214,2600,0.06,0.15,0.24,-0.955811,-2.454267,18.740282,30.148212
19,1032,9768,16576,-205,104,2608,0.06,0.15,0.22,-0.962585,-3.202401,18.202785,26.997828
20,-636,9596,16952,-135,201,2568,0.06,0.14,0.19,-0.968689,-3.842215,17.611671,23.848484
21,-2364,9256,17740,-109,221,2520,0.06,0.14,0.17,-0.974365,-4.342098,16.806013,20.701721
22,-4136,8324,18136,-181,168,2474,0.06,0.13,0.14,-0.979309,-4.803943,15.900095,17.603569
23,-5408,7344,17356,-214,80,2325,0.06,0.12,0.12,-0.983459,-5.322556,14.99184,14.605742
24,-6084,6348,17176,-162,56,2094,0.06,0.12,0.09,-0.986694,-5.786766,14.124035,11.837221
25,-6788,5252,17648,-144,85,1849,0.06,0.11,0.07,-0.989258,-6.122984,13.246919,9.334003
26,-6832,4508,17324,-167,65,1569,0.06,0.1,0.06,-0.99115,-6.399536,12.339272,7.14246
27,-5980,4260,17312,-153,49,1269,0.06,0.1,0.04,-0.992554,-6.621055,11.5098,5.313533
28,-5080,4496,17932,-118,13,1042,0.06,0.09,0.03,-0.99353,-6.729249,10.794201,3.826917
29,-3996,4620,17640,-112,-54,916,0.06,0.09,0.02,-0.994202,-6.73749,10.230762,2.568492
30,-3472,4260,17476,-128,-48,840,0.06,0.09,0.01,-0.994629,-6.718692,9.794923,1.440653
31,-3236,4048,17432,-120,-57,728,0.06,0.08,-0.0,-0.994995,-6.704978,9.393852,0.424096
32,-2772,3896,17444,-89,-88,563,0.06,0.08,-0.01,-0.995178,-6.652962,9.060308,-0.42685
33,-2048,3936,17444,-71,-99,395,0.06,0.08,-0.01,-0.995361,-6.533737,8.809707,-1.079205
34,-1328,3700,17628,-87,-74,261,0.05,0.08,-0.02,-0.995483,-6.377991,8.62139,-1.532433
35,-864,3536,17148,-105,-32,128,0.05,0.07,-0.02,-0.995667,-6.244435,8.455598,-1.819138
36,-620,3404,17548,-43,-50,8,0.05,0.07,-0.02,-0.995789,-6.07779,8.293358,-1.945672
37,8,3548,17548,24,-147,-84,0.05,0.07,-0.02,-0.995972,-5.81282,8.230607,-1.947113
