seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,4676,4248,18796,-218,10,-40,0.06,-0.14,-0.02,0.987732,7.485494,16.243441,0.972933
1,4644,4164,17860,-245,54,-66,0.06,-0.14,-0.02,0.987976,7.288264,16.135178,1.131923
2,4796,4260,17288,-155,70,-70,0.06,-0.14,-0.02,0.988159,7.133588,16.027092,1.277092
3,4764,4884,17796,7,92,-51,0.06,-0.14,-0.02,0.988281,7.153147,15.895264,1.361367
4,4932,5200,18208,45,11,-27,0.06,-0.14,-0.02,0.988281,7.333561,15.782783,1.377881
5,5060,5144,18520,16,-14,-14,0.06,-0.14,-0.02,0.98822,7.529862,15.775623,1.364626
6,5732,5264,18140,-18,5,-68,0.06,-0.14,-0.02,0.988098,7.688067,15.782739,1.385598
7,6260,5088,18112,-29,11,-110,0.06,-0.14,-0.02,0.987976,7.832601,15.786493,1.467159
8,7056,4844,17964,-19,31,-154,0.06,-0.14,-0.02,0.987854,7.977434,15.800473,1.599126
9,8048,4624,18024,-9,50,-119,0.07,-0.14,-0.02,0.987732,8.118712,15.82658,1.752696
10,8948,4444,17960,-18,22,-38,0.07,-0.14,-0.02,0.987549,8.237444,15.922312,1.817922
11,9740,4648,17752,-16,34,73,0.07,-0.14,-0.02,0.987244,8.310017,16.098389,1.776031
12,11272,4912,17724,8,23,198,0.07,-0.14,-0.02,0.987,8.363188,16.311895,1.587546
13,12008,5112,18248,40,85,292,0.07,-0.15,-0.02,0.986633,8.422407,16.61273,1.253146
14,12488,5480,18848,-13,118,462,0.07,-0.15,-0.02,0.986389,8.449699,16.877579,0.7332
15,13032,5204,18360,-138,69,651,0.07,-0.15,-0.01,0.986145,8.310941,17.19529,0.042777
16,12872,5104,18244,-162,80,762,0.07,-0.15,-0.0,0.98584,8.015823,17.588879,-0.792454
17,12888,5220,17852,-157,17,927,0.06,-0.16,0.0,0.985474,7.635567,18.0126,-1.803637
18,12792,5296,17816,-55,40,1069,0.06,-0.16,0.02,0.984924,7.242951,18.507423,-3.036311
19,12668,5808,18520,-8,75,1210,0.06,-0.16,0.03,0.984253,6.903393,18.944757,-4.463473
20,12636,6176,18948,-23,5,1364,0.06,-0.17,0.04,0.983337,6.553751,19.373703,-6.06575
21,12284,6624,18852,-80,-66,1542,0.06,-0.17,0.06,0.982056,6.113312,19.889404,-7.855836
22,11300,7200,18432,-110,-39,1773,0.06,-0.17,0.07,0.980347,5.542865,20.431765,-9.856993
23,10300,7688,18328,-96,18,1896,0.06,-0.18,0.09,0.978394,4.898636,20.881268,-12.048884
24,9352,8052,18468,-84,35,1960,0.06,-0.18,0.11,0.976135,4.229308,21.199814,-14.367983
25,8304,8296,18288,-104,-31,2028,0.05,-0.18,0.13,0.97345,3.558503,21.442854,-16.779829
26,7384,8528,17796,-110,-61,2102,0.05,-0.18,0.15,0.970276,2.846419,21.680494,-19.264126
27,5960,9156,18084,-46,-11,2149,0.05,-0.18,0.17,0.966614,2.149583,21.848402,-21.815258
28,5224,9324,18388,-37,-52,2170,0.05,-0.18,0.19,0.962585,1.523104,21.897261,-24.410789
29,4376,9300,18196,-53,-138,2157,0.05,-0.18,0.21,0.958008,0.91283,21.941879,-27.022568
30,3568,9152,18196,-68,-130,2120,0.05,-0.18,0.24,0.953003,0.299698,21.976171,-29.594687
31,2280,9292,18060,-56,-111,2072,0.05,-0.18,0.26,0.947754,-0.293986,21.923813,-32.109814
32,900,8784,18140,-19,-74,1959,0.05,-0.18,0.28,0.942383,-0.817239,21.760836,-34.535
33,416,8808,18312,1,-14,1865,0.05,-0.18,0.29,0.937073,-1.259885,21.482613,-36.823708
34,-540,8544,18696,5,-15,1751,0.05,-0.18,0.31,0.931946,-1.58851,21.079576,-38.94458
35,-1068,8368,18324,-9,-33,1610,0.05,-0.17,0.33,0.92688,-1.869285,20.661724,-40.918762
36,-1516,8220,18600,-4,17,1449,0.05,-0.17,0.34,0.922119,-2.069848,20.202473,-42.704464
37,-1868,8044,18764,-11,24,1291,0.05,-0.17,0.36,0.917847,-2.186143,19.689703,-44.266495
38,-1764,7160,18348,-68,-12,1069,0.04,-0.16,0.37,0.91394,-2.271963,19.183292,-45.643097
39,-1436,6776,18400,-58,63,847,0.04,-0.16,0.38,0.910583,-2.333734,18.710207,-46.792503
40,-880,6424,18288,-80,53,666,0.04,-0.15,0.39,0.90802,-2.32225,18.198616,-47.676052
41,-148,5924,18088,-109,-21,546,0.04,-0.15,0.39,0.906067,-2.288514,17.753315,-48.353451
42,292,5620,18056,-77,28,431,0.04,-0.15,0.4,0.904358,-2.248518,17.428171,-48.912674
43,504,5168,18352,-68,38,312,0.04,-0.14,0.4,0.903137,-2.152892,17.08893,-49.332867
44,1280,4824,18272,-108,-17,209,0.04,-0.14,0.41,0.902344,-2.026199,16.772741,-49.616108
45,1828,4636,18120,-116,-48,126,0.04,-0.14,0.41,0.901917,-1.933969,16.558659,-49.782478
46,2476,4444,18360,-94,-58,44,0.04,-0.14,0.41,0.901672,-1.828121,16.43261,-49.873299
47,3020,4264,18784,-98,-34,-42,0.05,-0.14,0.41,0.901794,-1.680526,16.335121,-49.862995
48,3444,4264,18664,-197,-117,-76,0.05,-0.13,0.41,0.902222,-1.534349,16.255714,-49.75906
