seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,11336,6340,18572,-299,210,280,0.09,0.15,0.84,-0.5177,10.127626,17.537928,116.70919
1,11804,6212,19052,-314,224,431,0.09,0.15,0.84,-0.519165,9.943082,17.571554,116.496147
2,12024,5988,18856,-285,112,703,0.09,0.15,0.83,-0.525818,9.312425,17.83523,115.527802
3,11700,5924,18660,-276,64,884,0.09,0.15,0.83,-0.528992,9.073783,17.991968,115.065353
4,11220,5884,19344,-194,-37,1073,0.1,0.15,0.82,-0.541077,8.274286,18.595327,113.300911
5,11412,6128,18676,-249,-53,1151,0.1,0.15,0.82,-0.550232,7.746828,19.079432,111.95623
6,11380,6512,18580,-372,127,1205,0.11,0.15,0.81,-0.559875,7.080129,19.492567,110.530525
7,11180,7160,18396,-417,183,1277,0.11,0.14,0.8,-0.569946,6.29013,19.698053,109.056015
8,11404,7572,18048,-379,143,1368,0.11,0.14,0.79,-0.580505,5.505922,19.890989,107.50177
9,11504,8056,17868,-388,220,1475,0.12,0.14,0.79,-0.591675,4.750762,20.084372,105.851273
10,10696,8220,17924,-449,300,1635,0.12,0.13,0.78,-0.60376,3.931587,20.153318,104.069427
11,9312,8368,18092,-455,218,1816,0.12,0.13,0.77,-0.617126,2.99657,20.117512,102.08358
12,8352,8408,17468,-406,91,1963,0.12,0.13,0.76,-0.63147,2.048037,20.150101,99.913597
13,7316,8392,17368,-360,77,2068,0.13,0.12,0.74,-0.646606,1.114773,20.201939,97.586777
14,6328,8388,17616,-330,64,2134,0.13,0.12,0.73,-0.662231,0.203703,20.177156,95.159393
15,5448,8164,17292,-323,103,2167,0.13,0.12,0.71,-0.67804,-0.67822,20.071871,92.671989
16,4344,8504,17312,-345,202,2169,0.13,0.11,0.7,-0.693787,-1.571437,19.801004,90.163239
17,2688,8772,17948,-313,140,2206,0.13,0.11,0.68,-0.709412,-2.411831,19.356686,87.651031
18,1584,8204,16836,-303,26,2272,0.13,0.1,0.67,-0.725098,-3.199442,18.940674,85.066322
19,-200,7316,16640,-264,37,2287,0.13,0.1,0.65,-0.740845,-3.998823,18.49539,82.400795
20,-1156,6904,16420,-139,12,2172,0.13,0.09,0.63,-0.756165,-4.693966,17.962044,79.761757
21,-1516,6752,17436,-47,34,2031,0.13,0.09,0.62,-0.770508,-5.166956,17.376963,77.265228
22,-1632,6592,17940,-96,99,1905,0.13,0.09,0.6,-0.783691,-5.50528,16.735439,74.933235
23,-2512,6200,17744,-242,224,1823,0.12,0.08,0.59,-0.795898,-5.892748,15.97336,72.718185
24,-4296,5404,17716,-324,296,1733,0.12,0.08,0.57,-0.807312,-6.391417,15.010428,70.58886
25,-5196,4768,17228,-276,210,1535,0.12,0.07,0.56,-0.817749,-6.885177,13.984413,68.591049
26,-5116,4288,17536,-189,161,1277,0.11,0.06,0.55,-0.826721,-7.224215,13.037933,66.847687
27,-4552,4292,17744,-156,153,1019,0.11,0.06,0.54,-0.833984,-7.392207,12.201971,65.426437
28,-4148,4216,17796,-244,231,824,0.11,0.05,0.53,-0.839783,-7.49146,11.387691,64.292595
29,-4044,3932,18104,-285,201,681,0.1,0.04,0.52,-0.844421,-7.640382,10.572912,63.367126
30,-3388,3820,17880,-267,25,591,0.1,0.04,0.52,-0.848267,-7.78302,9.91522,62.583942
31,-2308,4020,17828,-245,-133,595,0.1,0.04,0.51,-0.851624,-7.881231,9.524968,61.872314
