seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,13756,7904,18572,54,121,602,0.13,0.13,0.97,-0.139343,13.581829,17.162809,161.685944
1,13732,7728,19260,68,91,848,0.13,0.14,0.97,-0.143188,13.575936,17.4004,161.194534
2,13680,7924,19436,-45,98,1017,0.14,0.14,0.97,-0.15802,13.335481,18.189314,159.336075
3,13508,8488,18940,-203,164,1144,0.14,0.14,0.97,-0.163635,13.147997,18.445522,158.646027
4,13940,9372,18588,-241,201,1252,0.15,0.13,0.96,-0.181885,12.344753,19.128061,156.43988
5,14348,10220,18696,-248,280,1429,0.15,0.13,0.96,-0.188538,12.070972,19.345375,155.636749
6,13976,11008,18532,-374,418,1692,0.15,0.13,0.96,-0.211731,11.032312,19.863823,152.880493
7,12304,11404,18336,-479,482,1995,0.15,0.12,0.96,-0.220764,10.570798,19.961422,151.828323
8,10672,11596,17664,-446,378,2216,0.15,0.12,0.95,-0.251526,8.959508,20.186737,148.239197
9,9128,11612,17688,-363,359,2364,0.15,0.11,0.95,-0.262634,8.445958,20.272402,146.925293
10,7812,11868,17520,-382,406,2483,0.15,0.11,0.94,-0.297791,6.89007,20.315561,142.776337
11,5620,12040,17308,-452,492,2585,0.15,0.11,0.93,-0.309937,6.343273,20.24333,141.347351
12,2564,11572,17408,-471,469,2711,0.15,0.1,0.92,-0.347595,4.588751,19.685162,136.940308
13,-424,10352,16820,-440,320,2771,0.15,0.09,0.92,-0.360596,3.987109,19.448185,135.407028
14,-2928,9236,16408,-405,265,2700,0.14,0.08,0.9,-0.399353,2.24848,18.649429,130.775604
15,-4616,8320,16136,-361,240,2507,0.14,0.08,0.9,-0.411743,1.704465,18.320303,129.286957
16,-6172,7724,16372,-311,261,2315,0.13,0.07,0.88,-0.44574,0.317626,17.159286,125.189667
17,-7480,6748,16244,-311,196,2153,0.13,0.07,0.88,-0.456238,-0.087642,16.709242,123.920998
18,-8652,4848,15804,-266,79,1862,0.12,0.06,0.86,-0.484863,-1.177146,15.39454,120.42025
19,-8720,4280,15884,-177,-15,1631,0.12,0.05,0.86,-0.493286,-1.49208,14.987367,119.375366
20,-7688,3808,15900,-44,-91,1206,0.11,0.05,0.85,-0.514099,-2.065492,13.978347,116.770073
21,-6844,3668,16524,-22,-36,967,0.11,0.05,0.85,-0.519531,-2.144258,13.696527,116.087395
22,-5220,3992,17348,-41,-21,651,0.1,0.04,0.84,-0.531738,-2.223723,12.825156,114.590111
23,-4564,4276,17508,-79,-30,530,0.1,0.04,0.84,-0.534668,-2.211286,12.576735,114.236206
24,-3640,4540,17360,-108,-89,382,0.1,0.04,0.83,-0.541321,-2.161821,11.955541,113.436623
25,-2900,4244,17248,-91,-141,308,0.1,0.04,0.83,-0.54303,-2.13865,11.804396,113.22818
26,-1492,3932,17088,13,-260,172,0.09,0.04,0.83,-0.546692,-1.964926,11.612664,112.768929
