seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,7848,5552,20024,287,-30,-252,-0.11,-0.04,-0.97,-0.198975,7.356421,11.23434,-157.150833
1,9344,6032,20996,187,-20,-200,-0.11,-0.05,-0.97,-0.200867,7.873486,11.438459,-156.964844
2,11072,6972,21028,72,-93,-128,-0.11,-0.05,-0.97,-0.202271,8.263723,11.742529,-156.820679
3,12904,7844,20800,-36,-89,44,-0.12,-0.05,-0.97,-0.202698,8.541722,12.205845,-156.77594
4,13852,8376,21148,-180,-11,323,-0.12,-0.05,-0.97,-0.200989,8.653422,12.746408,-156.967407
5,13912,8532,20764,-332,-44,620,-0.13,-0.05,-0.97,-0.196411,8.508952,13.300487,-157.477417
6,14044,8664,19360,-388,-53,864,-0.13,-0.04,-0.97,-0.18927,8.16052,13.966347,-158.269135
7,14172,8996,18816,-401,93,1093,-0.14,-0.04,-0.97,-0.179749,7.720878,14.611798,-159.339218
8,13132,9636,19632,-428,209,1347,-0.14,-0.04,-0.98,-0.167725,7.190639,15.082889,-160.715027
9,12528,9956,18820,-489,165,1591,-0.14,-0.03,-0.98,-0.153259,6.559873,15.453226,-162.380325
10,11948,10364,18308,-539,263,1828,-0.14,-0.03,-0.98,-0.136536,5.79358,15.820005,-164.299866
11,10844,11016,18348,-575,291,2062,-0.14,-0.02,-0.98,-0.117371,4.928268,16.011389,-166.506973
12,9692,11404,17744,-608,262,2255,-0.14,-0.02,-0.98,-0.096069,3.973901,16.146408,-168.957535
13,8048,11436,17228,-622,321,2438,-0.14,-0.01,-0.99,-0.072876,2.965278,16.204134,-171.62439
14,6184,11848,16632,-628,369,2578,-0.14,-0.01,-0.99,-0.047974,1.91092,16.050945,-174.488525
15,4604,12288,16876,-617,427,2666,-0.14,-0.0,-0.99,-0.021851,0.866837,15.714587,-177.493469
16,2536,12052,16732,-660,426,2726,-0.13,0.0,-0.99,0.005066,-0.129719,15.178461,179.410431
17,92,11320,16116,-716,442,2780,-0.13,0.01,-0.99,0.032593,-1.190037,14.505739,176.261276
18,-2276,10164,15436,-725,446,2796,-0.12,0.01,-0.99,0.060608,-2.281694,13.626743,173.068817
19,-4784,9472,15408,-655,458,2742,-0.11,0.02,-0.99,0.088684,-3.329064,12.591315,169.871429
20,-7112,8320,15804,-568,346,2641,-0.1,0.02,-0.99,0.116272,-4.206603,11.396493,166.71875
21,-8428,6264,15012,-526,224,2453,-0.09,0.03,-0.98,0.142761,-4.965436,10.240113,163.681839
22,-9864,5196,15276,-457,243,2118,-0.09,0.03,-0.98,0.166931,-5.645025,9.08671,160.906464
23,-9884,4660,15340,-352,202,1666,-0.08,0.04,-0.98,0.187256,-6.146889,7.906688,158.564331
24,-8904,4564,16212,-309,255,1252,-0.07,0.04,-0.98,0.202881,-6.433103,6.807174,156.753799
25,-7872,4340,16692,-376,232,1007,-0.06,0.05,-0.97,0.214844,-6.643108,5.752999,155.365768
26,-6896,3756,15428,-402,156,840,-0.06,0.05,-0.97,0.22467,-6.895394,4.878563,154.223221
27,-6220,3460,15548,-287,119,658,-0.05,0.05,-0.97,0.232849,-7.112716,4.137329,153.268234
28,-5620,3240,16076,-145,25,474,-0.05,0.05,-0.97,0.239136,-7.152816,3.547809,152.524857
29,-4952,3608,16568,-66,-102,305,-0.04,0.05,-0.97,0.243652,-7.032169,3.152819,151.981674
30,-4084,4152,16804,-42,-285,172,-0.04,0.05,-0.97,0.246704,-6.812612,3.001976,151.607544
31,-3228,4016,17200,-53,-485,91,-0.04,0.05,-0.97,0.248596,-6.549644,3.151989,151.369705
