seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,7560,5336,19004,155,208,-129,0.01,0.16,0.93,-0.324463,17.774694,6.731442,142.476288
1,8288,5364,19928,156,174,-67,0.01,0.17,0.93,-0.324402,17.851103,6.748358,142.486694
2,9660,5928,19888,16,50,123,0.01,0.17,0.93,-0.325195,17.939449,6.911608,142.381332
3,10708,6456,19772,-70,63,263,0.01,0.17,0.93,-0.327332,17.876192,7.278482,142.080505
4,11472,6468,20048,-140,152,394,0.01,0.17,0.93,-0.330872,17.727695,7.734723,141.597061
5,12052,6936,20152,-228,196,509,0.02,0.17,0.93,-0.335815,17.468924,8.160801,140.940521
6,12792,7700,19564,-278,202,616,0.02,0.16,0.92,-0.341919,17.107111,8.604708,140.138229
7,13720,8644,19568,-269,240,788,0.02,0.16,0.92,-0.34906,16.715244,9.101394,139.199493
8,13524,9248,20120,-302,270,1091,0.03,0.16,0.92,-0.358093,16.351986,9.647722,138.031982
9,12132,9244,19752,-395,226,1429,0.03,0.16,0.91,-0.369995,15.888487,10.251965,136.501694
10,10572,9084,18540,-467,223,1655,0.04,0.16,0.91,-0.384766,15.245841,10.917311,134.598526
11,9204,8748,18388,-477,294,1760,0.04,0.15,0.9,-0.401245,14.473801,11.526774,132.474014
12,8428,9020,17800,-510,314,1786,0.05,0.15,0.89,-0.418457,13.649949,11.978442,130.259567
13,7836,9508,17432,-529,409,1823,0.05,0.15,0.89,-0.435669,12.794932,12.32163,128.03775
14,6536,9768,17480,-552,452,2013,0.05,0.14,0.88,-0.453308,11.932557,12.508847,125.758591
15,3948,9248,17016,-586,405,2270,0.05,0.14,0.87,-0.472534,11.020093,12.606779,123.2603
16,1076,8332,15700,-589,432,2372,0.05,0.13,0.86,-0.493591,9.994601,12.639886,120.491913
17,-2372,6948,15628,-572,534,2322,0.05,0.12,0.85,-0.515198,8.920619,12.444815,117.632233
18,-5228,6076,15996,-531,493,2154,0.05,0.11,0.84,-0.536011,7.862742,11.919773,114.861954
19,-6880,5408,15492,-486,308,1933,0.05,0.1,0.82,-0.555054,6.896873,11.245398,112.297882
20,-7708,4948,15524,-423,187,1729,0.05,0.1,0.81,-0.571716,6.05058,10.6157,110.016434
21,-8260,4344,15444,-355,70,1568,0.04,0.09,0.8,-0.586487,5.344554,10.053483,107.963989
22,-8556,3880,15360,-312,-8,1396,0.04,0.08,0.79,-0.59967,4.748921,9.558084,106.107841
23,-8636,3624,15836,-272,-31,1177,0.04,0.08,0.79,-0.611206,4.248171,9.100262,104.463051
24,-8036,3632,15712,-242,-121,942,0.04,0.07,0.78,-0.620789,3.825917,8.647173,103.085892
25,-6940,3420,16096,-191,-205,744,0.04,0.07,0.77,-0.628357,3.510758,8.308495,101.986252
26,-6004,3868,16900,-135,-272,608,0.04,0.07,0.77,-0.634277,3.294492,8.110227,101.1166
27,-5096,4008,17512,-137,-418,510,0.04,0.07,0.77,-0.639038,3.175312,8.03698,100.411201
28,-4088,3480,16732,-226,-468,416,0.04,0.07,0.76,-0.642883,3.069942,8.173443,99.827721
