seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,7936,2172,18576,-121,550,-130,-0.12,-0.08,-0.97,0.193481,6.834481,15.809986,156.122864
1,8232,2224,19736,-147,636,-143,-0.12,-0.08,-0.97,0.193115,6.756193,15.504781,156.222778
2,9204,2832,19664,-151,388,-121,-0.12,-0.08,-0.97,0.1922,6.590378,14.919825,156.436981
3,10456,3776,18968,-66,175,-87,-0.11,-0.08,-0.97,0.191345,6.457701,14.672457,156.586151
4,12136,5276,18780,23,152,-9,-0.12,-0.08,-0.97,0.190735,6.483975,14.735592,156.645782
5,13196,6212,20096,51,171,180,-0.12,-0.08,-0.97,0.191162,6.666887,14.902566,156.55722
6,14100,6816,20316,-41,76,400,-0.12,-0.08,-0.97,0.193542,6.83732,15.144392,156.227112
7,14452,7312,19620,-181,55,672,-0.12,-0.08,-0.97,0.198059,6.83523,15.548285,155.62764
8,13968,7264,19488,-279,94,966,-0.12,-0.08,-0.97,0.205139,6.620074,16.030731,154.721741
9,13172,7056,18992,-315,73,1209,-0.13,-0.08,-0.96,0.215088,6.185606,16.488531,153.488083
10,12404,6836,18584,-299,91,1402,-0.13,-0.08,-0.96,0.227234,5.621409,16.94227,151.994156
11,11416,7012,18648,-305,149,1571,-0.14,-0.08,-0.96,0.241272,5.000692,17.335262,150.27919
12,10024,7300,19044,-346,144,1741,-0.14,-0.07,-0.95,0.256958,4.309371,17.590633,148.38414
13,8772,7420,17820,-368,72,1884,-0.14,-0.07,-0.95,0.27417,3.523498,17.788544,146.304504
14,7380,7720,17364,-334,115,1973,-0.14,-0.07,-0.94,0.29248,2.688947,17.977026,144.077362
15,6292,8104,17788,-292,175,2015,-0.14,-0.06,-0.94,0.311523,1.889741,18.011528,141.770798
16,4720,8404,18152,-299,202,2100,-0.14,-0.06,-0.93,0.330994,1.153869,17.881329,139.422089
17,2936,8108,17948,-338,162,2193,-0.14,-0.06,-0.92,0.351135,0.409576,17.630846,136.994293
18,1368,7760,17352,-375,164,2239,-0.14,-0.05,-0.92,0.372009,-0.397785,17.293728,134.46611
19,-376,7212,17420,-381,189,2241,-0.14,-0.05,-0.91,0.393066,-1.24984,16.844749,131.910461
20,-1972,6440,17212,-347,95,2209,-0.14,-0.04,-0.9,0.414001,-2.089794,16.27426,129.359802
21,-3356,5688,16472,-264,-25,2111,-0.13,-0.04,-0.89,0.434509,-2.874123,15.710738,126.828018
22,-4268,5436,16536,-173,-14,1919,-0.13,-0.03,-0.88,0.453979,-3.514312,15.191116,124.387199
23,-5072,4816,16912,-160,23,1754,-0.13,-0.03,-0.87,0.47168,-3.978316,14.598069,122.168564
24,-6084,3860,16736,-199,-8,1625,-0.12,-0.03,-0.86,0.487854,-4.38444,13.925807,120.143372
25,-6624,3116,16508,-144,-68,1432,-0.12,-0.02,-0.86,0.502686,-4.80749,13.255069,118.267044
26,-6628,2300,16540,-74,-125,1213,-0.12,-0.02,-0.85,0.515686,-5.122404,12.647859,116.61071
27,-6384,1936,16660,-49,-155,989,-0.11,-0.02,-0.84,0.526794,-5.321048,12.115844,115.184395
28,-5720,1912,16716,-18,-166,734,-0.11,-0.02,-0.84,0.535767,-5.438434,11.662093,114.028389
29,-4800,2112,16648,29,-156,495,-0.11,-0.01,-0.83,0.542419,-5.441569,11.288048,113.176392
30,-4196,2072,17468,68,-138,283,-0.11,-0.01,-0.83,0.547058,-5.316618,10.974097,112.595131
31,-3228,2624,17460,61,-163,83,-0.1,-0.02,-0.83,0.549744,-5.102015,10.707636,112.282097
32,-2256,3220,17856,78,-215,-62,-0.1,-0.02,-0.83,0.55072,-4.825484,10.545138,112.188873
33,-1180,3824,17976,124,-384,-112,-0.1,-0.02,-0.83,0.550415,-4.466499,10.528569,112.256744
34,252,3636,17500,139,-515,-99,-0.1,-0.02,-0.83,0.549683,-4.021348,10.780204,112.3489
35,1100,3056,17252,116,-520,-89,-0.1,-0.03,-0.83,0.54895,-3.581425,11.238687,112.407349
