seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,7928,4964,17768,-206,112,-325,-0.02,-0.17,-0.73,0.663818,13.018517,14.139051,96.916046
1,8608,5212,17576,-162,213,-255,-0.02,-0.16,-0.73,0.662781,12.9667,14.103505,97.074242
2,8248,4452,19052,-118,180,-92,-0.02,-0.16,-0.73,0.661194,12.823125,13.913884,97.317154
3,8008,4220,18676,-97,16,-39,-0.02,-0.16,-0.73,0.661072,12.759076,13.900776,97.333519
4,9096,4176,17624,-63,-103,-4,-0.02,-0.16,-0.73,0.660828,12.618612,14.225019,97.352814
5,9660,4408,18084,-52,1,32,-0.02,-0.16,-0.73,0.660767,12.587747,14.393559,97.355568
6,10008,5032,18788,-66,50,152,-0.02,-0.17,-0.73,0.661743,12.483823,14.745892,97.186203
7,10588,5188,18724,-64,-29,245,-0.03,-0.17,-0.73,0.662476,12.43265,14.875971,97.065758
8,11772,5648,18592,-48,-44,456,-0.03,-0.17,-0.73,0.665955,12.261999,15.523911,96.49308
9,11892,5872,18872,-73,10,618,-0.03,-0.17,-0.72,0.667786,12.187407,15.777129,96.194252
10,11908,6308,18388,-174,101,844,-0.04,-0.17,-0.72,0.675659,11.772131,16.48258,94.914513
11,11508,6812,19136,-165,156,966,-0.04,-0.17,-0.71,0.678955,11.570906,16.681519,94.377701
12,12104,7516,18968,-150,43,1170,-0.04,-0.17,-0.7,0.690491,10.963088,17.284071,92.490662
13,12164,8148,19276,-199,88,1322,-0.04,-0.17,-0.7,0.694824,10.747089,17.54385,91.772568
14,11368,8136,18716,-340,122,1582,-0.05,-0.17,-0.68,0.7099,9.834252,18.241974,89.240662
15,10916,8524,17888,-361,160,1677,-0.05,-0.17,-0.68,0.715515,9.43328,18.458536,88.28138
16,10084,9136,18968,-317,276,1853,-0.06,-0.17,-0.66,0.733459,8.180439,18.907225,85.178345
17,9660,9528,18660,-349,230,2002,-0.06,-0.17,-0.65,0.739868,7.76883,18.989204,84.056465
18,7968,9776,18600,-410,186,2258,-0.07,-0.16,-0.62,0.760559,6.36046,19.267221,80.340485
19,6092,9880,17540,-454,271,2389,-0.07,-0.16,-0.6,0.782715,4.71105,19.366953,76.201172
20,4940,9708,17876,-458,374,2418,-0.07,-0.16,-0.59,0.790161,4.159406,19.299192,74.778275
21,2744,9884,18168,-511,344,2453,-0.08,-0.15,-0.56,0.812378,2.481924,18.727467,70.417648
22,1804,9644,17144,-547,270,2458,-0.08,-0.14,-0.55,0.81958,1.918881,18.497437,68.955193
23,-172,9020,16712,-561,377,2487,-0.08,-0.13,-0.52,0.840515,0.193932,17.722515,64.546028
24,-1940,8280,16988,-566,382,2498,-0.08,-0.13,-0.51,0.847412,-0.377536,17.345705,63.048847
25,-4140,6872,16468,-535,210,2398,-0.08,-0.11,-0.48,0.867249,-2.058306,16.072365,58.556839
26,-4960,6164,16160,-502,137,2256,-0.08,-0.11,-0.47,0.873352,-2.584744,15.665322,57.111465
27,-5780,4840,15824,-418,97,1942,-0.09,-0.1,-0.44,0.889343,-3.962301,14.480453,53.155025
28,-6060,4524,15984,-354,117,1746,-0.09,-0.09,-0.43,0.893921,-4.344636,14.076708,51.97607
29,-6216,4192,16548,-229,40,1440,-0.09,-0.08,-0.41,0.90564,-5.166566,12.838562,48.89537
30,-5584,4056,16608,-141,-29,1247,-0.09,-0.08,-0.4,0.908875,-5.330915,12.478315,48.020069
31,-4908,4020,17232,-64,-54,978,-0.08,-0.08,-0.38,0.916809,-5.529485,11.613764,45.831463
32,-4788,4088,17388,-74,-91,863,-0.08,-0.07,-0.38,0.918945,-5.531978,11.366151,45.230839
33,-4900,3512,17412,-131,-239,714,-0.08,-0.07,-0.37,0.924316,-5.541597,10.809442,43.684902
