seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,6016,3056,16544,103,107,-285,-0.05,0.16,0.34,-0.925354,11.909031,15.169911,40.593285
1,6524,3132,17068,153,271,-286,-0.05,0.16,0.34,-0.924927,12.009571,15.057379,40.71645
2,6000,3164,19112,222,234,-223,-0.05,0.16,0.34,-0.924438,12.251151,14.717525,40.874844
3,6572,3816,18228,246,28,-191,-0.06,0.16,0.34,-0.92395,12.511402,14.478647,40.994972
4,7252,4536,17924,277,72,-121,-0.06,0.16,0.35,-0.923218,12.841394,14.48869,41.100616
5,7688,4900,19528,215,212,-37,-0.06,0.16,0.35,-0.922791,13.206775,14.474195,41.0966
6,8260,4916,20208,66,189,33,-0.06,0.16,0.35,-0.922913,13.449784,14.346532,40.978283
7,9748,5000,19324,-48,95,59,-0.06,0.16,0.34,-0.923279,13.47396,14.307898,40.843002
8,11340,5444,19868,-94,183,119,-0.06,0.16,0.34,-0.923645,13.386245,14.425816,40.731583
9,12348,5796,20452,-206,203,303,-0.06,0.16,0.34,-0.924377,13.219911,14.55143,40.513187
10,12764,5976,19736,-279,106,502,-0.06,0.16,0.34,-0.925781,12.878661,14.770283,40.10928
11,13484,6180,19208,-249,55,669,-0.05,0.16,0.33,-0.927673,12.432354,15.181267,39.51606
12,14168,6792,19572,-227,91,882,-0.05,0.16,0.33,-0.929993,11.998775,15.705844,38.709934
13,14428,6952,19280,-315,100,1135,-0.05,0.17,0.32,-0.932922,11.524603,16.265375,37.634308
14,13752,7524,19056,-399,167,1369,-0.04,0.17,0.3,-0.936646,10.865834,16.841734,36.284004
15,13192,8012,18932,-406,127,1587,-0.04,0.17,0.29,-0.940918,10.059222,17.362146,34.674164
16,12780,8368,18336,-426,100,1826,-0.03,0.17,0.27,-0.945618,9.189473,17.905127,32.808216
17,11632,8824,18396,-435,143,2089,-0.02,0.17,0.26,-0.950562,8.223235,18.461506,30.671036
18,10268,9292,18468,-406,91,2308,-0.02,0.17,0.24,-0.955872,7.172696,18.913092,28.222338
19,9116,9844,18080,-379,63,2478,-0.01,0.18,0.21,-0.961182,6.087037,19.33404,25.511644
20,7540,10468,18284,-386,96,2604,-0.01,0.18,0.19,-0.966248,4.991115,19.677364,22.604239
21,6416,10780,18228,-435,95,2685,-0.0,0.18,0.16,-0.971008,3.86617,19.850574,19.548094
22,5168,10456,17468,-509,116,2771,0.0,0.17,0.14,-0.975281,2.672161,19.906994,16.4182
23,3596,10268,16800,-524,172,2823,0.01,0.17,0.11,-0.979004,1.377736,19.816849,13.214682
24,2028,10268,16908,-444,182,2825,0.01,0.17,0.08,-0.982239,0.083573,19.519226,9.939907
25,616,10124,17196,-370,100,2816,0.02,0.17,0.05,-0.984741,-1.061856,19.080282,6.634457
26,-852,10072,17200,-321,9,2809,0.02,0.16,0.02,-0.986389,-2.081789,18.618788,3.314464
27,-2484,9380,16972,-317,-32,2799,0.02,0.16,-0.0,-0.987183,-3.000919,18.137018,-0.027251
28,-3756,8196,16688,-328,-32,2681,0.03,0.15,-0.03,-0.987183,-3.898522,17.569784,-3.345345
29,-4544,7688,16532,-268,-27,2454,0.03,0.15,-0.06,-0.986511,-4.770031,16.90704,-6.507844
30,-4844,7336,16828,-223,8,2192,0.03,0.14,-0.08,-0.985352,-5.459694,16.190596,-9.413519
31,-5832,6784,17536,-266,47,2001,0.04,0.14,-0.11,-0.983887,-5.977633,15.407063,-12.032489
32,-6740,5128,16988,-323,-55,1759,0.04,0.13,-0.13,-0.982239,-6.476865,14.55899,-14.39282
33,-6068,4644,15608,-282,-79,1403,0.04,0.13,-0.14,-0.980347,-6.987867,13.818034,-16.435236
34,-5436,4384,16872,-163,99,1098,0.04,0.12,-0.16,-0.978638,-7.340517,13.14135,-18.073006
35,-4600,4028,16824,-208,88,905,0.04,0.12,-0.17,-0.977478,-7.48221,12.364573,-19.372906
36,-4172,3808,16420,-223,83,801,0.05,0.11,-0.18,-0.976379,-7.627175,11.665991,-20.441759
37,-3632,3504,16312,-145,47,673,0.05,0.11,-0.19,-0.975342,-7.746903,11.039146,-21.382313
38,-3276,3364,17092,-66,8,507,0.05,0.1,-0.19,-0.974426,-7.740966,10.514524,-22.18708
39,-2932,3248,17672,-52,-133,321,0.05,0.1,-0.2,-0.973755,-7.618562,10.101575,-22.815659
40,-2164,3480,17620,-39,-358,156,0.05,0.1,-0.2,-0.973328,-7.451273,9.924244,-23.226114
41,-1364,3588,17388,0,-474,-10,0.04,0.1,-0.2,-0.972961,-7.23033,10.069736,-23.466202
