seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,10120,6068,19236,-175,37,176,0.1,-0.14,-0.17,0.97168,13.789675,13.598757,18.175558
1,11656,6256,19524,-81,-116,393,0.09,-0.14,-0.16,0.971924,13.653062,14.015902,17.817251
2,12512,6828,18772,-141,-66,577,0.09,-0.14,-0.16,0.972229,13.479743,14.632425,17.229809
3,12124,7168,19676,-180,77,789,0.09,-0.15,-0.15,0.973022,13.194577,15.20044,16.415516
4,12292,7896,19412,-217,-4,986,0.09,-0.15,-0.14,0.974182,12.80781,15.717737,15.355252
5,12544,8376,19068,-214,-23,1227,0.08,-0.16,-0.13,0.975403,12.369281,16.370361,14.047001
6,12076,8728,19440,-270,90,1477,0.08,-0.16,-0.12,0.976746,11.834742,17.029985,12.455194
7,11044,8960,19144,-386,152,1691,0.08,-0.16,-0.1,0.978516,11.103709,17.556156,10.598427
8,10192,9004,18732,-451,219,1833,0.07,-0.16,-0.08,0.980347,10.192606,17.973789,8.564525
9,9776,9588,18476,-450,276,1917,0.07,-0.16,-0.06,0.982056,9.205729,18.256927,6.41962
10,8836,10236,19016,-440,299,2070,0.06,-0.16,-0.04,0.983582,8.224839,18.429548,4.141988
11,7584,9784,18484,-528,268,2233,0.06,-0.16,-0.02,0.984741,7.199977,18.539808,1.682357
12,5996,9548,17708,-623,362,2334,0.05,-0.16,-0.0,0.985596,5.980635,18.558853,-0.888702
13,4528,9772,17400,-643,410,2372,0.04,-0.16,0.02,0.986145,4.671785,18.328751,-3.520328
14,3376,9928,16948,-599,390,2408,0.04,-0.15,0.05,0.986206,3.416298,17.956474,-6.179958
15,1728,9564,17048,-544,350,2452,0.03,-0.15,0.07,0.985596,2.267092,17.506691,-8.909562
16,-76,8908,16600,-544,305,2486,0.02,-0.15,0.1,0.984314,1.161599,17.000156,-11.701099
17,-2452,8300,16436,-527,272,2465,0.02,-0.14,0.12,0.982483,0.077545,16.376921,-14.522783
18,-3936,7368,15784,-481,221,2325,0.01,-0.14,0.14,0.980042,-0.93573,15.665545,-17.271978
19,-5268,6720,16492,-421,263,2094,0.01,-0.13,0.17,0.977295,-1.813812,14.865456,-19.828342
20,-6040,6064,17008,-406,212,1870,0.0,-0.12,0.19,0.974487,-2.54881,13.953308,-22.123873
21,-6072,5528,16372,-403,107,1664,-0.0,-0.12,0.21,0.971558,-3.193321,13.102221,-24.170362
22,-6176,4520,16192,-385,113,1455,-0.01,-0.11,0.22,0.968628,-3.773621,12.335354,-25.998665
23,-6292,3812,16164,-335,74,1238,-0.01,-0.11,0.24,0.965881,-4.273806,11.570404,-27.577303
24,-6048,3384,16036,-254,20,1002,-0.02,-0.1,0.25,0.96344,-4.654201,10.888712,-28.909243
25,-5472,3148,16492,-193,-16,764,-0.02,-0.1,0.26,0.961365,-4.893003,10.297677,-29.985678
26,-4520,3796,16552,-135,-74,564,-0.02,-0.09,0.26,0.959778,-4.99608,9.823628,-30.801073
27,-3360,3992,17016,-71,-156,457,-0.02,-0.09,0.27,0.958557,-4.954848,9.493826,-31.436167
28,-2464,3644,16812,-45,-218,380,-0.02,-0.09,0.27,0.957397,-4.83173,9.350629,-31.990932
