seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,6680,3284,17464,-116,217,-436,0.05,0.17,0.75,-0.631714,11.656287,16.967482,101.459297
1,7356,3656,18540,-58,255,-458,0.05,0.17,0.76,-0.628601,11.660586,16.587271,101.943489
2,8252,3640,18676,29,78,-364,0.05,0.17,0.76,-0.62561,11.752674,16.346291,102.403999
3,8988,3732,18600,80,-41,-236,0.05,0.17,0.76,-0.623291,11.899264,16.385902,102.747452
4,9704,3952,18628,99,-48,-143,0.05,0.17,0.76,-0.621826,12.061909,16.581692,102.955734
5,10340,4140,18892,76,24,-75,0.05,0.17,0.76,-0.620972,12.203214,16.79982,103.073814
6,10948,4456,19156,-3,93,13,0.05,0.17,0.76,-0.620911,12.267714,16.963629,103.073456
7,11764,4756,18928,-62,127,114,0.05,0.17,0.76,-0.621643,12.199429,17.123413,102.948189
8,12744,5060,19232,-74,116,246,0.05,0.17,0.76,-0.62323,12.067744,17.316185,102.690712
9,13672,5720,19428,-105,88,407,0.06,0.17,0.76,-0.625854,11.886239,17.613434,102.268646
10,14152,6064,19504,-173,78,637,0.06,0.18,0.75,-0.629822,11.623079,18.012352,101.634216
11,14272,6240,19052,-246,39,868,0.06,0.18,0.75,-0.635498,11.201342,18.500334,100.722893
12,14252,6532,18760,-273,30,1053,0.07,0.18,0.74,-0.6427,10.633187,19.063898,99.558014
13,14376,7076,18656,-300,65,1219,0.07,0.18,0.73,-0.651062,9.982739,19.64393,98.200844
14,14288,7400,18364,-376,124,1436,0.08,0.17,0.73,-0.660706,9.223,20.180241,96.629501
15,13196,7648,18016,-440,210,1687,0.08,0.17,0.72,-0.671997,8.269991,20.631687,94.778641
16,12160,7896,17560,-394,162,1883,0.09,0.17,0.7,-0.684814,7.215455,20.983931,92.664841
17,11424,8520,17972,-313,114,2081,0.09,0.17,0.69,-0.698669,6.183238,21.341232,90.352676
18,9992,9368,18800,-284,12,2305,0.1,0.17,0.67,-0.713745,5.162192,21.683889,87.801315
19,9492,9844,17868,-307,-127,2469,0.1,0.17,0.66,-0.729553,4.094299,22.09597,85.053078
20,8532,10228,17588,-297,-35,2623,0.11,0.16,0.64,-0.745789,2.956438,22.504677,82.147438
21,6972,10300,17968,-293,29,2744,0.11,0.16,0.62,-0.762756,1.783684,22.674953,79.054657
22,5504,10360,17828,-295,39,2826,0.12,0.16,0.59,-0.779907,0.590462,22.664545,75.842491
23,4216,10068,17560,-313,60,2889,0.12,0.16,0.57,-0.797058,-0.637559,22.49464,72.522652
24,2828,10104,17220,-295,82,2904,0.12,0.15,0.55,-0.813904,-1.866728,22.173445,69.142303
25,1236,10044,17396,-245,83,2897,0.12,0.15,0.52,-0.8302,-3.014477,21.706861,65.746193
26,-736,9532,17276,-207,43,2898,0.12,0.14,0.5,-0.846008,-4.044437,21.118715,62.32954
27,-3380,8608,17428,-175,-51,2867,0.12,0.14,0.47,-0.861145,-5.019245,20.433857,58.896217
28,-5440,7104,17560,-89,-204,2669,0.12,0.13,0.45,-0.875366,-5.879642,19.73176,55.51421
29,-5448,5932,17152,-45,-260,2278,0.12,0.13,0.43,-0.887573,-6.56579,19.105268,52.44619
30,-5076,5564,17688,-91,-36,1897,0.12,0.12,0.41,-0.897583,-7.073685,18.451361,49.836994
31,-5032,5040,18232,-225,112,1640,0.12,0.12,0.39,-0.905945,-7.509468,17.574154,47.614246
32,-5324,4256,17580,-290,84,1486,0.12,0.11,0.38,-0.913025,-8.004025,16.631052,45.644737
33,-5764,3272,18008,-213,-29,1318,0.12,0.1,0.36,-0.919189,-8.465753,15.773649,43.857819
34,-6232,2280,18524,-165,-271,1093,0.12,0.1,0.35,-0.924438,-8.794024,15.114118,42.280033
35,-5800,2428,17968,-163,-462,745,0.12,0.09,0.34,-0.928345,-9.042017,14.767881,41.04068
36,-4304,2912,17416,-182,-504,439,0.12,0.09,0.33,-0.930725,-9.181499,14.692922,40.239513
