timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,1756,-5188,15428,-11,-35,-511,0.03,0.14,-0.5,-0.854248,-11.779865,12.169248,-61.279766,-1017,-426,-358,-11,-1058,-471
20,1,1408,-3008,16436,-66,-78,-375,0.03,0.14,-0.5,-0.855286,-11.759435,12.215722,-61.034695,-1018,-416,-258,-52,-1062,-379
40,2,1792,-3528,16160,-317,4,-453,0.03,0.14,-0.49,-0.8573,-11.835328,12.256055,-60.53495,-1067,-123,38,-411,-978,-165
60,3,1796,-6224,14016,-150,-23,-514,0.04,0.14,-0.49,-0.859802,-12.090339,12.265314,-59.87294,-1018,-404,-125,-119,-1066,-253
80,4,2196,-9348,14560,163,-163,-396,0.04,0.15,-0.48,-0.861938,-12.206002,12.420463,-59.313259,-842,-1252,-430,743,-1340,-333
100,5,2736,-8716,15252,291,-254,-311,0.04,0.15,-0.48,-0.863098,-12.110329,12.659466,-59.039753,-729,-1654,-435,1124,-1461,-236
120,6,4100,-9664,15732,78,-305,-95,0.04,0.15,-0.48,-0.863647,-12.112241,13.018564,-58.884003,-524,-2312,-290,1718,-1656,78
140,7,5272,-11452,16428,-178,-305,137,0.04,0.15,-0.48,-0.862793,-12.50061,13.393361,-58.985283,-129,-2844,-17,2266,-1632,552
160,8,5652,-11560,15644,-371,-272,396,0.04,0.16,-0.48,-0.860352,-13.327818,13.727379,-59.368565,308,-3205,163,2715,-1458,944
180,9,6792,-13232,13940,-222,-313,511,0.05,0.17,-0.49,-0.85675,-14.325555,14.004303,-59.98811,627,-3504,-80,3186,-1296,917
200,10,9128,-17524,15512,-52,-444,700,0.05,0.17,-0.49,-0.852234,-15.262627,14.407331,-60.829071,1081,-4398,-149,4149,-1321,1251
220,11,11144,-20340,16824,-156,-426,1222,0.05,0.18,-0.5,-0.845581,-16.41144,14.831786,-62.122948,1818,-5681,188,5403,-1271,2191
240,12,12272,-19332,16504,-295,-362,1902,0.06,0.19,-0.51,-0.835266,-17.998013,15.051587,-64.149727,2667,-6525,618,6259,-780,3207
260,13,13324,-17988,15648,-266,-403,2434,0.07,0.2,-0.53,-0.821167,-19.79838,14.978212,-66.940468,3402,-6454,630,6393,212,3563
280,14,14676,-16516,16828,-94,-474,2886,0.08,0.21,-0.55,-0.803894,-21.52899,14.767721,-70.39444,4073,-6031,687,6096,1364,3796
300,15,15272,-13408,18428,181,-329,3426,0.08,0.22,-0.58,-0.783569,-22.992306,14.331205,-74.461967,4665,-5441,1138,5350,2480,4228
320,16,15992,-11944,18172,225,-202,3666,0.09,0.22,-0.6,-0.760742,-24.08452,13.485472,-78.962334,5231,-4363,1511,4082,3686,4292
340,17,17040,-10872,16800,207,-121,4043,0.09,0.22,-0.63,-0.735413,-24.99362,12.324232,-83.762222,5858,-3423,1537,2951,4846,4024
360,18,17940,-7340,15908,153,-177,4607,0.09,0.22,-0.67,-0.70636,-25.870874,10.947866,-89.01815,6525,-2509,1320,1774,5946,3480
380,19,18192,-4140,17004,160,-282,4838,0.1,0.22,-0.7,-0.672974,-26.611891,9.43327,-94.799873,7141,-1111,1076,-10,6824,2610
400,20,18436,-528,18408,274,-213,4944,0.1,0.22,-0.73,-0.636536,-26.95577,7.882887,-100.843933,7626,529,1356,-2346,7124,2005
420,21,17924,2364,18200,332,-11,4947,0.1,0.22,-0.76,-0.598999,-26.813932,6.174124,-106.74778,8016,2076,1596,-4575,6955,1347
440,22,17516,4364,17692,234,148,4955,0.1,0.21,-0.8,-0.560364,-26.355623,4.302691,-112.502625,8295,3595,1618,-6612,6357,476
460,23,16220,6872,14756,177,230,5051,0.1,0.2,-0.82,-0.520203,-25.774609,2.307611,-118.205032,8389,4704,1220,-7976,5477,-608
480,24,13440,14188,14956,114,17,5054,0.1,0.19,-0.85,-0.477539,-24.966841,0.30651,-124.020523,8126,6322,506,-9321,3831,-2166
500,25,10968,16728,17660,-77,-86,4585,0.1,0.18,-0.88,-0.434387,-23.778324,-1.388906,-129.68335,7434,8561,566,-10869,1026,-3113
520,26,9032,16972,16848,-38,21,4117,0.1,0.17,-0.9,-0.39447,-22.477285,-2.859576,-134.745911,6623,9776,780,-11260,-1437,-3343
540,27,5872,20224,15948,-40,34,3796,0.1,0.16,-0.92,-0.357239,-20.999395,-4.214357,-139.32222,5720,10694,644,-10992,-3662,-3642
