timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,880,-2712,14832,29,-79,-504,0.03,0.19,-0.65,-0.733093,-17.505766,13.14303,-85.331039,-1347,982,402,-1159,-1243,-220
20,1,1956,-4592,16824,76,-150,-562,0.03,0.19,-0.65,-0.734985,-17.326941,13.253795,-85.00766,-1279,868,332,-1030,-1175,-236
40,2,1808,-6524,15268,-90,-17,-343,0.03,0.19,-0.65,-0.738403,-17.155151,13.466072,-84.409164,-1063,199,593,-472,-1112,246
60,3,2772,-5220,13376,17,-194,-241,0.03,0.19,-0.65,-0.740356,-17.246012,13.517283,-84.046158,-993,-147,179,-15,-1019,-23
80,4,3236,-5728,14992,173,-435,-206,0.03,0.19,-0.64,-0.741455,-17.189659,13.819327,-83.862206,-903,-262,-230,228,-871,-353
100,5,4176,-6676,15864,38,-391,-183,0.03,0.19,-0.64,-0.741943,-17.052065,14.344765,-83.803726,-710,-450,-66,372,-748,-109
120,6,5708,-11128,15624,56,-260,-126,0.02,0.19,-0.64,-0.74231,-17.084076,14.816463,-83.749146,-342,-869,155,734,-515,302
140,7,6956,-11680,15480,119,-198,316,0.02,0.2,-0.64,-0.74176,-17.28541,15.19095,-83.845924,194,-2035,233,1860,-226,849
160,8,7376,-10032,13832,-88,-187,608,0.02,0.2,-0.64,-0.738281,-17.700823,15.374225,-84.46003,693,-2533,184,2386,192,1095
180,9,9016,-11480,14216,-28,-340,756,0.03,0.2,-0.65,-0.733032,-18.310871,15.527967,-85.379936,1112,-2580,-155,2560,694,936
200,10,10568,-13320,14188,-9,-436,1015,0.03,0.21,-0.65,-0.726196,-19.000376,15.842134,-86.584297,1678,-2887,-215,2877,1248,1166
220,11,12268,-13764,15228,-87,-569,1385,0.03,0.22,-0.66,-0.716919,-19.863256,16.208134,-88.210358,2310,-3383,-201,3308,1850,1567
240,12,13716,-14188,15644,-139,-611,1775,0.03,0.23,-0.67,-0.70459,-20.987236,16.592224,-90.350121,2994,-3676,119,3374,2482,2223
260,13,14868,-13984,15752,-49,-649,2176,0.03,0.24,-0.68,-0.689148,-22.268703,16.856846,-92.995209,3677,-3784,343,3214,3179,2742
280,14,16660,-13708,15920,-69,-653,2595,0.03,0.25,-0.7,-0.67041,-23.577187,16.982841,-96.150719,4374,-3682,553,2760,3914,3171
300,15,19244,-12076,14844,-92,-669,3111,0.03,0.26,-0.72,-0.648132,-25.007139,16.904598,-99.818237,5162,-3571,831,2137,4698,3665
320,16,19132,-11108,16172,-161,-793,3521,0.03,0.27,-0.74,-0.621643,-26.567595,16.62454,-104.06369,6001,-2998,735,1068,5586,3631
340,17,20324,-10248,17520,-88,-842,3985,0.03,0.28,-0.76,-0.591064,-28.198017,16.179266,-108.81781,6681,-2346,1018,-318,6060,3788
360,18,21164,-6784,17528,-21,-817,4450,0.03,0.28,-0.78,-0.556091,-29.703844,15.433003,-114.051033,7380,-1546,1449,-2015,6290,3915
