timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,7780,-10480,18196,155,361,-1718,-0.19,0.11,-0.97,0.105957,-15.448889,19.683311,169.688232,200,-1418,1309,85,1077,1611
20,1,7660,-10808,13832,137,549,-1490,-0.18,0.11,-0.97,0.097656,-15.196193,19.644953,170.675552,371,-2006,1048,-242,1651,1572
40,2,9944,-17116,11632,285,127,-1111,-0.18,0.11,-0.97,0.083313,-14.712989,19.657316,172.367874,889,-2964,-16,-1189,2678,993
60,3,10944,-17744,11956,46,-310,-192,-0.18,0.11,-0.97,0.074158,-14.704499,20.081293,173.526733,1465,-4706,-721,-2111,4406,970
80,4,12496,-16556,14432,-87,-656,650,-0.19,0.11,-0.97,0.074524,-15.512784,20.786638,173.688187,2001,-5579,-891,-2743,5166,1302
100,5,14804,-19452,18048,-23,-739,1334,-0.2,0.12,-0.97,0.083374,-16.745537,21.599388,172.888733,2621,-5801,-291,-3148,5058,2259
120,6,16244,-18732,18436,121,-580,2301,-0.21,0.13,-0.96,0.099792,-18.285343,22.177252,171.18129,3407,-6490,710,-3635,5158,3796
140,7,17220,-15512,16884,157,-409,3124,-0.21,0.14,-0.96,0.126038,-20.085825,22.168125,168.229721,4204,-6306,1358,-4226,4317,4773
160,8,18228,-13304,17316,251,-493,3795,-0.22,0.15,-0.95,0.159607,-21.924593,21.668512,164.288055,4880,-5459,1360,-4848,2874,4869
180,9,19088,-11524,19152,338,-404,4446,-0.22,0.15,-0.94,0.199463,-23.742893,20.869802,159.453308,5548,-4464,1597,-5175,1120,5021
200,10,19688,-8624,15692,397,-145,5069,-0.22,0.16,-0.93,0.245056,-25.437334,19.516842,153.75531,6275,-3275,1955,-5209,-955,5086
220,11,21848,-7804,20176,514,-178,5625,-0.22,0.16,-0.92,0.295349,-26.880196,17.60708,147.304169,6883,-1940,1605,-5136,-2998,4282
240,12,25512,-12608,20172,590,498,6451,-0.21,0.17,-0.9,0.349915,-27.994251,15.281113,140.115799,7977,-1444,2449,-4874,-4950,4842
260,13,25080,-4768,9800,611,725,7611,-0.2,0.18,-0.87,0.410217,-28.938013,11.808979,132.140289,9613,-1498,2205,-5475,-6978,4565
280,14,24756,2224,11416,356,6,8367,-0.19,0.19,-0.84,0.477661,-29.586153,7.778603,122.946533,10791,295,164,-4820,-9550,1457
300,15,23856,15936,17952,408,-150,8614,-0.18,0.19,-0.79,0.5495,-29.670614,4.016586,112.531242,11601,3287,-247,-1351,-11940,-1024
