timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,4548,-7004,16780,-95,-243,92,-0.16,-0.12,-0.03,0.978882,-18.444456,14.466052,5.946624,-180,-526,928,-440,-195,968
20,1,4136,-6732,15544,-76,-204,235,-0.16,-0.12,-0.03,0.978699,-18.56167,14.553912,5.871546,-162,-708,867,-428,-386,972
40,2,4180,-5308,14996,-152,-317,203,-0.16,-0.13,-0.03,0.977966,-19.013065,14.781008,5.474158,-178,-606,430,-330,-429,538
60,3,5020,-5056,16488,-195,-422,86,-0.17,-0.13,-0.03,0.9776,-19.161232,14.933558,5.389035,-122,-431,354,-242,-289,428
80,4,8352,-11412,18944,-262,-288,-40,-0.17,-0.13,-0.02,0.976685,-19.460478,15.407836,5.397314,228,-335,728,7,-73,829
100,5,9612,-14440,16152,-240,3,390,-0.17,-0.14,-0.02,0.975464,-19.979219,15.794583,5.517563,992,-1751,1280,464,-1208,2003
120,6,10556,-15292,14768,-260,-70,919,-0.18,-0.14,-0.02,0.974243,-20.875093,15.780333,5.104999,1723,-2948,1025,1139,-2375,2400
140,7,11512,-13884,15532,-130,-196,1404,-0.19,-0.14,-0.01,0.972717,-21.98716,15.696177,4.084133,2361,-3638,676,1843,-3057,2553
160,8,13600,-15388,17380,-70,-187,1759,-0.19,-0.14,0.01,0.971191,-23.04051,15.556185,2.500646,2986,-3728,715,2518,-2985,2840
180,9,15652,-18096,19008,198,107,2570,-0.2,-0.14,0.04,0.968506,-24.619081,14.870201,-0.83961,4311,-4615,1520,3759,-3093,4300
200,10,16388,-14756,17872,310,313,3179,-0.21,-0.14,0.05,0.967529,-25.107317,14.330574,-2.406996,4764,-4759,1717,4252,-2942,4641
220,11,16224,-13264,17256,451,490,3841,-0.21,-0.13,0.08,0.965271,-25.888529,12.803429,-6.243021,5576,-4313,1750,5243,-2009,4606
240,12,16116,-8184,14728,554,561,4435,-0.21,-0.12,0.12,0.961853,-26.410454,10.753536,-10.899997,6184,-3481,1464,6019,-748,3962
260,13,16560,-7340,15800,623,442,4780,-0.21,-0.11,0.17,0.956543,-26.577087,8.419606,-16.250244,6665,-1924,857,6400,1094,2585
280,14,16696,-2672,15472,404,413,5377,-0.21,-0.1,0.24,0.943481,-26.280579,4.818182,-25.189281,7478,-189,712,6365,3758,1347
300,15,16472,-1420,14364,189,347,5665,-0.21,-0.09,0.26,0.937134,-26.151701,3.557275,-28.411879,7695,475,562,6116,4662,771
320,16,15044,6168,14436,347,298,6032,-0.21,-0.08,0.35,0.911621,-25.45462,-0.317947,-38.795635,8098,2779,158,4340,7298,-1096
340,17,13156,9308,13856,379,290,5757,-0.2,-0.07,0.38,0.90155,-24.821024,-1.639775,-42.453594,8032,4102,-36,3043,8254,-1983
360,18,12076,9176,12876,336,228,5442,-0.19,-0.05,0.45,0.868469,-22.42802,-5.123487,-52.853283,7635,6207,-533,-186,9197,-3531
380,19,10872,12980,13532,287,67,5261,-0.19,-0.04,0.48,0.856384,-21.561983,-6.105002,-56.167103,7481,6570,-738,-1060,9137,-3878
400,20,9188,13280,15224,216,16,4922,-0.17,-0.03,0.55,0.817688,-18.631207,-8.463351,-65.789925,6837,7862,-643,-4091,8687,-4093
420,21,5568,20304,12900,237,131,4591,-0.17,-0.02,0.57,0.80426,-17.561331,-9.142207,-68.837967,6519,8368,-582,-5172,8334,-4076
