seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3628,860,13724,100,55,-194,0.08,-0.06,0.86,0.505493,-1.70049,11.743629,-118.504356
1,4788,1360,13860,431,14,-213,0.08,-0.06,0.86,0.50708,-1.238933,11.83296,-118.256172
2,5364,1668,13676,467,-130,-121,0.09,-0.06,0.85,0.508179,-0.550796,11.963238,-118.052444
3,5060,1836,10904,476,-243,-16,0.09,-0.05,0.85,0.508118,0.115373,12.325794,-117.968048
4,4492,1772,9244,635,-211,-28,0.1,-0.05,0.85,0.507385,0.841849,12.746372,-117.955704
5,5032,2284,9360,904,-178,-127,0.11,-0.04,0.85,0.506897,1.841275,13.115193,-117.897614
6,6460,3312,9004,1056,-98,-191,0.11,-0.04,0.85,0.506897,3.174919,13.465117,-117.757355
7,6452,4408,8724,1081,-13,-120,0.12,-0.03,0.85,0.506836,4.671844,13.733278,-117.626648
8,6380,5712,7936,1245,-44,-53,0.13,-0.02,0.85,0.50592,6.282698,13.972035,-117.610039
9,6376,6716,8528,1479,-28,22,0.14,-0.0,0.85,0.503967,8.178761,14.247289,-117.709785
10,6024,6892,7904,1645,-117,110,0.15,0.01,0.85,0.500793,10.342747,14.525905,-117.964714
11,5556,7928,7948,1834,15,97,0.17,0.03,0.85,0.496582,12.690932,14.866118,-118.348816
12,5428,9308,8400,2033,50,69,0.18,0.05,0.85,0.491943,15.314917,14.999166,-118.849747
13,5740,11352,9572,2218,78,74,0.19,0.07,0.85,0.486877,18.231192,15.09345,-119.441597
14,5608,13276,10192,2361,82,145,0.21,0.09,0.85,0.480835,21.391933,15.161029,-120.218788
15,4812,14176,11596,2507,155,223,0.22,0.12,0.85,0.473328,24.734234,15.206795,-121.283585
16,4292,15348,12424,2647,164,222,0.23,0.14,0.84,0.464661,28.200218,15.17387,-122.647491
17,4592,17164,14260,2746,248,154,0.25,0.17,0.84,0.455505,31.80022,15.068639,-124.246346
18,4900,19384,16988,2734,272,182,0.26,0.2,0.83,0.446106,35.43005,14.834645,-126.096046
19,4876,20260,16876,2586,191,356,0.27,0.22,0.83,0.435791,38.889,14.710863,-128.23204
20,3468,20820,17264,2582,254,482,0.28,0.25,0.82,0.424072,42.126488,14.752678,-130.730118
21,2016,21168,20196,2653,366,371,0.29,0.27,0.82,0.41156,45.319977,14.686922,-133.639328
22,2452,21740,22088,2381,457,184,0.3,0.3,0.81,0.400574,48.280647,14.34185,-136.560196
23,1984,22088,22328,2021,469,175,0.3,0.32,0.81,0.391357,50.714699,13.853983,-139.234634
24,1248,22104,22232,1826,416,198,0.3,0.34,0.8,0.383118,52.712181,13.403464,-141.670212
25,356,22188,23132,1694,385,166,0.31,0.35,0.8,0.37561,54.491032,12.980915,-143.941437
26,708,21576,23428,1500,248,93,0.31,0.37,0.8,0.369446,56.016678,12.542833,-145.899643
27,1856,21020,23076,1263,111,60,0.31,0.38,0.79,0.365051,57.25108,12.197828,-147.391159
28,2580,20696,22768,997,133,89,0.31,0.38,0.79,0.361633,58.181923,11.973459,-148.53894
29,1828,20192,22420,666,194,156,0.31,0.39,0.79,0.358337,58.711048,11.814855,-149.442886
30,912,19520,21144,428,99,156,0.3,0.39,0.79,0.355835,58.853718,11.664372,-149.987701
31,1436,19328,20136,317,-60,60,0.3,0.39,0.79,0.354858,58.842953,11.5414,-150.171692
32,2380,19116,19520,196,-155,-7,0.3,0.39,0.79,0.355286,58.789951,11.444017,-150.083679
33,2248,18796,19804,-34,-145,-35,0.3,0.39,0.79,0.356689,58.576427,11.380458,-149.734695
34,2000,18404,18788,-288,-256,-99,0.3,0.39,0.79,0.359314,58.075493,11.302354,-149.022736
35,1936,18704,17824,-455,-398,-171,0.3,0.38,0.79,0.36377,57.370728,11.220695,-147.891998
36,2320,18512,15996,-510,-528,-176,0.3,0.38,0.8,0.369385,56.634445,11.203513,-146.534912
