seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,4652,1460,14648,-253,309,-188,-0.02,0.06,0.63,-0.771301,6.219595,4.003853,78.933434
1,4468,1016,13876,-140,269,-236,-0.02,0.06,0.63,-0.770813,6.075853,3.919909,79.028076
2,4088,1152,14332,16,273,-296,-0.02,0.06,0.64,-0.769531,5.924222,3.747813,79.265511
3,4236,1244,15884,68,254,-318,-0.02,0.06,0.64,-0.767761,5.950374,3.554355,79.579155
4,3880,988,16152,-15,104,-225,-0.02,0.06,0.64,-0.765991,6.015985,3.408839,79.89151
5,3740,944,16024,-58,-59,-139,-0.02,0.06,0.64,-0.764771,5.959132,3.441549,80.114487
6,3864,852,15308,25,-248,-35,-0.02,0.06,0.64,-0.764038,5.86284,3.684145,80.256378
7,3660,976,15784,113,-254,58,-0.02,0.06,0.64,-0.763916,5.866318,4.130047,80.287666
8,3108,828,16016,122,-314,82,-0.01,0.06,0.64,-0.764282,5.959973,4.594625,80.224739
9,3380,584,15064,117,-324,11,-0.01,0.07,0.64,-0.764709,6.050179,5.089321,80.151062
10,3736,400,14900,123,-114,-88,-0.01,0.07,0.64,-0.764648,6.141139,5.554746,80.163239
11,3884,440,15684,76,70,-158,-0.01,0.07,0.64,-0.764099,6.22756,5.765436,80.261253
12,4148,428,14624,64,31,-160,-0.01,0.07,0.64,-0.763245,6.252567,5.788582,80.413818
13,4152,704,14564,169,23,-132,-0.01,0.07,0.64,-0.76239,6.293479,5.862386,80.56675
14,4552,900,14132,287,-14,-82,-0.01,0.08,0.64,-0.761658,6.47479,5.974937,80.691872
15,4416,1404,14328,347,2,-24,-0.01,0.08,0.64,-0.761292,6.793584,6.137389,80.747147
16,4040,1440,13532,346,-38,9,-0.01,0.08,0.64,-0.761292,7.19425,6.295783,80.733162
17,4156,1944,12316,389,-20,-21,-0.01,0.09,0.64,-0.761353,7.597435,6.480973,80.706253
18,4772,2180,11988,486,19,-26,-0.02,0.09,0.64,-0.761292,8.093249,6.642374,80.695992
19,5208,2212,11668,565,44,9,-0.02,0.09,0.64,-0.761169,8.715405,6.78989,80.686394
20,5132,2604,11036,667,28,63,-0.02,0.1,0.64,-0.761353,9.428808,6.94475,80.613228
21,5072,3048,11032,825,51,125,-0.03,0.11,0.64,-0.762085,10.7865,7.211129,80.384781
22,4780,3232,10840,974,60,207,-0.03,0.11,0.64,-0.762573,11.33374,7.29146,80.25032
23,4100,3752,10772,1119,59,279,-0.04,0.12,0.63,-0.763794,12.55046,7.460425,79.908943
24,3712,4324,10552,1277,10,300,-0.05,0.13,0.63,-0.76532,13.954926,7.625602,79.462433
25,4116,4948,11024,1473,-27,249,-0.06,0.14,0.62,-0.766602,15.569068,7.84162,78.999535
26,4912,5796,11932,1656,22,181,-0.08,0.16,0.62,-0.767151,18.460043,8.198352,78.396393
27,5112,7256,12764,1686,125,231,-0.09,0.16,0.61,-0.76709,19.518867,8.275297,78.18676
28,4172,8828,12712,1689,113,402,-0.1,0.17,0.61,-0.767334,21.647905,8.408529,77.629761
29,3412,9280,12348,1824,-15,496,-0.11,0.19,0.6,-0.768188,23.81633,8.624881,76.852623
30,3888,9684,12644,2053,-50,392,-0.13,0.2,0.59,-0.768677,26.16843,8.972654,75.998955
31,4788,10892,14212,2211,4,266,-0.14,0.22,0.59,-0.767761,28.795286,9.309865,75.210106
32,4876,12644,14792,2136,69,334,-0.16,0.23,0.58,-0.765808,31.561508,9.570652,74.414795
33,3812,13448,14644,2082,21,544,-0.18,0.25,0.57,-0.764221,34.216564,9.843226,73.406891
34,3276,13780,14476,2199,-134,648,-0.2,0.26,0.56,-0.763184,36.8106,10.277701,72.13176
35,3888,14680,14680,2375,-258,531,-0.22,0.28,0.54,-0.760132,40.941525,11.235361,70.088379
36,3936,15996,15808,2470,-145,466,-0.23,0.29,0.54,-0.758362,42.401325,11.558216,69.417389
37,3408,18300,19896,2528,20,408,-0.26,0.32,0.52,-0.752075,46.875225,12.180949,66.963791
