seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,4576,648,13604,-77,235,-62,0.11,0.03,0.7,-0.708557,-6.652091,10.548273,88.481956
1,3716,212,13848,-131,326,-21,0.1,0.02,0.7,-0.708252,-6.669977,10.304235,88.564117
2,3188,252,13944,-124,283,-64,0.1,0.02,0.7,-0.708008,-6.726196,9.980005,88.641693
3,3592,192,13788,-50,186,-106,0.1,0.02,0.7,-0.707397,-6.721353,9.739423,88.775536
4,3908,116,14004,67,186,-99,0.1,0.02,0.7,-0.706726,-6.616624,9.608808,88.917854
5,3180,60,15576,193,167,-14,0.1,0.02,0.7,-0.706421,-6.377293,9.45669,89.022018
6,2768,52,15620,243,-34,98,0.09,0.02,0.7,-0.70697,-6.03005,9.357142,88.993919
7,2336,284,15600,233,-98,121,0.09,0.02,0.7,-0.708069,-5.674874,9.401842,88.857582
8,2216,376,15064,235,-176,81,0.09,0.03,0.7,-0.709229,-5.32735,9.520885,88.700081
9,3036,728,14592,246,-162,-15,0.09,0.03,0.7,-0.709839,-4.955082,9.724298,88.624016
10,3524,996,14704,233,-69,-79,0.09,0.03,0.7,-0.709839,-4.547586,9.907604,88.653687
11,3608,1088,13936,198,-39,-63,0.09,0.04,0.7,-0.709473,-4.153516,10.023656,88.748482
12,3504,980,13404,247,-28,-32,0.09,0.04,0.7,-0.70929,-3.781636,10.127955,88.811417
13,3456,984,13140,380,-46,5,0.08,0.04,0.7,-0.709473,-3.325297,10.22163,88.82563
14,3464,1688,12488,508,-101,22,0.08,0.05,0.7,-0.709961,-2.723067,10.354949,88.801529
15,3828,1820,11944,572,-109,15,0.08,0.05,0.7,-0.710571,-1.983479,10.539452,88.765205
16,4500,2180,11660,619,-81,10,0.07,0.06,0.7,-0.71106,-1.1479,10.75116,88.752838
17,4780,2224,11008,676,-27,38,0.07,0.07,0.7,-0.71167,-0.25396,10.954266,88.723465
18,4452,2508,10800,777,-4,107,0.06,0.07,0.69,-0.712585,0.711509,11.094884,88.652008
19,3996,3160,10764,948,-56,181,0.06,0.08,0.69,-0.714111,1.816495,11.241367,88.485687
20,3844,3700,10464,1137,-195,222,0.05,0.09,0.69,-0.716064,3.151885,11.487931,88.249321
21,4428,3940,10440,1330,-253,178,0.04,0.1,0.69,-0.717957,4.729606,11.871914,88.015373
22,5132,4860,11172,1570,-187,85,0.03,0.12,0.68,-0.719238,6.592391,12.29133,87.876053
23,5504,6464,12192,1683,-90,111,0.02,0.13,0.68,-0.719971,8.752444,12.626579,87.815094
24,4668,7004,12836,1642,4,213,0.01,0.15,0.68,-0.72113,10.997024,12.850683,87.648758
25,3944,7300,12508,1610,-70,234,-0.0,0.16,0.67,-0.722656,13.13568,12.98529,87.374283
26,4408,7888,12376,1837,-156,141,-0.02,0.17,0.67,-0.723511,15.362132,13.223937,87.16507
27,5420,9944,13544,2165,-147,75,-0.03,0.19,0.66,-0.723206,17.979589,13.515161,87.088219
28,5688,11916,15056,2283,-109,163,-0.05,0.21,0.66,-0.722351,20.964664,13.78971,87.010757
29,4700,12792,15816,2218,-97,354,-0.07,0.23,0.65,-0.721863,23.97591,14.075448,86.771751
30,3336,12568,16616,2179,-148,469,-0.08,0.25,0.64,-0.72229,26.810932,14.396702,86.282852
31,3048,13912,17344,2246,-281,372,-0.1,0.26,0.63,-0.72229,29.579281,14.755026,85.783691
32,4444,15556,18064,2355,-357,167,-0.12,0.28,0.62,-0.720276,32.52618,15.148338,85.555534
33,5428,17236,19492,2302,-182,105,-0.13,0.3,0.62,-0.716614,35.586597,15.447608,85.525902
34,4200,17424,20952,1981,-27,286,-0.15,0.32,0.61,-0.713562,38.392502,15.575157,85.286232
35,3584,17044,20936,1772,-98,368,-0.16,0.33,0.6,-0.711975,40.704185,15.692981,84.762421
36,3528,17288,19680,1667,-169,315,-0.18,0.34,0.59,-0.710693,42.673138,15.921695,84.244232
37,3556,17500,19492,1681,-32,172,-0.19,0.35,0.58,-0.708618,44.624493,16.069078,83.823524
38,3140,18436,21908,1602,72,54,-0.2,0.36,0.58,-0.706238,46.508862,15.937572,83.312157
39,3620,18808,21508,1339,-68,21,-0.21,0.37,0.57,-0.703491,48.149494,15.716122,82.918701
40,3872,18652,21632,1206,-107,50,-0.22,0.37,0.57,-0.700806,49.545673,15.5876,82.653503
41,3804,18304,21308,1112,-134,56,-0.23,0.38,0.56,-0.698425,50.747936,15.526525,82.42691
42,3784,18384,21840,994,-132,17,-0.24,0.38,0.56,-0.696289,51.769871,15.485195,82.242897
43,3592,18848,22148,777,-90,-56,-0.24,0.39,0.56,-0.694214,52.611668,15.378851,82.130768
44,3304,18628,22108,563,-77,-108,-0.25,0.39,0.56,-0.692505,53.184452,15.176713,82.058968
45,3100,18148,21688,266,-156,-197,-0.25,0.39,0.56,-0.691101,53.401077,14.901952,82.156853
46,3596,18064,19984,45,-257,-305,-0.25,0.39,0.56,-0.689392,53.333736,14.622545,82.624458
