seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3320,-248,16260,91,248,-4,0.01,-0.08,-0.43,0.90094,5.031557,7.561118,50.881878
1,3380,-456,15444,109,156,-139,0.01,-0.08,-0.43,0.901001,5.042224,7.470092,50.875164
2,3692,-208,16380,134,225,-248,0.01,-0.08,-0.43,0.900146,5.121419,7.21859,51.113914
3,3456,84,17048,160,153,-228,0.01,-0.08,-0.43,0.899719,5.171149,7.107354,51.228706
4,3768,384,16284,178,-47,-148,0.02,-0.08,-0.43,0.89856,5.400742,7.061949,51.517254
5,3216,356,16488,166,-47,-99,0.02,-0.08,-0.43,0.898254,5.479659,7.132182,51.581669
6,3520,464,15580,190,-51,-160,0.02,-0.08,-0.43,0.897522,5.708377,7.315526,51.73444
7,3900,796,15776,209,12,-211,0.02,-0.08,-0.43,0.897156,5.804738,7.368645,51.817001
8,4296,1328,15440,196,50,-163,0.02,-0.08,-0.44,0.895874,6.141806,7.440627,52.106197
9,4192,1252,15216,242,36,-119,0.02,-0.08,-0.44,0.895508,6.260341,7.459382,52.181664
10,4068,1184,14988,338,-5,-103,0.02,-0.09,-0.44,0.894775,6.732012,7.577341,52.294716
11,4684,1532,13820,361,-7,-116,0.02,-0.09,-0.44,0.894531,6.930115,7.635278,52.327324
12,4340,1856,14760,412,115,-84,0.03,-0.09,-0.44,0.893799,7.624439,7.744909,52.394646
13,4212,1604,14408,389,63,-72,0.03,-0.09,-0.44,0.893616,7.865366,7.735207,52.398418
14,4364,2012,13108,442,51,-96,0.04,-0.09,-0.44,0.893066,8.569155,7.809427,52.40205
15,4700,2400,12464,504,79,-102,0.04,-0.1,-0.44,0.892822,8.84546,7.836624,52.407673
16,4712,2848,12192,626,53,-37,0.05,-0.1,-0.44,0.892029,9.871922,7.892739,52.37516
17,4740,2940,12000,720,24,1,0.05,-0.1,-0.44,0.891846,10.281513,7.942318,52.321507
18,4928,3376,11768,905,-16,41,0.06,-0.11,-0.44,0.891357,11.727635,8.179753,52.044453
19,5024,3744,11644,1011,-38,76,0.06,-0.11,-0.44,0.891174,12.299562,8.279836,51.916523
20,4832,4576,11720,1144,21,146,0.08,-0.12,-0.43,0.890564,14.284409,8.63648,51.377869
21,4276,5320,11816,1236,26,197,0.08,-0.13,-0.43,0.890442,15.010826,8.735411,51.128937
22,4040,5868,12380,1383,-53,195,0.1,-0.14,-0.42,0.889893,17.4422,8.995923,50.212196
23,5000,6468,12256,1484,-124,146,0.11,-0.14,-0.42,0.889465,18.324192,9.124591,49.89888
24,6204,7884,12828,1577,4,148,0.13,-0.15,-0.42,0.887146,21.239975,9.63366,48.933018
25,5384,8504,13136,1557,130,230,0.14,-0.16,-0.41,0.886292,22.253561,9.753633,48.541302
26,3872,9088,13888,1578,225,243,0.16,-0.17,-0.4,0.88446,25.205347,9.857322,47.041306
27,3904,9540,14416,1671,117,212,0.17,-0.17,-0.4,0.883667,26.202232,9.8344,46.509563
28,5200,10800,14304,1896,-73,261,0.19,-0.19,-0.39,0.880005,29.467131,10.059991,44.855087
29,4764,12032,15328,2060,-15,384,0.21,-0.2,-0.39,0.876709,31.935345,10.425323,43.481327
30,3520,12788,16776,2068,43,447,0.22,-0.2,-0.38,0.875061,33.212318,10.601608,42.654629
31,3276,13592,16552,1923,-179,420,0.25,-0.22,-0.37,0.870056,36.85857,11.080631,40.026501
32,3732,14064,16140,1932,-253,366,0.26,-0.22,-0.36,0.868042,38.020348,11.30604,39.201172
33,5256,15504,17732,2153,-161,274,0.28,-0.24,-0.35,0.860474,41.667519,12.023737,36.66835
34,4964,16656,19936,2210,-50,327,0.29,-0.24,-0.35,0.857605,42.968395,12.218648,35.693623
35,3392,17780,22456,2052,-51,466,0.32,-0.25,-0.34,0.849731,46.628071,12.700546,32.456188
36,2844,17988,22440,1913,-126,489,0.32,-0.26,-0.33,0.847412,47.711903,12.871631,31.358528
37,2384,17432,23556,1637,11,350,0.34,-0.27,-0.32,0.841125,50.505642,13.350389,28.358135
38,2312,17796,24148,1329,133,148,0.36,-0.27,-0.31,0.838013,51.88364,13.345125,26.806337
39,2560,18072,23880,1121,146,44,0.36,-0.27,-0.31,0.836731,52.419987,13.239943,26.23052
40,3124,18344,23844,895,103,12,0.37,-0.27,-0.31,0.833801,53.590969,12.835602,25.035776
41,3236,17784,22016,675,13,85,0.38,-0.27,-0.3,0.832642,54.089218,12.672771,24.484411
42,3164,17156,20964,546,-3,72,0.38,-0.27,-0.3,0.832031,54.405205,12.626286,24.061569
43,3788,16828,20236,451,9,-31,0.38,-0.27,-0.3,0.831604,54.612965,12.546779,23.802006
44,4624,16864,19816,281,129,-107,0.38,-0.27,-0.3,0.831421,54.716629,12.375339,23.714148
45,4800,16816,18992,65,167,-46,0.38,-0.27,-0.3,0.832153,54.572327,12.150905,23.783722
46,4296,16352,17732,-48,98,79,0.38,-0.26,-0.3,0.833801,54.241589,12.036511,23.881063
47,3424,15660,17424,-75,4,115,0.38,-0.26,-0.3,0.835693,53.855335,12.074984,23.947422
48,3248,15244,17052,-118,-149,14,0.38,-0.26,-0.3,0.837219,53.466537,12.136259,24.143848
49,3072,14988,16496,-221,-159,-147,0.37,-0.26,-0.3,0.838257,53.057106,12.14632,24.590303
50,2740,15224,16660,-380,-97,-331,0.37,-0.26,-0.31,0.839172,52.539951,11.956015,25.352579
51,3032,15704,15828,-489,-205,-445,0.36,-0.25,-0.31,0.840088,51.875854,11.604803,26.440645
