seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,4052,1644,16844,321,54,-235,-0.07,-0.03,-0.91,-0.41333,6.897976,6.264209,-130.979736
1,3764,1712,17324,216,43,-104,-0.08,-0.03,-0.91,-0.414551,7.220129,6.31085,-130.825806
2,3196,1360,16872,105,47,-45,-0.08,-0.04,-0.91,-0.414795,7.40392,6.34846,-130.795731
3,2928,1392,16756,48,64,-94,-0.08,-0.04,-0.91,-0.415039,7.456123,6.33849,-130.766129
4,3204,1220,16424,40,30,-164,-0.08,-0.04,-0.91,-0.415894,7.46619,6.306721,-130.661026
5,3624,1204,16020,87,12,-190,-0.08,-0.04,-0.9,-0.417297,7.497034,6.339378,-130.478104
6,4044,1412,16084,156,26,-148,-0.08,-0.04,-0.9,-0.41864,7.609419,6.396311,-130.303268
7,3920,1432,16012,195,14,-51,-0.08,-0.04,-0.9,-0.419312,7.792327,6.469574,-130.213226
8,3400,1512,15772,225,18,-16,-0.08,-0.04,-0.9,-0.419128,8.004496,6.557202,-130.234543
9,3168,1876,15588,236,25,-50,-0.08,-0.04,-0.9,-0.418884,8.235603,6.605203,-130.267288
10,3508,1980,14864,253,-6,-82,-0.08,-0.04,-0.9,-0.419067,8.507689,6.662566,-130.24556
11,3968,1976,14300,274,31,-94,-0.09,-0.04,-0.9,-0.419373,8.821845,6.738117,-130.208206
12,4272,2116,13484,306,67,-76,-0.09,-0.05,-0.9,-0.419678,9.152121,6.797983,-130.172729
13,4352,2288,13028,406,71,-47,-0.09,-0.05,-0.9,-0.419617,9.562241,6.837931,-130.18924
14,4456,2588,12744,548,25,-9,-0.09,-0.05,-0.9,-0.419128,10.127631,6.916595,-130.264343
15,4376,2536,12848,673,45,33,-0.1,-0.06,-0.9,-0.418091,10.859758,7.045418,-130.413086
16,4236,2876,12940,749,60,78,-0.1,-0.07,-0.9,-0.416504,11.705891,7.149862,-130.643509
17,4120,3436,12652,818,50,115,-0.1,-0.07,-0.9,-0.414429,12.643727,7.248806,-130.945465
18,4076,4152,12604,923,22,131,-0.11,-0.08,-0.9,-0.411926,13.681657,7.371056,-131.313629
19,4284,4752,12584,1046,1,135,-0.11,-0.09,-0.9,-0.409119,14.891329,7.529785,-131.737274
20,4620,5348,12920,1141,-9,171,-0.12,-0.1,-0.9,-0.406006,16.252293,7.719341,-132.215317
21,4516,5716,12732,1210,8,214,-0.13,-0.11,-0.9,-0.402283,17.717754,7.945654,-132.793488
22,4464,6184,12620,1299,57,224,-0.13,-0.12,-0.9,-0.398071,19.272463,8.146693,-133.463669
23,4232,6780,13040,1394,107,257,-0.14,-0.14,-0.9,-0.393372,20.941645,8.291522,-134.239639
24,3896,7420,13292,1512,16,312,-0.15,-0.15,-0.9,-0.388,22.726276,8.43954,-135.143066
25,4160,8328,13108,1693,1,299,-0.15,-0.16,-0.9,-0.382141,24.683128,8.702823,-136.153412
26,4232,9460,14452,1782,102,315,-0.16,-0.18,-0.89,-0.375854,26.854574,8.911844,-137.299118
27,3788,10032,13912,1724,122,377,-0.17,-0.2,-0.89,-0.368896,29.030449,9.072322,-138.594681
28,3148,10760,13688,1756,122,374,-0.18,-0.21,-0.89,-0.36145,31.143152,9.235232,-139.998779
29,3652,11340,13376,1946,55,302,-0.18,-0.23,-0.89,-0.354126,33.391628,9.394449,-141.465546
30,4152,12744,14836,2113,114,241,-0.19,-0.25,-0.88,-0.346985,35.891983,9.558321,-143.028748
31,3760,14152,15148,2071,211,274,-0.2,-0.27,-0.88,-0.339478,38.477829,9.66076,-144.745728
32,2820,14740,15036,1994,286,359,-0.21,-0.29,-0.87,-0.331177,40.957695,9.694254,-146.62796
33,1708,14760,15408,1986,253,358,-0.21,-0.31,-0.87,-0.322388,43.325638,9.698878,-148.613159
34,1968,15488,15676,2062,63,277,-0.22,-0.33,-0.86,-0.31427,45.68671,9.719272,-150.560806
35,3160,16708,16144,2189,-100,244,-0.22,-0.35,-0.86,-0.307129,48.179512,9.89014,-152.48851
36,3848,18156,17556,2249,-149,300,-0.23,-0.37,-0.85,-0.299805,50.805332,10.199625,-154.584396
37,3504,19312,18676,2142,-105,366,-0.24,-0.38,-0.84,-0.29187,53.340019,10.589343,-156.821457
38,2760,19856,19452,1938,-34,353,-0.25,-0.4,-0.83,-0.283813,55.617657,10.942743,-159.028503
39,2996,20612,19808,1697,-53,253,-0.26,-0.41,-0.83,-0.276733,57.541023,11.178458,-160.967499
40,3720,20868,20032,1639,-25,211,-0.26,-0.43,-0.82,-0.270813,59.23386,11.349838,-162.659775
41,3380,21700,21944,1496,175,216,-0.26,-0.44,-0.82,-0.264954,60.762058,11.450175,-164.258575
42,2540,21772,22432,1171,192,237,-0.26,-0.45,-0.81,-0.259094,61.873886,11.447073,-165.593094
43,2056,21564,22136,858,144,204,-0.26,-0.45,-0.81,-0.254456,62.537937,11.426233,-166.508301
44,2272,21164,21752,588,48,150,-0.26,-0.46,-0.81,-0.251465,62.860996,11.379417,-167.019409
45,2128,20220,21184,282,-13,126,-0.26,-0.46,-0.81,-0.249939,62.876228,11.354855,-167.189392
46,1832,18804,19712,-36,-145,57,-0.26,-0.45,-0.81,-0.25,62.527897,11.335721,-166.97197
47,2120,18384,17700,-243,-234,-50,-0.26,-0.45,-0.82,-0.252136,61.935539,11.30926,-166.382095
