seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3664,3036,16352,179,20,-116,0.1,0.02,0.94,-0.322571,-1.841044,11.202024,141.692963
1,3628,2036,17160,5,102,-70,0.1,0.02,0.94,-0.321716,-1.531306,11.142147,141.796249
2,3292,1664,16872,-78,96,-35,0.1,0.02,0.94,-0.321289,-1.450316,11.034082,141.858124
3,2996,1384,16900,-43,34,-3,0.09,0.02,0.94,-0.321106,-1.433407,10.92823,141.894348
4,2716,1756,16968,20,-55,5,0.09,0.02,0.94,-0.321228,-1.362765,10.915071,141.878159
5,2780,1740,16796,38,-128,-11,0.09,0.02,0.94,-0.321411,-1.217872,10.987184,141.842682
6,3212,2092,16224,16,-72,-64,0.09,0.02,0.94,-0.321228,-1.064884,11.113256,141.845535
7,3332,1904,16480,-16,14,-73,0.09,0.02,0.94,-0.320618,-0.925577,11.143843,141.912689
8,3168,1696,15644,-41,1,-35,0.09,0.02,0.94,-0.320068,-0.833422,11.135589,141.977066
9,3024,1316,14888,29,9,-21,0.09,0.03,0.94,-0.319885,-0.754929,11.131868,141.998016
10,2936,1212,15020,155,20,-50,0.09,0.03,0.94,-0.319824,-0.583411,11.114985,142.002396
11,3336,1488,15000,259,-34,-64,0.09,0.03,0.94,-0.31958,-0.25979,11.119405,142.024002
12,3564,2168,15056,297,-80,-51,0.09,0.03,0.94,-0.319336,0.179957,11.199516,142.033066
13,3944,2352,14292,290,-91,-34,0.09,0.04,0.94,-0.319275,0.64871,11.341625,142.011292
14,4184,2256,13464,295,-21,-27,0.09,0.04,0.94,-0.319275,1.123681,11.486076,141.98288
15,4016,2184,12904,333,35,-48,0.09,0.05,0.94,-0.319397,1.604651,11.54342,141.950851
16,4188,2488,12400,426,29,-87,0.09,0.05,0.94,-0.319214,2.15911,11.571797,141.961105
17,4796,3092,12088,534,5,-71,0.09,0.06,0.94,-0.318848,2.855131,11.63043,141.988571
18,5088,3472,10980,612,-25,20,0.09,0.06,0.94,-0.319031,3.683808,11.765826,141.939011
19,4796,3568,10528,751,64,109,0.09,0.07,0.94,-0.320312,4.602302,11.912105,141.760818
20,4624,3720,10804,948,89,125,0.08,0.08,0.94,-0.322388,5.719604,11.956635,141.507141
21,4644,4480,11324,1100,59,127,0.08,0.09,0.94,-0.324646,7.05048,11.990002,141.242889
22,4792,5576,10976,1215,-12,195,0.08,0.1,0.94,-0.327148,8.5702,12.088569,140.954758
23,4420,6180,11004,1351,0,291,0.07,0.12,0.93,-0.330444,10.259206,12.279037,140.578201
24,3952,6316,11544,1482,-8,314,0.07,0.13,0.93,-0.334534,12.092338,12.439726,140.13562
25,4240,6676,11604,1613,5,254,0.06,0.15,0.93,-0.338501,14.069659,12.604383,139.736374
26,4344,8100,12460,1761,87,190,0.06,0.17,0.92,-0.341858,16.243219,12.699791,139.456268
27,4352,9716,12856,1838,154,205,0.05,0.19,0.92,-0.344849,18.60387,12.714724,139.280121
28,3860,11140,13796,1893,159,291,0.04,0.21,0.91,-0.348267,21.065029,12.659989,139.107727
29,3484,11476,14040,1982,72,363,0.03,0.23,0.91,-0.352234,23.601727,12.677414,138.907928
30,3596,11664,13772,2055,18,331,0.02,0.25,0.9,-0.356201,26.212416,12.790336,138.741516
31,4072,13172,13968,2141,68,263,0.02,0.27,0.89,-0.359436,28.897366,12.923676,138.709366
32,4500,15404,14568,2249,156,229,0.01,0.29,0.88,-0.362122,31.741087,12.975428,138.828751
33,4064,16716,16088,2285,269,263,-0.0,0.32,0.88,-0.364685,34.70211,12.925412,139.054733
34,3356,17148,17548,2250,202,374,-0.01,0.34,0.87,-0.367859,37.586674,12.819642,139.27652
35,3176,17240,17372,2220,60,460,-0.02,0.36,0.86,-0.371338,40.328636,12.903677,139.455444
36,3044,18072,17288,2215,35,459,-0.03,0.38,0.85,-0.374756,43.003445,13.123504,139.654968
37,2648,18640,17776,2177,179,358,-0.04,0.4,0.84,-0.377686,45.644047,13.28664,139.970078
38,1896,19200,19556,2054,285,253,-0.05,0.41,0.82,-0.380066,48.118649,13.186942,140.423508
39,1572,19860,20136,1901,100,258,-0.06,0.43,0.82,-0.381775,50.325043,13.005012,140.948608
40,1936,20384,19860,1839,-119,278,-0.07,0.44,0.81,-0.382507,52.371532,13.011065,141.529678
41,2440,20968,20616,1815,-241,277,-0.08,0.46,0.8,-0.382507,54.383797,13.184053,142.176025
42,2416,21360,21356,1637,-184,237,-0.08,0.47,0.79,-0.382141,56.258484,13.397974,142.838715
43,1836,21520,22396,1234,-38,143,-0.09,0.48,0.78,-0.382019,57.724751,13.453873,143.39595
44,2000,21584,21248,792,-101,44,-0.09,0.49,0.78,-0.381775,58.581623,13.331564,143.800018
45,1980,21260,20072,507,-106,-3,-0.09,0.49,0.78,-0.38092,59.037998,13.181597,144.117203
46,1672,20472,19724,331,-117,-57,-0.1,0.49,0.78,-0.379883,59.242672,12.994876,144.3629
