seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,4428,1100,15276,-81,188,-367,0.08,0.04,0.97,0.229919,7.195503,7.814002,-153.559311
1,4948,1036,14868,73,255,-393,0.08,0.04,0.97,0.233704,7.172023,7.633237,-153.109772
2,5180,968,15508,228,186,-304,0.08,0.05,0.97,0.236877,7.330687,7.453617,-152.746078
3,5072,984,15508,329,72,-173,0.08,0.05,0.97,0.238892,7.636624,7.40861,-152.527573
4,4520,924,15936,356,-2,-63,0.08,0.05,0.97,0.239502,8.005541,7.485552,-152.480118
5,4132,972,14980,340,-69,-44,0.08,0.05,0.97,0.23938,8.361673,7.649528,-152.518051
6,4340,1324,13892,327,-40,-114,0.08,0.06,0.97,0.239502,8.706659,7.843301,-152.525131
7,4696,1928,13536,342,88,-177,0.09,0.06,0.96,0.240295,9.092608,7.942434,-152.459396
8,4948,2316,13104,353,110,-175,0.09,0.06,0.96,0.241455,9.526306,7.931796,-152.357559
9,5180,2664,11792,440,65,-137,0.09,0.07,0.96,0.24231,10.004861,7.961534,-152.29631
10,5412,3220,11680,629,11,-78,0.09,0.07,0.96,0.242615,10.674864,8.068324,-152.318039
11,5620,3512,11504,752,10,15,0.09,0.08,0.96,0.242065,11.55722,8.257624,-152.465393
12,5436,3724,11488,885,10,82,0.1,0.09,0.96,0.240295,12.563092,8.464122,-152.779419
13,5616,4492,11812,1046,-41,134,0.1,0.1,0.96,0.237915,13.75251,8.691107,-153.197342
14,5388,4720,11656,1118,-38,179,0.11,0.11,0.96,0.234924,15.092261,8.977991,-153.718826
15,4912,5092,11828,1224,23,201,0.11,0.12,0.96,0.231201,16.537703,9.253788,-154.357712
16,4372,5672,12320,1334,50,180,0.12,0.13,0.96,0.227234,18.108513,9.430972,-155.061172
17,4560,6696,12292,1437,17,125,0.12,0.15,0.96,0.22345,19.828672,9.56943,-155.78186
18,5284,8288,12776,1548,101,102,0.13,0.16,0.95,0.219971,21.707287,9.7076,-156.512344
19,5240,8668,13100,1577,171,150,0.13,0.18,0.95,0.216125,23.71365,9.7795,-157.328751
20,4408,8632,13228,1598,237,218,0.13,0.2,0.95,0.211243,25.721262,9.786944,-158.292191
21,3920,9400,13260,1734,173,233,0.14,0.21,0.95,0.20575,27.759609,9.76701,-159.351349
22,4576,11136,13276,1921,63,227,0.14,0.23,0.94,0.200195,30.015457,9.840989,-160.491852
23,4916,12604,14420,2054,186,253,0.15,0.25,0.94,0.194275,32.535686,9.999271,-161.770264
24,4460,13200,15304,2092,222,271,0.15,0.27,0.93,0.187561,35.115864,10.077816,-163.175873
25,4260,14100,15572,2151,164,309,0.15,0.3,0.93,0.18042,37.712082,10.142372,-164.654968
26,3468,15556,16776,2203,269,338,0.16,0.32,0.92,0.172791,40.350792,10.241686,-166.225632
27,2740,16712,17828,2164,231,326,0.16,0.34,0.91,0.164734,42.970043,10.234403,-167.822235
28,2772,16916,18492,2106,220,274,0.16,0.36,0.91,0.157227,45.481319,10.230879,-169.328888
29,3408,18024,19528,2075,189,211,0.16,0.38,0.9,0.150574,47.860359,10.196407,-170.693436
30,3384,18808,20624,2083,205,274,0.16,0.4,0.89,0.144165,50.177177,10.191957,-172.017197
31,2640,19276,22300,2015,243,353,0.16,0.42,0.88,0.137024,52.384113,10.234694,-173.384018
32,1084,19472,23340,1728,226,378,0.17,0.43,0.88,0.129456,54.310978,10.292695,-174.690704
33,984,19500,23004,1503,173,325,0.16,0.44,0.87,0.122742,55.8438,10.313145,-175.760208
34,1376,19364,22064,1275,149,239,0.16,0.45,0.87,0.117615,57.039719,10.295604,-176.55304
35,1628,18908,21920,1086,174,182,0.16,0.46,0.86,0.113403,57.998386,10.237024,-177.163498
36,1028,18416,21844,836,219,140,0.16,0.47,0.86,0.109863,58.670559,10.11776,-177.591583
37,1172,17996,20596,605,105,93,0.16,0.47,0.86,0.107239,59.017624,9.946852,-177.815491
38,1804,17896,19892,460,-2,46,0.16,0.47,0.86,0.105957,59.186562,9.826696,-177.903915
39,3080,17988,18944,323,-104,-7,0.16,0.47,0.86,0.105652,59.271973,9.779188,-177.928162
40,3052,17368,18336,127,-131,-36,0.16,0.47,0.86,0.105957,59.252712,9.777649,-177.898117
41,3060,17364,17000,-35,-155,-112,0.16,0.47,0.86,0.106995,59.018394,9.772506,-177.746033
42,3364,17560,16588,-103,-154,-157,0.16,0.47,0.86,0.109009,58.684097,9.705176,-177.455673
