seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3660,352,16280,215,86,-172,0.03,-0.06,-0.04,0.996521,4.248188,6.841026,4.857672
1,3432,488,17016,224,6,-144,0.04,-0.06,-0.04,0.99646,4.372551,6.846718,4.920038
2,4156,724,16520,122,37,-128,0.04,-0.06,-0.05,0.996277,4.575594,6.937729,5.032007
3,3748,728,17496,74,130,-74,0.04,-0.06,-0.05,0.996216,4.682144,6.963411,5.1298
4,3172,192,16752,55,21,-17,0.04,-0.06,-0.05,0.996216,4.724517,6.91759,5.17046
5,2740,-140,16408,94,31,-75,0.04,-0.06,-0.05,0.996155,4.739879,6.952715,5.155086
6,3196,-64,16824,137,61,-165,0.04,-0.06,-0.05,0.996155,4.785727,6.94044,5.222396
7,3548,268,17400,153,78,-172,0.04,-0.06,-0.05,0.996033,4.892876,6.907848,5.379174
8,3672,364,17456,126,38,-119,0.04,-0.06,-0.05,0.995911,5.020961,6.881068,5.527214
9,3556,660,16696,106,10,-80,0.04,-0.06,-0.05,0.99585,5.10611,6.914635,5.611959
10,4008,1020,16096,138,-18,-92,0.04,-0.06,-0.05,0.995728,5.198655,6.977267,5.668014
11,4388,1344,15628,146,6,-86,0.04,-0.06,-0.05,0.995605,5.344093,7.092288,5.724984
12,4028,1460,15312,134,58,-52,0.04,-0.07,-0.05,0.995422,5.516478,7.192654,5.767231
13,3528,908,13896,131,16,-58,0.05,-0.07,-0.05,0.995361,5.675792,7.238558,5.775183
14,3928,1108,12864,195,4,-116,0.05,-0.07,-0.05,0.995239,5.824028,7.312697,5.797709
15,4564,1368,12440,288,15,-137,0.05,-0.07,-0.05,0.994995,6.076965,7.40592,5.87606
16,4968,1368,11468,331,65,-113,0.05,-0.07,-0.06,0.994751,6.44417,7.519454,5.94349
17,4976,1280,10628,389,127,-109,0.06,-0.07,-0.06,0.994446,6.864235,7.596032,5.980303
18,4908,1592,9828,532,129,-111,0.06,-0.07,-0.06,0.994141,7.364586,7.618713,5.998011
19,5188,2140,9904,765,95,-82,0.07,-0.07,-0.06,0.993713,8.06188,7.643992,5.978426
20,5760,2856,10024,979,49,0,0.07,-0.07,-0.06,0.992981,9.071551,7.731277,5.866901
21,5432,3676,10564,1099,94,129,0.09,-0.07,-0.05,0.992065,10.32625,7.897295,5.598696
22,4548,4416,10868,1224,57,244,0.1,-0.08,-0.05,0.990967,11.723586,8.03909,5.139692
23,4516,4884,10448,1400,-16,266,0.11,-0.08,-0.05,0.989563,13.299706,8.219781,4.523623
24,4664,5572,11404,1558,20,263,0.13,-0.08,-0.04,0.987671,15.108186,8.464602,3.845946
25,4644,6360,12416,1680,45,267,0.14,-0.08,-0.04,0.985291,17.094511,8.681981,3.120362
26,4508,7440,13112,1760,37,258,0.16,-0.08,-0.03,0.982483,19.217386,8.881875,2.357269
27,4572,8868,13864,1780,48,278,0.18,-0.09,-0.03,0.979065,21.44788,9.065495,1.583491
28,4744,9344,13988,1789,44,348,0.2,-0.09,-0.02,0.975281,23.704435,9.263464,0.76856
29,4812,9720,13712,1876,15,400,0.22,-0.09,-0.02,0.971008,25.974337,9.519227,-0.145894
30,4888,10728,14096,2052,32,369,0.24,-0.09,-0.01,0.966125,28.346441,9.833755,-1.141291
31,4576,12180,16144,2154,136,378,0.26,-0.09,-0.01,0.960327,30.920134,10.109142,-2.135473
