seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3772,1232,16584,243,67,-178,0.04,0.07,0.98,-0.19873,6.930059,6.419352,156.746811
1,3608,1472,17376,110,65,-105,0.04,0.07,0.98,-0.197632,7.113796,6.389661,156.876053
2,3636,1160,17104,5,-23,-33,0.04,0.07,0.98,-0.197144,7.166915,6.424417,156.928833
3,3352,912,15892,-91,9,7,0.04,0.07,0.98,-0.197205,7.062568,6.553796,156.909805
4,2752,624,15808,-58,74,-7,0.04,0.07,0.98,-0.197571,6.876806,6.577236,156.867065
5,2900,684,16028,54,29,-65,0.04,0.07,0.98,-0.197632,6.774043,6.550221,156.863403
6,3436,964,16068,117,-50,-89,0.04,0.07,0.98,-0.197144,6.801219,6.608531,156.91423
7,3936,916,15792,126,-19,-62,0.05,0.07,0.98,-0.196533,6.900412,6.744137,156.97113
8,3572,1116,15988,137,19,-6,0.05,0.07,0.98,-0.196472,7.004037,6.842569,156.968155
9,3096,1120,15200,170,-32,17,0.05,0.07,0.98,-0.196899,7.135616,6.928996,156.908203
10,3116,1236,15136,235,2,-37,0.05,0.07,0.98,-0.197266,7.316259,7.024947,156.854584
11,3480,1596,14924,268,-10,-89,0.05,0.08,0.98,-0.197021,7.587811,7.076159,156.874664
12,3908,1972,14120,281,-22,-71,0.05,0.08,0.98,-0.196472,7.902331,7.175471,156.924805
13,3980,2200,13544,335,-38,-30,0.05,0.08,0.98,-0.19635,8.265727,7.309743,156.921982
14,4500,2276,12732,433,-74,-14,0.05,0.09,0.98,-0.196533,8.732495,7.495259,156.876053
15,5048,2520,12284,553,-70,26,0.05,0.09,0.97,-0.19696,9.32302,7.743107,156.793213
16,5284,2512,12176,652,-27,91,0.05,0.1,0.97,-0.197998,10.053517,7.997611,156.638824
17,4852,2892,12296,752,7,184,0.05,0.11,0.97,-0.200012,10.877065,8.227146,156.375305
18,4496,3216,12180,933,-37,275,0.05,0.12,0.97,-0.203003,11.848115,8.453136,156.002884
19,3732,3664,13184,1125,-54,331,0.05,0.13,0.97,-0.206909,13.053061,8.717086,155.524109
20,3608,3912,13412,1218,-81,307,0.05,0.14,0.97,-0.211121,14.438506,8.990161,155.018051
21,3572,4732,14220,1240,-10,240,0.05,0.15,0.96,-0.214844,15.896395,9.224129,154.583832
22,3592,5504,14280,1210,2,180,0.05,0.16,0.96,-0.217957,17.380688,9.362813,154.24588
23,3688,6436,13396,1239,52,113,0.05,0.18,0.96,-0.220398,18.878635,9.478136,154.000473
24,4000,7280,13876,1355,79,76,0.04,0.19,0.96,-0.22229,20.504709,9.502696,153.851288
25,4764,7932,14188,1479,29,76,0.04,0.21,0.95,-0.223999,22.293867,9.549994,153.740402
26,5252,8640,14340,1540,67,130,0.04,0.22,0.95,-0.225891,24.205702,9.684488,153.616241
27,4880,9312,14212,1543,160,230,0.03,0.24,0.94,-0.228699,26.150343,9.789874,153.420944
28,3868,10012,14044,1554,227,292,0.03,0.25,0.94,-0.232483,28.068771,9.833593,153.156143
29,3656,10196,14032,1621,191,271,0.02,0.27,0.93,-0.236633,30.026421,9.817995,152.898514
30,4892,10560,13420,1736,130,186,0.02,0.29,0.93,-0.240051,32.069523,9.856278,152.740082
31,5868,11840,13820,1904,261,162,0.01,0.3,0.92,-0.242859,34.306564,9.920561,152.691605
32,5372,13508,15376,1972,420,312,0.01,0.32,0.91,-0.246521,36.69635,9.89393,152.638611
33,3464,13872,15808,1883,398,533,-0.0,0.34,0.9,-0.252319,39.013783,9.874321,152.402054
34,1652,14000,15192,1861,279,581,-0.01,0.36,0.9,-0.259094,41.168488,9.978933,152.051834
35,1384,14712,15104,1981,199,409,-0.01,0.38,0.89,-0.264709,43.373905,10.105533,151.862228
36,2328,16448,16764,2134,158,209,-0.02,0.4,0.88,-0.268005,45.789532,10.106584,152.026291
37,3116,18212,18924,2134,81,187,-0.03,0.41,0.87,-0.269714,48.303947,10.078471,152.424805
38,3080,19020,19216,1947,30,304,-0.03,0.43,0.86,-0.271484,50.652958,10.190932,152.777069
39,2100,18772,19304,1746,97,373,-0.04,0.45,0.85,-0.274292,52.689556,10.401552,152.959488
40,1724,18368,19780,1571,144,300,-0.04,0.46,0.84,-0.277466,54.416317,10.525998,153.094269
41,1668,18884,20008,1468,105,199,-0.05,0.47,0.84,-0.279785,55.897007,10.535834,153.311371
42,2216,19632,20116,1383,53,160,-0.05,0.48,0.83,-0.281128,57.266178,10.511788,153.616028
43,2576,20028,20076,1217,76,174,-0.06,0.49,0.82,-0.28241,58.485672,10.512503,153.887466
44,2332,19608,19436,962,144,212,-0.06,0.5,0.82,-0.28418,59.43082,10.527766,154.038284
45,1736,18992,18620,733,171,207,-0.06,0.5,0.81,-0.286682,60.048149,10.537429,154.033676
46,1968,18772,18444,608,93,150,-0.07,0.5,0.81,-0.288879,60.449661,10.50064,154.008636
47,2300,18828,17724,480,53,131,-0.07,0.5,0.81,-0.290283,60.731522,10.479579,154.000809
48,2196,18912,17868,319,70,152,-0.07,0.51,0.81,-0.29187,60.856003,10.48086,153.915146
49,2280,18916,17796,167,-42,151,-0.07,0.51,0.81,-0.293579,60.787857,10.513191,153.736664
50,2584,18700,16672,21,-150,146,-0.07,0.5,0.81,-0.294556,60.585335,10.62716,153.535645
