seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,5292,1208,12880,139,175,-284,0.04,-0.1,0.4,0.909729,-1.019136,12.559796,-48.209423
1,5124,1212,13672,227,277,-223,0.04,-0.1,0.4,0.910278,-0.838738,12.471549,-48.060566
2,5248,1792,12496,340,146,-156,0.04,-0.1,0.4,0.911255,-0.422295,12.273557,-47.810963
3,5244,2356,12100,503,111,-5,0.04,-0.1,0.4,0.911682,0.144309,12.228715,-47.695992
4,3912,2184,12568,601,51,166,0.05,-0.09,0.4,0.911255,0.891844,12.233871,-47.793312
5,3536,2160,11500,723,-125,126,0.06,-0.09,0.4,0.909485,2.12103,12.353648,-48.222065
6,3756,2760,11724,793,-167,54,0.06,-0.09,0.4,0.908875,2.59778,12.461165,-48.342888
7,4580,3276,10212,786,-109,-6,0.07,-0.09,0.4,0.907837,3.662356,12.72755,-48.497879
8,4996,3908,9744,821,17,-49,0.08,-0.09,0.4,0.906921,4.762809,12.951729,-48.573849
9,5716,4840,9500,957,17,-50,0.09,-0.08,0.4,0.906189,5.957164,13.058969,-48.579693
10,6088,5352,8996,1149,-58,97,0.11,-0.08,0.41,0.904114,8.123741,13.332079,-48.667034
11,6164,5632,7948,1323,-92,168,0.12,-0.08,0.41,0.902954,8.929237,13.482212,-48.768311
12,6436,6956,8860,1617,23,180,0.13,-0.07,0.41,0.899963,10.770903,13.821503,-49.024391
13,6260,8296,10120,1784,48,268,0.15,-0.07,0.41,0.896179,12.968947,14.052835,-49.276905
14,5000,9596,10308,1878,-73,396,0.17,-0.06,0.42,0.891357,15.363455,14.275054,-49.5867
15,4276,10172,9812,1936,-90,401,0.19,-0.05,0.42,0.885437,17.893332,14.610386,-49.943993
16,4240,10536,9684,2034,-36,322,0.21,-0.04,0.42,0.878967,20.501345,14.913699,-50.216091
17,5016,11844,10904,2301,13,228,0.24,-0.03,0.43,0.872131,23.260406,15.133624,-50.320164
18,5608,14176,13008,2507,38,209,0.26,-0.02,0.43,0.86438,26.376467,15.289638,-50.216972
19,4844,15428,14888,2510,-16,331,0.29,-0.01,0.43,0.855408,29.711845,15.428694,-49.999237
20,4168,16292,14688,2391,117,421,0.31,0.0,0.43,0.845459,32.954296,15.62649,-49.798569
21,2720,17700,17188,2497,178,392,0.33,0.01,0.44,0.834839,36.037998,15.702478,-49.634106
22,2964,19156,18516,2570,175,281,0.35,0.03,0.44,0.823792,39.175236,15.631102,-49.28157
23,1568,21072,22180,2515,280,245,0.38,0.04,0.44,0.8125,42.324455,15.451544,-48.721092
24,1820,22004,23156,2454,42,208,0.41,0.06,0.44,0.796326,46.714008,15.001143,-47.614471
25,1752,22388,25156,2309,21,203,0.42,0.07,0.44,0.791077,48.100468,14.91909,-47.179214
26,1648,22700,26104,2000,3,134,0.43,0.08,0.44,0.781311,50.589497,14.739629,-46.338329
27,2012,22980,26948,1597,110,21,0.44,0.09,0.44,0.77356,52.577469,14.471091,-45.531235
28,2700,22500,27160,1151,80,23,0.45,0.1,0.44,0.768127,53.984653,14.070087,-44.881226
29,2728,21204,25068,761,57,125,0.46,0.11,0.44,0.763611,55.024052,13.675052,-44.470711
30,2328,19964,23460,490,131,120,0.46,0.11,0.44,0.762695,55.155746,13.594625,-44.491093
31,2412,18944,22404,293,164,28,0.46,0.11,0.44,0.761719,55.222988,13.372548,-44.616638
32,3364,18440,21412,108,160,-12,0.46,0.12,0.45,0.761902,55.080059,13.069231,-44.779999
33,2988,17504,20464,-108,132,69,0.45,0.12,0.45,0.762878,54.74044,12.803102,-45.046417
34,2496,16644,18860,-248,-2,69,0.45,0.12,0.45,0.765442,53.839661,12.620241,-45.723679
35,2884,16204,18176,-250,-97,-12,0.44,0.12,0.45,0.766541,53.526749,12.582757,-45.908508
36,2796,16020,17204,-333,-121,-133,0.44,0.11,0.45,0.770691,52.650421,12.454827,-46.167931
37,2656,16208,16540,-409,-102,-277,0.43,0.11,0.45,0.772461,52.340511,12.355369,-46.189159
38,3228,16908,16624,-417,-183,-355,0.43,0.11,0.45,0.778809,51.432167,11.901382,-45.983727
39,4444,17208,16412,-421,-360,-263,0.43,0.11,0.44,0.781006,51.158531,11.79666,-45.85273
