seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,2812,204,17060,-73,130,-84,-0.06,-0.06,-0.75,0.652222,0.506544,9.669073,98.153656
1,3476,556,16680,-42,139,-135,-0.06,-0.06,-0.75,0.651428,0.46304,9.53782,98.280823
2,3736,640,16608,-70,177,-85,-0.06,-0.06,-0.75,0.650696,0.441485,9.380356,98.403061
3,3404,408,15924,-119,201,-25,-0.06,-0.05,-0.76,0.65033,0.35354,9.20829,98.467384
4,2688,328,15848,-105,134,-15,-0.06,-0.05,-0.76,0.650391,0.228908,9.008298,98.466187
5,2816,228,14856,-38,28,-70,-0.06,-0.05,-0.76,0.650269,0.133746,8.916052,98.485725
6,3244,812,14256,39,-7,-112,-0.06,-0.05,-0.76,0.649719,0.145724,8.920385,98.568268
7,3796,872,13712,76,47,-98,-0.06,-0.05,-0.76,0.648926,0.264241,8.976665,98.690933
8,3604,1004,13580,66,103,-14,-0.06,-0.05,-0.76,0.64856,0.40791,8.965901,98.757202
9,3376,1248,12680,81,47,33,-0.06,-0.05,-0.76,0.648804,0.532977,8.936271,98.732109
10,3500,1328,11728,174,-18,30,-0.06,-0.06,-0.76,0.649292,0.715908,8.986991,98.667885
11,3756,1612,10816,312,-28,-9,-0.05,-0.06,-0.76,0.649658,1.045559,9.10614,98.626022
12,4148,2196,10540,442,40,-27,-0.05,-0.06,-0.76,0.64978,1.563168,9.226398,98.63414
13,4408,2632,10488,521,112,-2,-0.05,-0.07,-0.76,0.649963,2.244292,9.264453,98.649269
14,4588,3032,10276,556,116,43,-0.04,-0.07,-0.75,0.650452,3.008762,9.267451,98.624557
15,4672,3092,9284,641,84,113,-0.04,-0.08,-0.75,0.651306,3.830942,9.30893,98.543762
16,4448,3640,9456,869,181,159,-0.03,-0.08,-0.75,0.652832,4.804556,9.354377,98.366432
17,3856,4432,10556,1124,256,195,-0.03,-0.09,-0.75,0.654724,6.096189,9.24999,98.150955
18,3916,5188,11804,1288,205,177,-0.02,-0.1,-0.75,0.656799,7.689658,9.084697,97.907707
19,4560,6164,11696,1363,168,172,-0.0,-0.11,-0.74,0.658447,9.453913,9.00541,97.71283
20,4660,6196,12772,1421,378,225,0.01,-0.12,-0.74,0.660156,11.295789,8.91408,97.486931
21,3772,6940,14564,1430,494,315,0.02,-0.13,-0.74,0.662659,13.149806,8.590634,97.104202
22,3104,7508,14956,1376,464,335,0.03,-0.14,-0.73,0.665466,14.969763,8.172421,96.628304
23,2632,7988,14800,1406,471,361,0.05,-0.15,-0.73,0.668213,16.741526,7.802603,96.117432
24,1980,8304,16732,1565,486,425,0.06,-0.16,-0.72,0.671143,18.612038,7.391162,95.517342
25,1688,8432,18208,1681,316,423,0.08,-0.17,-0.71,0.67395,20.612793,7.04402,94.872345
26,1228,9448,19380,1701,175,478,0.09,-0.18,-0.71,0.676208,22.668407,6.912469,94.276566
27,636,10828,20788,1725,87,572,0.1,-0.2,-0.7,0.678589,24.725679,6.93556,93.61834
28,320,11296,22380,1748,45,623,0.12,-0.21,-0.69,0.681091,26.801895,7.06798,92.887642
29,-360,10880,23824,1629,93,596,0.13,-0.22,-0.68,0.683594,28.778913,7.212888,92.104286
30,-1148,10808,25004,1376,126,477,0.14,-0.23,-0.68,0.685791,30.439821,7.232283,91.34317
31,-1156,11548,24680,1135,133,346,0.15,-0.24,-0.67,0.687378,31.742228,7.130894,90.695908
32,-1452,11676,25568,1029,216,273,0.16,-0.24,-0.67,0.688477,32.813057,6.936316,90.137756
33,-1264,11896,26336,977,48,200,0.17,-0.24,-0.66,0.68927,33.758884,6.672481,89.622818
34,-224,12116,25216,815,-108,155,0.17,-0.25,-0.66,0.689148,34.600838,6.595793,89.360291
35,-640,11576,25576,631,-18,208,0.18,-0.25,-0.66,0.689148,35.231857,6.61635,89.15799
36,-920,11296,24860,441,-65,194,0.18,-0.25,-0.65,0.690002,35.601437,6.601324,88.843689
37,-580,11260,23792,223,-39,100,0.18,-0.25,-0.65,0.690674,35.728554,6.574292,88.645294
38,-404,11252,23244,58,-31,23,0.18,-0.25,-0.65,0.691284,35.643433,6.467393,88.508759
39,-52,10920,22396,-24,-72,-51,0.18,-0.25,-0.65,0.691467,35.419037,6.352385,88.511429
40,224,10780,21972,-27,-121,-128,0.18,-0.25,-0.65,0.691162,35.179161,6.249562,88.627609
41,544,10844,21908,-32,-242,-201,0.18,-0.25,-0.66,0.690125,34.950939,6.182207,88.90567
42,1228,11212,20684,-125,-342,-215,0.18,-0.25,-0.66,0.688354,34.733009,6.234723,89.369736
