seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3360,532,16700,239,321,-206,0.03,-0.07,-0.22,0.97168,5.682785,7.205719,25.630779
1,3784,336,16680,138,104,-231,0.04,-0.07,-0.22,0.971497,5.793081,7.061619,25.721975
2,4228,228,15944,82,158,-224,0.04,-0.07,-0.23,0.971008,5.901887,6.992004,25.947561
3,3704,-36,17228,114,221,-164,0.04,-0.07,-0.23,0.970642,5.954717,6.877756,26.157301
4,3188,104,17088,144,75,-117,0.04,-0.07,-0.23,0.970398,6.018448,6.713659,26.288809
5,3120,604,16996,197,43,-125,0.04,-0.07,-0.23,0.970215,6.117763,6.678936,26.373518
6,3320,1188,17892,191,14,-93,0.04,-0.07,-0.23,0.96991,6.291259,6.676754,26.465662
7,3264,1508,17464,105,-101,-33,0.04,-0.07,-0.23,0.969666,6.468658,6.733105,26.508434
8,3324,1268,16008,65,-95,-40,0.04,-0.07,-0.23,0.969543,6.552436,6.921318,26.512798
9,3112,1436,16228,135,-28,-80,0.04,-0.07,-0.23,0.96936,6.617146,7.085064,26.536531
10,3980,1508,15604,151,-79,-120,0.04,-0.07,-0.23,0.969116,6.761415,7.177082,26.594013
11,4368,1436,15064,167,-45,-90,0.04,-0.08,-0.23,0.96875,6.935285,7.346986,26.681082
12,3924,1552,14508,190,4,-31,0.05,-0.08,-0.23,0.968323,7.231369,7.574873,26.732613
13,3768,1520,13836,214,-55,-22,0.05,-0.08,-0.23,0.968262,7.33853,7.62877,26.711483
14,4528,1856,12308,272,-44,-70,0.05,-0.08,-0.23,0.968018,7.59218,7.79866,26.684858
15,4776,1956,12012,345,85,-76,0.05,-0.08,-0.23,0.967651,7.947853,7.956124,26.684752
16,4920,2168,11700,417,133,-72,0.05,-0.08,-0.23,0.967346,8.396484,7.996873,26.661255
17,5212,2772,11096,527,129,-55,0.06,-0.09,-0.23,0.96698,8.943515,8.000464,26.608431
18,5392,3108,10960,667,65,31,0.06,-0.09,-0.23,0.966553,9.655845,8.038713,26.488279
19,5056,3096,10788,831,52,134,0.07,-0.09,-0.23,0.966125,10.536457,8.174812,26.226843
20,4616,3424,11096,979,104,170,0.08,-0.09,-0.23,0.965759,11.597245,8.323337,25.800125
21,4580,4040,11080,1098,82,172,0.09,-0.1,-0.22,0.965332,12.82609,8.412122,25.283766
22,4412,4932,11784,1248,42,200,0.1,-0.1,-0.22,0.964539,14.220372,8.521941,24.716551
23,4540,5440,12636,1391,-50,247,0.12,-0.1,-0.22,0.963501,15.809518,8.699557,24.045927
24,4876,5960,12588,1521,-64,284,0.13,-0.11,-0.21,0.962036,17.562229,8.987045,23.263922
25,4516,7824,14168,1643,9,311,0.15,-0.12,-0.21,0.960266,19.468685,9.294979,22.363714
26,4004,9016,14688,1716,-38,372,0.16,-0.12,-0.2,0.958008,21.541607,9.54883,21.344713
27,3908,9128,15436,1748,-88,378,0.19,-0.13,-0.19,0.953918,24.794626,9.998606,19.599993
28,4344,9296,15120,1737,-48,308,0.2,-0.13,-0.19,0.952332,25.873737,10.166839,19.013041
29,4556,10312,15540,1733,155,256,0.22,-0.14,-0.18,0.948914,28.006258,10.419654,17.880774
30,3476,11564,16932,1773,215,325,0.23,-0.14,-0.18,0.945374,30.122028,10.466805,16.730333
31,3116,12056,16296,1843,-38,405,0.25,-0.14,-0.17,0.941528,32.275002,10.505384,15.473671
32,3124,12116,17272,1939,-23,388,0.27,-0.15,-0.16,0.93689,34.51408,10.789313,14.124543
33,3628,12648,17776,1917,-8,306,0.3,-0.15,-0.15,0.929138,37.918552,11.157387,12.090566
34,4304,14156,17112,1849,42,245,0.31,-0.16,-0.15,0.926392,39.017162,11.2541,11.461179
35,4116,15744,18988,1821,172,275,0.33,-0.16,-0.14,0.917969,42.248615,11.404419,9.607507
36,3688,15916,19596,1754,123,367,0.34,-0.16,-0.14,0.915161,43.279366,11.435555,8.974659
37,2960,15436,18084,1571,109,446,0.37,-0.16,-0.13,0.907471,46.035297,11.716456,7.026222
38,2040,15044,18128,1541,234,335,0.37,-0.16,-0.12,0.905151,46.849548,11.786462,6.415196
39,2464,16300,19460,1652,263,135,0.39,-0.16,-0.12,0.897644,49.332092,11.654004,4.904467
40,2976,17252,21788,1608,177,88,0.4,-0.16,-0.11,0.894897,50.18922,11.529979,4.494975
41,3336,17956,20816,1382,60,172,0.42,-0.16,-0.11,0.88739,52.416077,11.382749,3.38574
42,2916,18416,20836,1272,64,242,0.42,-0.16,-0.1,0.885193,53.045208,11.416338,3.005164
43,1960,18468,21808,1077,135,229,0.44,-0.16,-0.1,0.879456,54.702576,11.504636,1.917915
44,980,18448,22576,863,133,169,0.44,-0.16,-0.1,0.878052,55.107903,11.480457,1.645677
45,1844,18584,20872,639,-104,-2,0.45,-0.16,-0.09,0.875549,55.843151,11.268846,1.308121
46,2572,18804,20712,572,-98,-41,0.45,-0.16,-0.09,0.874756,56.041553,11.209044,1.287895
47,2260,18284,21608,359,-50,-13,0.45,-0.16,-0.09,0.873474,56.37289,11.032581,1.307805
48,1748,17340,20352,54,-147,-24,0.45,-0.16,-0.09,0.873718,56.307549,10.985864,1.368614
49,1608,17072,19488,-157,-296,-135,0.45,-0.16,-0.1,0.875854,55.722057,10.862578,1.844679
50,2488,17220,18236,-316,-357,-287,0.44,-0.16,-0.1,0.876709,55.453831,10.80905,2.127373
51,2972,17664,18228,-532,-295,-340,0.44,-0.16,-0.11,0.879822,54.481274,10.53941,3.201099
