seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3528,72,14756,-1,45,-67,-0.03,0.05,0.22,-0.973083,4.226557,5.391491,25.69067
1,3664,-280,13456,-148,137,-132,-0.02,0.05,0.22,-0.972961,4.053265,5.400554,25.786734
2,3704,-784,13560,-86,196,-163,-0.02,0.05,0.22,-0.972778,3.831401,5.31177,25.946438
3,3832,-908,13032,18,111,-129,-0.02,0.05,0.23,-0.972534,3.691165,5.233357,26.104311
4,3744,-1200,13208,191,49,-81,-0.02,0.05,0.23,-0.972351,3.695055,5.259129,26.197899
5,3684,-992,13780,349,4,-57,-0.02,0.05,0.23,-0.972229,3.891166,5.348982,26.217897
6,3760,-212,13904,413,-53,-63,-0.03,0.06,0.23,-0.971985,4.260272,5.499488,26.221148
7,3784,564,13412,420,-58,-86,-0.03,0.06,0.23,-0.971741,4.693891,5.705948,26.223007
8,4060,1120,12852,445,-18,-125,-0.03,0.06,0.23,-0.971313,5.188529,5.882664,26.261793
9,4660,1632,12588,500,38,-111,-0.04,0.06,0.23,-0.970825,5.767292,6.008757,26.319181
10,4416,1696,12340,576,40,-6,-0.04,0.06,0.23,-0.970459,6.42624,6.124711,26.293201
11,3868,1480,11676,658,11,51,-0.05,0.07,0.23,-0.970215,7.16788,6.25595,26.131689
12,3732,1588,11552,794,-5,20,-0.05,0.07,0.23,-0.969971,8.011861,6.401627,25.919247
13,4216,2060,11380,924,-17,-27,-0.06,0.07,0.23,-0.969421,9.033567,6.54799,25.728117
14,4336,2880,11788,1015,9,-17,-0.07,0.08,0.22,-0.968689,10.212806,6.706328,25.532879
15,4680,3480,11248,1104,-26,19,-0.08,0.08,0.22,-0.967773,11.521823,6.86789,25.269297
16,5168,4096,10716,1255,22,55,-0.1,0.09,0.22,-0.966614,12.981567,7.087256,24.922941
17,4932,5064,11440,1451,66,103,-0.11,0.09,0.22,-0.965332,14.669788,7.257095,24.440847
18,4832,6496,12068,1609,55,145,-0.13,0.1,0.22,-0.963623,16.602919,7.400542,23.828279
19,4868,7140,12368,1704,-27,206,-0.14,0.1,0.21,-0.961426,18.733269,7.611657,23.078003
20,5008,8196,12824,1828,-43,216,-0.16,0.11,0.21,-0.958801,20.973242,7.910828,22.208858
21,5344,9296,12840,1909,30,227,-0.18,0.11,0.2,-0.955566,23.370831,8.208533,21.23704
22,4916,10476,13476,1938,179,268,-0.2,0.12,0.2,-0.951965,25.846975,8.393158,20.136175
23,3892,11060,13832,1962,206,342,-0.22,0.12,0.19,-0.94812,28.328688,8.475507,18.918308
24,3312,11084,14140,2139,54,346,-0.24,0.13,0.18,-0.943726,30.848583,8.576908,17.599169
25,3644,11816,14232,2274,26,268,-0.27,0.13,0.18,-0.938354,33.534176,8.7845,16.227825
26,4188,13424,15732,2328,180,174,-0.29,0.14,0.17,-0.931824,36.399158,8.92907,14.867939
27,3664,15760,18556,2131,230,196,-0.31,0.14,0.17,-0.925049,39.176579,8.889824,13.535675
28,3424,16420,18524,2057,127,249,-0.33,0.14,0.16,-0.918518,41.698891,8.86829,12.255612
29,3548,17588,19436,2154,134,266,-0.35,0.14,0.15,-0.911621,44.153374,8.973971,10.94131
30,3440,19008,22452,2275,197,310,-0.37,0.15,0.15,-0.904114,46.705986,9.053337,9.538612
31,2812,19468,24352,2091,167,433,-0.39,0.15,0.14,-0.896667,49.124176,9.166952,8.087975
32,1300,19096,24748,1747,112,513,-0.41,0.15,0.13,-0.890503,51.083862,9.377402,6.705994
33,960,19152,24152,1459,52,357,-0.42,0.15,0.12,-0.88562,52.593685,9.59464,5.557071
34,1312,19092,24400,1317,104,221,-0.43,0.15,0.12,-0.881348,53.855865,9.671301,4.718151
35,2092,19196,24380,1033,157,111,-0.44,0.15,0.11,-0.878113,54.810795,9.568572,4.182346
36,2476,18812,23572,770,101,133,-0.44,0.15,0.11,-0.876099,55.403236,9.452014,3.837549
37,2196,18308,22148,560,3,176,-0.45,0.15,0.11,-0.875122,55.728642,9.439853,3.552578
38,1780,17048,20708,361,63,193,-0.45,0.15,0.11,-0.874878,55.84343,9.518466,3.301125
39,1428,16196,19688,212,98,134,-0.45,0.15,0.11,-0.875488,55.754509,9.523362,3.140699
40,1608,15732,18380,127,63,29,-0.45,0.15,0.1,-0.876526,55.544689,9.43517,3.142196
41,2192,15688,17416,69,39,-60,-0.45,0.14,0.1,-0.877502,55.32114,9.296947,3.261401
42,2692,15760,16544,-22,84,-107,-0.44,0.14,0.1,-0.878479,55.078022,9.120043,3.459212
43,2640,15516,16428,-102,146,-119,-0.44,0.14,0.11,-0.879761,54.769478,8.918074,3.689004
44,2544,15424,16004,-222,114,-138,-0.44,0.14,0.11,-0.881531,54.328159,8.661296,3.977564
45,2788,15656,15376,-266,20,-166,-0.44,0.14,0.11,-0.883484,53.815575,8.440998,4.32677
46,3020,15676,15356,-262,-48,-169,-0.43,0.13,0.11,-0.885193,53.331573,8.274682,4.685549
47,2728,15584,15784,-310,-61,-171,-0.43,0.13,0.11,-0.886841,52.862747,8.160945,5.031696
48,2372,15068,15400,-453,-124,-211,-0.42,0.13,0.11,-0.888855,52.267822,8.04157,5.45089
