seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,3704,652,14764,64,113,-108,0.04,0.06,0.92,-0.386414,4.699369,7.447066,134.254501
1,3880,852,14032,34,29,-111,0.04,0.06,0.92,-0.385986,4.727797,7.440489,134.310104
2,4180,960,12340,6,-11,-92,0.05,0.06,0.92,-0.384827,4.743757,7.565903,134.441086
3,4508,520,12268,54,33,-51,0.05,0.06,0.92,-0.384521,4.748205,7.633028,134.471313
4,4340,-60,11352,158,23,-4,0.05,0.06,0.92,-0.384521,4.839601,7.799992,134.459015
5,4028,424,11052,321,5,-23,0.05,0.07,0.92,-0.384644,4.912561,7.861555,134.439972
6,4344,1596,11120,600,-111,-13,0.05,0.07,0.92,-0.384888,5.630354,8.114646,134.403671
7,4504,2044,10732,676,-88,11,0.05,0.08,0.92,-0.385071,6.015078,8.252753,134.379227
8,4356,2800,11184,716,25,45,0.04,0.09,0.92,-0.386108,7.341762,8.577747,134.264587
9,4276,2860,11248,732,13,59,0.04,0.09,0.92,-0.386658,7.802675,8.638659,134.208511
10,4432,3568,10536,846,-72,76,0.04,0.1,0.91,-0.388306,9.298504,8.88659,134.045441
11,4332,3748,10068,930,-111,115,0.04,0.11,0.91,-0.388916,9.856207,9.013567,133.984802
12,4436,4440,9720,1174,-160,141,0.04,0.13,0.91,-0.391357,11.799336,9.50663,133.74205
13,4676,4840,10724,1362,-148,138,0.04,0.13,0.91,-0.392273,12.581027,9.690179,133.657761
14,5220,6012,11200,1547,-212,164,0.03,0.16,0.9,-0.394897,15.338812,10.278179,133.469025
15,5472,6924,11140,1630,-242,210,0.03,0.17,0.9,-0.395813,16.345507,10.518149,133.413147
16,5504,7892,11704,1804,-168,276,0.02,0.19,0.9,-0.399414,19.618851,11.294531,133.186401
17,5448,8568,12316,1895,-100,304,0.02,0.2,0.89,-0.400818,20.795822,11.523271,133.110886
18,4732,9912,13228,2016,-55,333,0.01,0.23,0.88,-0.405579,24.497105,12.056986,132.911057
19,4952,11232,13176,2107,-118,361,0.01,0.24,0.88,-0.407166,25.792646,12.219333,132.871857
20,4952,13080,13956,2296,-73,416,-0.0,0.28,0.87,-0.411865,29.969006,12.841972,132.848358
21,4240,13316,15748,2311,14,454,-0.01,0.29,0.86,-0.413574,31.444429,13.030472,132.863525
22,3292,14020,16060,2223,-29,435,-0.02,0.32,0.85,-0.419006,35.648247,13.449088,132.934052
23,3404,15020,15720,2328,-87,348,-0.03,0.34,0.84,-0.42157,38.404816,13.726446,133.161285
24,3760,16316,17016,2443,-101,290,-0.04,0.35,0.83,-0.422424,39.853611,13.856812,133.362656
25,4548,18608,17812,2485,-122,252,-0.05,0.39,0.82,-0.42334,44.379868,14.212299,134.308441
26,3640,19676,20228,2458,-13,270,-0.06,0.4,0.81,-0.423401,45.894905,14.323488,134.693207
27,3772,20124,21068,2291,-237,297,-0.07,0.43,0.79,-0.423889,50.071712,14.543291,135.836288
28,4268,20420,21152,2242,-292,322,-0.07,0.44,0.79,-0.423706,51.364189,14.694218,136.247314
29,3472,20776,22020,2008,-31,335,-0.09,0.46,0.77,-0.423767,54.964508,15.198508,137.398087
30,2144,20944,23820,1730,218,208,-0.09,0.47,0.77,-0.424377,55.953346,15.248537,137.689697
31,2464,20836,23412,1206,197,-33,-0.1,0.48,0.76,-0.425842,57.965614,14.773452,138.425262
32,3248,20584,22188,1017,147,-72,-0.11,0.48,0.76,-0.42572,58.394073,14.555478,138.666977
33,3268,19604,21828,821,157,10,-0.12,0.49,0.75,-0.425598,59.370598,14.022574,139.2146
34,2808,19004,21512,686,124,28,-0.12,0.49,0.75,-0.425964,59.579243,13.889819,139.291107
35,3168,18728,20432,424,19,-34,-0.12,0.49,0.75,-0.426819,59.886169,13.550494,139.400116
36,3500,18756,19832,286,13,-58,-0.12,0.49,0.75,-0.42688,59.889236,13.450348,139.412979
37,3432,17904,19100,32,26,-42,-0.13,0.49,0.75,-0.427185,59.610481,13.167812,139.310165
38,3336,17460,18156,-110,1,-69,-0.13,0.49,0.75,-0.42749,59.403481,13.082853,139.197159
39,3768,17124,17452,-238,-65,-156,-0.12,0.48,0.76,-0.427551,58.587757,12.794575,138.886871
40,4340,16888,16864,-302,-117,-178,-0.12,0.48,0.76,-0.427246,58.279991,12.698734,138.808502
