seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,4056,1664,16132,-34,-100,-136,0.02,0.1,0.32,-0.94104,1.563265,11.017263,38.491741
1,3932,1648,15676,4,-93,-68,0.02,0.1,0.32,-0.940796,1.585742,11.10755,38.556423
2,3264,2064,16060,87,-48,-81,0.02,0.1,0.33,-0.940369,1.757352,11.288492,38.663082
3,3468,2412,16000,140,-82,-136,0.02,0.1,0.33,-0.940002,1.994672,11.357434,38.756126
4,3892,2708,15692,152,-74,-173,0.02,0.1,0.33,-0.939758,2.1485,11.409462,38.823433
5,4584,2724,15496,138,-31,-159,0.01,0.1,0.33,-0.938721,2.630921,11.559508,39.09713
6,4760,2576,14752,144,-5,-97,0.01,0.1,0.33,-0.938232,2.937174,11.654771,39.22892
7,4376,2172,14272,178,38,-55,0.01,0.1,0.33,-0.938049,3.083311,11.693707,39.261772
8,3720,2208,14080,305,35,-30,0.0,0.11,0.33,-0.937866,3.595505,11.707949,39.252865
9,3648,2448,13744,389,-19,-39,0.0,0.11,0.33,-0.937866,3.824216,11.716346,39.231262
10,4144,2980,13456,519,-50,-98,-0.0,0.11,0.33,-0.9375,4.740051,11.827026,39.184704
11,4732,3348,13324,557,-34,-121,-0.01,0.11,0.33,-0.937256,5.12008,11.886971,39.189423
12,4932,3748,13056,597,-3,-46,-0.02,0.12,0.33,-0.936462,6.364818,12.043884,39.170086
13,4624,3912,12656,608,-9,3,-0.02,0.12,0.33,-0.936279,6.789883,12.095759,39.116734
14,4404,4068,11480,724,-39,-11,-0.03,0.12,0.33,-0.935852,8.128689,12.28358,38.860016
15,4832,4416,11272,878,-19,-46,-0.04,0.13,0.33,-0.935303,9.208817,12.420323,38.681328
16,5176,5076,11488,1043,-2,-25,-0.05,0.13,0.33,-0.93457,10.499546,12.550311,38.457756
17,5292,5496,11908,1179,30,56,-0.06,0.14,0.32,-0.933777,11.985016,12.677037,38.111481
18,4676,6124,12236,1288,7,163,-0.07,0.14,0.32,-0.933105,13.603264,12.786284,37.570145
19,3768,6428,12692,1391,-52,224,-0.09,0.15,0.32,-0.932434,15.322633,12.944642,36.86414
20,3412,6868,12456,1513,-133,174,-0.1,0.16,0.31,-0.931396,17.166491,13.157207,36.071499
21,3756,8208,12780,1637,-113,44,-0.12,0.16,0.31,-0.929565,19.197809,13.364731,35.310181
22,4344,9852,13900,1727,-101,-38,-0.14,0.17,0.31,-0.926941,21.425329,13.495792,34.578911
23,5252,11040,13896,1769,-184,-35,-0.15,0.18,0.3,-0.923462,23.799494,13.662686,33.831295
24,5376,11824,13724,1776,-163,6,-0.17,0.19,0.3,-0.919556,26.225191,13.916873,32.969418
25,5312,12436,13144,1808,-98,1,-0.19,0.2,0.3,-0.915344,28.658497,14.1401,31.978386
26,5348,13356,13784,1916,47,-16,-0.21,0.2,0.29,-0.910767,31.154303,14.233646,30.867069
27,5108,14496,14608,2020,88,19,-0.23,0.21,0.29,-0.905823,33.743496,14.185634,29.574835
28,4904,15032,14476,2082,108,69,-0.25,0.21,0.28,-0.900391,36.403481,14.142319,28.085327
29,4380,16264,15464,2170,227,101,-0.27,0.22,0.28,-0.894653,39.099167,14.05168,26.407761
30,3960,17388,16776,2273,154,184,-0.3,0.22,0.27,-0.888489,41.8489,13.893003,24.513105
31,3576,18304,18000,2342,46,262,-0.32,0.23,0.26,-0.881592,44.667728,13.875329,22.448639
32,3276,18740,18096,2286,32,281,-0.34,0.24,0.25,-0.874268,47.44157,13.968287,20.278858
33,3076,19364,19408,2121,143,227,-0.36,0.24,0.24,-0.867126,50.006958,13.981089,18.173407
34,3168,19764,19264,1946,132,204,-0.38,0.24,0.24,-0.860535,52.273293,13.906656,16.26424
35,2868,20388,19772,1801,252,194,-0.39,0.25,0.23,-0.854492,54.296692,13.802581,14.508406
36,2372,20552,19956,1578,355,185,-0.41,0.25,0.22,-0.849304,56.036339,13.590423,12.935487
37,1688,20348,20056,1368,371,159,-0.42,0.24,0.22,-0.845337,57.427185,13.310309,11.624814
38,1288,20296,20284,1214,254,81,-0.43,0.24,0.21,-0.84198,58.560909,12.980474,10.615292
39,2052,20284,19552,1104,61,-23,-0.44,0.24,0.21,-0.838623,59.553524,12.672726,9.902255
40,2576,20648,19520,944,90,-103,-0.45,0.24,0.21,-0.835144,60.457973,12.384103,9.395676
41,2920,20300,19768,671,114,-139,-0.45,0.24,0.21,-0.832764,61.076248,12.038392,9.126985
42,3140,19796,18780,367,22,-194,-0.46,0.24,0.21,-0.831787,61.328861,11.694737,9.157957
43,3512,20216,17392,134,-19,-241,-0.46,0.23,0.21,-0.831604,61.297504,11.36538,9.48173
