seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
58,132,-332,2396,169,1464,-286,0.05,0.1,-0.16,0.981079,3.424089,-12.079939,19.127441,2653,-1120,-5601,1096,-1183,-6087
59,-696,1988,1860,229,1205,-364,0.05,0.11,-0.16,0.978943,3.606204,-13.734099,19.640221,2436,-620,-6214,767,-495,-6639
60,-732,-928,1928,301,1065,-567,0.05,0.12,-0.17,0.976624,3.854033,-15.14937,20.347511,2258,-366,-6467,483,-91,-6841
61,-944,-2084,-124,436,867,-483,0.06,0.13,-0.17,0.973999,4.044952,-16.443428,21.234037,2219,-861,-6853,40,-412,-7242
62,-1348,-1140,-32,492,469,-287,0.06,0.14,-0.18,0.971802,4.344823,-17.410412,21.963236,2171,-1181,-7331,-346,-536,-7709
63,-1956,1676,1140,648,123,-184,0.07,0.15,-0.18,0.970398,4.882776,-17.901079,22.461815,2026,-977,-7440,-470,-189,-7755
64,-2044,2368,2612,632,-62,-261,0.08,0.15,-0.18,0.96936,5.700465,-18.026762,22.909719,1828,-409,-7110,-329,442,-7331
65,-1260,808,728,619,-130,-351,0.08,0.14,-0.19,0.968262,6.440314,-18.024641,23.454716,1765,-219,-6954,-236,691,-7140
66,-876,120,1244,690,-448,-233,0.09,0.14,-0.19,0.967285,7.132691,-17.837725,24.006693,1832,-553,-7171,-301,483,-7399
67,-1160,1736,2340,547,-741,-55,0.09,0.13,-0.19,0.967102,7.839856,-17.200275,24.320684,1821,-698,-7027,-224,375,-7279
68,-1236,3588,3116,388,-992,-56,0.1,0.12,-0.2,0.967651,8.443301,-16.221628,24.377207,1661,-312,-6787,-17,747,-6953
69,-908,3792,5368,484,-1209,-162,0.1,0.11,-0.2,0.968262,9.031907,-14.946183,24.472082,1466,11,-6379,186,1016,-6462
70,8,3500,7168,425,-1232,-291,0.1,0.1,-0.2,0.968689,9.642341,-13.459096,24.672483,1397,292,-5600,547,1100,-5646
71,1144,3112,6272,480,-1254,-388,0.11,0.08,-0.21,0.968689,10.153996,-11.982874,25.029799,1452,246,-5165,796,913,-5232
72,1940,2188,7400,631,-1482,-350,0.11,0.07,-0.21,0.968323,10.729821,-10.345497,25.476107,1632,-129,-4934,988,428,-5085
73,2424,2308,9204,698,-1709,-219,0.11,0.05,-0.22,0.967957,11.439551,-8.342488,25.802282,1797,-403,-4396,1236,-42,-4602
74,3472,2876,11764,560,-1906,-135,0.11,0.03,-0.22,0.967651,12.183453,-6.008156,25.948053,1924,-368,-3650,1560,-283,-3826
75,3624,2424,12960,552,-1942,-138,0.12,0.0,-0.23,0.967163,12.785622,-3.485439,26.0641,1927,-439,-2792,1658,-596,-2931
76,3736,1196,14172,662,-2055,-112,0.12,-0.02,-0.23,0.966064,13.429735,-0.947683,26.226473,1780,-772,-2108,1439,-1015,-2258
77,3948,3204,18248,708,-2226,-3,0.12,-0.04,-0.23,0.964539,14.157734,1.774328,26.307484,1532,-847,-1160,1149,-1199,-1283
78,3560,5964,21908,608,-2181,-39,0.12,-0.07,-0.23,0.962402,14.972754,4.554749,26.364544,1117,-480,367,703,-1007,318
79,4356,3508,23448,314,-2016,-262,0.12,-0.09,-0.24,0.959656,15.636012,7.086021,26.642988,805,-95,1839,227,-795,1831
80,5324,1680,24904,284,-1864,-297,0.11,-0.11,-0.24,0.956665,15.931944,9.35244,27.203531,718,-506,2993,-422,-1265,2819
81,5168,664,27524,297,-1717,-174,0.11,-0.13,-0.25,0.953613,16.142841,11.428614,27.771791,696,-1121,4105,-1165,-1887,3697
82,5016,1804,29368,145,-1541,-50,0.1,-0.15,-0.25,0.951111,16.210236,13.30254,28.175508,543,-1339,5258,-1900,-2066,4674
83,5116,2036,31680,-12,-1320,10,0.1,-0.16,-0.25,0.949158,16.042414,14.903633,28.539202,374,-1333,6311,-2533,-1987,5601
84,5040,3932,31808,25,-923,-8,0.09,-0.17,-0.25,0.947754,15.763966,16.118818,28.84153,277,-1032,7351,-2962,-1670,6603
85,5624,3908,32296,46,-651,-156,0.09,-0.18,-0.25,0.946655,15.619217,16.834925,29.118872,199,-521,7771,-3024,-1152,7086
86,6152,3408,32188,189,-254,-271,0.09,-0.18,-0.26,0.945618,15.571815,17.158899,29.491749,337,-411,8192,-3063,-1114,7533
87,6404,3344,30832,172,140,-305,0.09,-0.18,-0.26,0.945068,15.629309,16.993906,29.81036,518,-400,8217,-2914,-1204,7615
88,5472,4124,28504,-115,523,-229,0.09,-0.17,-0.26,0.945251,15.506971,16.414633,30.074026,671,-365,7815,-2555,-1244,7318
89,4236,4896,25240,-374,843,-268,0.09,-0.16,-0.26,0.946411,15.044785,15.436074,30.312237,576,-74,6947,-2052,-896,6601
90,4108,4204,21472,-362,1032,-460,0.08,-0.15,-0.27,0.947632,14.484849,14.102854,30.676022,415,182,5579,-1442,-511,5383
