seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
16,6924,-8724,19192,244,111,2556,-0.09,0.05,-0.18,0.978149,-11.469472,-3.811936,20.123985,3485,-3257,872,2248,-4104,1267
17,7132,-5660,17468,153,281,2849,-0.09,0.05,-0.15,0.982849,-11.220967,-4.225811,16.961222,3842,-2683,993,2995,-3536,1208
18,7080,-2756,16632,183,345,2983,-0.09,0.05,-0.12,0.987122,-10.859982,-4.801835,13.50014,4044,-1730,845,3607,-2527,813
19,7364,-1264,17388,150,329,3056,-0.08,0.06,-0.09,0.990662,-10.291327,-5.421944,9.941859,4243,-797,627,4088,-1479,354
20,6452,-76,16204,29,414,3113,-0.08,0.06,-0.06,0.993225,-9.71086,-6.026343,6.272233,4290,27,600,4308,-426,133
21,6132,2852,16020,117,296,3125,-0.08,0.06,-0.03,0.994812,-9.044018,-6.675931,2.528805,4210,897,193,4236,651,-440
22,6340,1268,16756,145,332,3118,-0.07,0.06,0.01,0.995483,-8.183827,-7.152559,-1.157071,4224,1320,197,4188,1344,-518
23,5352,4544,14468,21,387,3271,-0.07,0.06,0.04,0.994934,-7.354899,-7.674721,-4.981089,4231,1708,47,4041,1986,-735
24,4680,6736,14240,1,256,3161,-0.06,0.07,0.07,0.993164,-6.46125,-8.181911,-8.924295,4005,2680,-433,3459,3125,-1294
25,4396,7712,15924,176,228,3011,-0.05,0.07,0.11,0.990479,-5.371198,-8.475064,-12.660639,3822,3296,-492,2921,3916,-1352
26,3084,9848,13892,103,341,2937,-0.05,0.07,0.14,0.986877,-4.135281,-8.758326,-16.266174,3564,3949,-440,2240,4678,-1257
27,1416,15692,13516,-45,185,2851,-0.04,0.07,0.17,0.982178,-2.862655,-9.093521,-19.835157,3038,5050,-912,1013,5646,-1628
28,420,13296,14700,-136,83,2456,-0.03,0.08,0.2,0.97699,-1.602435,-9.190912,-23.157894,2468,6106,-990,-265,6473,-1539
29,-548,13044,14436,-130,99,2226,-0.02,0.08,0.22,0.971619,-0.534761,-9.207448,-26.086611,1981,6285,-876,-1097,6437,-1239
30,-1564,15112,14268,-207,50,2018,-0.02,0.08,0.25,0.966125,0.433263,-9.20953,-28.767227,1484,6483,-947,-1936,6333,-1123
31,-2244,15664,13940,-96,-2,1672,-0.01,0.08,0.27,0.960754,1.418303,-9.170125,-31.135225,1010,6933,-1022,-2842,6406,-1000
32,-2632,15848,14932,-84,-47,1368,-0.0,0.08,0.28,0.955933,2.48733,-9.059706,-33.071159,583,7138,-957,-3513,6270,-729
33,-2636,15412,15600,-210,-36,1023,0.0,0.08,0.3,0.951782,3.382855,-8.925254,-34.642975,289,7136,-735,-3886,6025,-353
34,-2580,15336,15456,-211,-25,829,0.01,0.08,0.31,0.948303,4.095831,-8.80651,-35.902161,114,7072,-509,-4082,5797,-20
35,-2828,15536,15264,-182,-32,548,0.02,0.09,0.31,0.945557,4.777131,-8.717334,-36.83342,5,7055,-480,-4245,5654,107
36,-2552,14912,15968,-126,-22,242,0.02,0.09,0.32,0.943665,5.427611,-8.62843,-37.401348,-59,6918,-375,-4247,5465,286
37,-2684,14932,15904,-36,86,-32,0.03,0.09,0.32,0.942749,6.06863,-8.626915,-37.595215,-61,6698,-184,-4097,5274,528
38,-2844,15108,13456,-118,136,-258,0.03,0.09,0.32,0.942627,6.692999,-8.786734,-37.47332,-34,6583,-360,-4026,5204,410
39,-2564,15260,13792,-138,43,-526,0.03,0.09,0.32,0.943176,7.199624,-8.960384,-37.099819,-27,6636,-716,-4085,5275,124
40,-2608,16040,14132,-78,-13,-806,0.04,0.1,0.31,0.944824,7.681365,-9.092554,-36.335487,-23,6514,-879,-3975,5234,3
41,-2132,12848,13440,-134,-36,-1187,0.04,0.1,0.3,0.947388,8.102845,-9.238216,-35.188316,42,6426,-959,-3787,5277,-49
42,-1004,12424,14092,-130,-125,-1347,0.04,0.1,0.29,0.95105,8.288009,-9.320888,-33.663582,261,5819,-994,-3150,4995,-185
43,-320,12412,15096,-131,-138,-1602,0.05,0.1,0.28,0.955078,8.394011,-9.318955,-31.939837,580,5432,-872,-2512,4925,-162
44,76,12492,15208,-105,-136,-1787,0.05,0.1,0.26,0.959595,8.471762,-9.314054,-29.942511,862,5224,-674,-1961,4963,-37
45,1240,11132,16552,-109,-142,-2113,0.05,0.1,0.24,0.964478,8.50713,-9.32218,-27.623796,1184,5103,-422,-1376,5069,141
46,2232,8376,16972,-18,-13,-2353,0.05,0.1,0.22,0.969849,8.396053,-9.362261,-24.917059,1654,4435,21,-355,4703,390
47,2172,7132,15560,85,60,-2453,0.05,0.1,0.19,0.974976,8.251236,-9.52911,-22.001036,2077,3687,94,552,4187,269
48,2128,7036,15980,197,-27,-2583,0.06,0.1,0.17,0.979614,8.165999,-9.747004,-18.955542,2230,3152,-99,1041,3718,-32
49,2428,5732,16532,199,-50,-2674,0.06,0.1,0.14,0.983765,8.125973,-9.890765,-15.747374,2385,2707,-48,1518,3271,-79
50,3064,4388,16636,191,-24,-2755,0.06,0.09,0.11,0.987427,7.970143,-9.983631,-12.414732,2576,2151,147,2041,2667,-9
51,3216,3564,16600,217,-3,-2797,0.06,0.09,0.08,0.990356,7.697745,-10.112491,-9.015714,2788,1565,207,2500,2001,-81
52,3416,3120,16332,270,-8,-2868,0.06,0.09,0.05,0.992493,7.445282,-10.222565,-5.548156,2917,1158,238,2785,1458,-137
53,4488,0,17336,294,-32,-2939,0.06,0.09,0.02,0.993774,7.167973,-10.284622,-1.989347,3155,661,321,3135,795,-168
54,5164,-2144,16708,349,43,-2836,0.06,0.09,-0.01,0.994141,6.777449,-10.292679,1.583701,3497,-253,410,3505,-321,-253
55,4164,-2480,14696,465,38,-2657,0.06,0.09,-0.04,0.993652,6.390432,-10.339959,5.006688,3646,-1141,89,3495,-1379,-692
56,3556,-3128,17232,570,-82,-2536,0.06,0.09,-0.07,0.99231,6.197677,-10.291024,8.253439,3518,-1661,23,3203,-2064,-782
57,3312,-4216,16852,562,-19,-2454,0.06,0.08,-0.09,0.990234,6.062155,-10.201976,11.374117,3329,-2038,229,2862,-2599,-577
58,2980,-5516,15884,509,-20,-2317,0.06,0.08,-0.12,0.987549,5.847067,-10.159962,14.382251,3161,-2636,249,2417,-3289,-578
59,3592,-10328,15908,326,-133,-2125,0.06,0.08,-0.14,0.984558,5.472561,-10.065378,17.201406,3049,-3315,92,1926,-4001,-753
60,3312,-10656,16844,271,-201,-1835,0.06,0.08,-0.17,0.981445,4.794723,-9.788042,19.758955,3037,-4468,98,1348,-5172,-788
61,2804,-11028,17924,137,-222,-1575,0.05,0.07,-0.19,0.978699,4.027393,-9.378387,21.871185,2902,-5058,283,838,-5752,-544
62,2252,-11904,17516,193,-96,-1323,0.04,0.07,-0.2,0.975952,3.201835,-8.965965,23.713156,2734,-5526,593,350,-6181,-146
63,1688,-11512,16916,198,-59,-1157,0.04,0.07,-0.22,0.973328,2.481292,-8.667054,25.316658,2500,-5796,586,-147,-6337,-46
64,1488,-12116,18044,88,-40,-790,0.03,0.07,-0.23,0.970947,1.793501,-8.396169,26.659136,2259,-6017,567,-609,-6422,44
65,336,-9792,16532,-2,73,-430,0.03,0.07,-0.24,0.969177,1.039794,-8.174917,27.586573,2035,-6009,677,-891,-6310,272
66,-776,-6348,15060,-15,19,-294,0.02,0.07,-0.24,0.96814,0.378608,-8.113111,28.100393,1633,-5333,380,-1016,-5495,110
67,-1720,-5308,15860,-79,-120,-316,0.02,0.07,-0.24,0.967407,-0.085233,-8.026681,28.471783,1172,-4283,4,-1003,-4322,-153
68,-888,-4388,16340,-205,-214,-383,0.01,0.07,-0.25,0.966614,-0.556792,-7.827103,28.84907,726,-3347,-94,-982,-3277,-159
69,-304,-5400,17172,-251,-208,-320,0.01,0.07,-0.25,0.965759,-1.10802,-7.501856,29.277145,634,-2807,-2,-813,-2759,-30
70,-348,-5312,16424,-330,-139,-33,0.0,0.06,-0.25,0.965149,-1.754282,-7.16033,29.582045,702,-2650,176,-670,-2658,167
71,-868,-3924,15744,-411,-130,239,-0.01,0.06,-0.25,0.96521,-2.446822,-6.898577,29.516619,708,-2373,127,-532,-2417,141
72,-1424,-2236,15488,-418,-154,380,-0.01,0.06,-0.25,0.965942,-3.095476,-6.688149,29.131798,575,-1853,-28,-400,-1898,4
