seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
29,12300,4012,31224,-477,1156,-716,0.08,-0.24,-0.03,0.968262,10.366704,26.995239,0.933636,1807,1690,9051,-2553,283,9024
30,12224,2872,28844,-494,1514,-702,0.07,-0.22,-0.03,0.971985,9.957322,25.12512,2.118134,2337,1153,8398,-1506,-154,8661
31,11460,2896,26344,-477,1819,-637,0.07,-0.2,-0.04,0.975891,9.45695,22.98764,3.181457,2715,742,7482,-485,-444,7966
32,10252,3456,22500,-464,2082,-639,0.07,-0.18,-0.05,0.979858,8.95237,20.59046,4.128463,2848,658,6235,421,-374,6862
33,9064,3772,19716,-433,2128,-691,0.06,-0.16,-0.05,0.983582,8.531306,18.021057,5.05146,2783,648,4584,1198,-197,5263
34,7872,3412,18660,-430,2184,-783,0.06,-0.14,-0.06,0.986633,8.198269,15.461011,6.006276,2633,698,3299,1655,-10,3944
35,6804,1900,14712,-454,2351,-916,0.06,-0.12,-0.07,0.989197,7.855484,12.750299,7.061662,2477,622,2042,1979,39,2602
36,6012,-1348,9488,-505,2282,-893,0.06,-0.09,-0.08,0.991211,7.390618,9.94729,8.220965,2360,-50,241,2240,-453,636
37,5108,-2500,7052,-546,1846,-649,0.05,-0.07,-0.08,0.992615,6.691458,7.470278,9.227746,2251,-844,-1776,2325,-1053,-1553
38,4512,-2868,8164,-470,1458,-390,0.05,-0.05,-0.09,0.99353,5.916579,5.599269,9.917675,2116,-1391,-2971,2171,-1497,-2877
39,3112,-1524,5468,-344,1473,-234,0.04,-0.04,-0.09,0.994141,5.199011,4.015131,10.315633,1944,-1631,-3559,1918,-1686,-3546
40,1880,172,3736,-2,1119,-306,0.04,-0.03,-0.09,0.994507,4.835753,2.445952,10.597879,1590,-1284,-4717,1596,-1202,-4736
41,2060,-1188,7996,187,691,-400,0.04,-0.02,-0.1,0.994263,4.930444,1.38918,11.009638,1260,-1085,-5039,1231,-903,-5080
42,1164,-1488,7948,188,744,-280,0.04,-0.01,-0.1,0.993958,5.052852,0.594109,11.441726,1069,-1337,-4550,908,-1135,-4638
43,340,52,6044,132,655,-158,0.04,-0.0,-0.1,0.993713,5.134532,-0.274031,11.700718,854,-1211,-4636,653,-943,-4729
44,440,1356,6668,182,467,-207,0.05,0.0,-0.1,0.993469,5.310883,-0.952945,11.890536,634,-813,-4752,466,-475,-4816
45,464,220,6060,253,355,-285,0.05,0.01,-0.11,0.993042,5.570619,-1.485969,12.202945,564,-686,-4856,382,-298,-4912
46,388,292,6172,260,233,-223,0.05,0.01,-0.11,0.992615,5.840165,-1.839548,12.521701,579,-733,-4907,360,-314,-4971
47,340,1352,4636,286,143,-185,0.06,0.01,-0.11,0.992188,6.150294,-2.076262,12.773752,567,-654,-5095,348,-184,-5152
48,472,1412,3044,270,-103,-179,0.06,0.01,-0.11,0.991821,6.519765,-2.151362,13.000277,564,-521,-5637,369,41,-5676
49,1484,1328,3816,191,-370,-185,0.06,0.01,-0.11,0.991455,6.859679,-1.866253,13.205956,600,-365,-5985,473,251,-6001
50,1744,492,3688,50,-455,-123,0.06,0.0,-0.12,0.99115,7.056423,-1.306598,13.408708,718,-502,-6035,620,102,-6065
51,1404,2036,1680,-117,-562,-29,0.06,-0.0,-0.12,0.991089,7.034936,-0.644629,13.501885,754,-534,-6375,721,84,-6400
52,2212,2928,2304,-72,-832,-155,0.06,-0.01,-0.12,0.991028,6.992887,0.239329,13.564934,702,-109,-6772,878,523,-6731
53,3728,532,1372,-4,-949,-308,0.06,-0.02,-0.12,0.99054,7.071008,1.405477,13.835041,873,-42,-6917,1207,531,-6845
54,4544,-1032,1520,21,-1222,-231,0.06,-0.03,-0.13,0.989868,7.095438,2.827087,14.193331,1096,-568,-7151,1481,-55,-7103
55,5116,-544,3112,153,-1572,-79,0.06,-0.05,-0.13,0.989014,7.103165,4.683023,14.425891,1228,-1071,-7121,1702,-645,-7074
56,6780,556,6820,295,-1893,-28,0.06,-0.07,-0.13,0.987671,7.349247,7.019804,14.497929,1380,-1032,-6475,2041,-762,-6336
57,7272,1644,10016,360,-2086,66,0.06,-0.09,-0.13,0.985596,7.762538,9.71615,14.512678,1555,-893,-5249,2292,-825,-4982
58,7228,4168,13588,208,-2285,116,0.06,-0.12,-0.13,0.98291,8.227887,12.629867,14.430737,1466,-378,-3808,2226,-457,-3409
59,8136,4756,18524,212,-2422,-57,0.05,-0.15,-0.13,0.979248,8.661433,15.681756,14.480534,1276,253,-2039,1848,39,-1558
60,9332,3040,22580,154,-2293,-240,0.05,-0.17,-0.13,0.97467,9.178515,18.677908,14.807463,1290,498,203,1217,108,678
61,10140,916,24620,-42,-2146,-267,0.05,-0.2,-0.14,0.969849,9.48358,21.381287,15.377708,1378,174,2110,435,-324,2466
62,10520,1404,27432,-23,-2137,-210,0.05,-0.22,-0.14,0.965027,9.535796,23.9021,16.023188,1366,-277,3726,-492,-774,3870
63,10812,1320,32767,9,-2110,-155,0.04,-0.24,-0.14,0.959961,9.620153,26.322285,16.655891,1360,-423,5643,-1595,-885,5526
64,10892,1388,32767,-122,-1762,-21,0.04,-0.26,-0.14,0.955322,9.60203,28.443954,17.203312,1341,-446,7390,-2686,-817,6980
65,10424,5220,32767,-283,-1274,64,0.03,-0.27,-0.15,0.951965,9.294852,29.998301,17.636534,1183,-61,8361,-3390,-276,7728
66,10500,6324,32767,-232,-972,-150,0.03,-0.28,-0.15,0.949585,9.088062,30.970314,18.112148,1011,829,8896,-3695,729,8164
67,11020,5420,32767,-137,-413,-362,0.03,-0.28,-0.15,0.947815,9.177873,31.431629,18.720741,1014,1306,9186,-3778,1237,8443
68,10960,5104,32767,-245,266,-466,0.03,-0.28,-0.16,0.947754,9.294265,31.095543,19.35437,1167,1431,9299,-3629,1316,8658
69,10996,5292,32767,-256,691,-575,0.03,-0.27,-0.16,0.949158,9.253391,30.0509,20.038105,1345,1402,9297,-3330,1217,8811
70,11528,4480,32767,-260,982,-708,0.03,-0.26,-0.17,0.95105,9.272307,28.617575,20.763561,1598,1367,9238,-2888,1048,8962
71,11564,3720,30988,-320,1498,-771,0.03,-0.24,-0.18,0.953491,9.207144,26.778128,21.551506,1960,1129,9094,-2317,626,9058
72,10764,3940,26620,-320,1841,-821,0.03,-0.22,-0.19,0.956543,9.033122,24.458565,22.305889,2222,983,8074,-1347,273,8318
73,10124,1888,23532,-347,2038,-875,0.03,-0.2,-0.19,0.959351,8.883715,21.949093,23.10944,2396,699,6698,-408,-190,7133
74,9600,1576,20756,-330,2120,-808,0.04,-0.18,-0.2,0.961853,8.613875,19.345106,23.896635,2557,265,5132,433,-765,5671
75,8436,3040,19600,-407,2131,-700,0.04,-0.16,-0.21,0.96405,8.281315,16.789331,24.579533,2573,117,3793,1048,-986,4352
76,7284,2372,16336,-478,2293,-760,0.04,-0.14,-0.22,0.965881,7.871168,14.167252,25.249775,2493,260,2659,1533,-878,3198
77,6212,424,12252,-522,2289,-815,0.04,-0.11,-0.23,0.967102,7.393781,11.42065,26.040201,2388,18,1080,1841,-1072,1524
78,5352,-580,10288,-558,2030,-733,0.04,-0.09,-0.23,0.967651,6.771579,8.854204,26.865749,2284,-336,-568,1959,-1324,-244
79,4840,396,9496,-583,1731,-588,0.04,-0.07,-0.24,0.967773,6.084054,6.661493,27.600008,2112,-585,-1770,1850,-1436,-1564
80,4040,-876,7120,-676,1606,-579,0.03,-0.05,-0.24,0.967529,5.301958,4.747398,28.27319,1999,-652,-2712,1757,-1413,-2585
81,3756,-844,5412,-584,1352,-588,0.03,-0.04,-0.25,0.966919,4.45765,3.013561,28.954647,1870,-788,-3855,1572,-1434,-3800
82,3856,-3128,6104,-456,1078,-608,0.03,-0.02,-0.26,0.965881,3.726051,1.651413,29.678658,1859,-1017,-4549,1370,-1613,-4549
83,3268,-4368,5496,-252,994,-470,0.02,-0.01,-0.26,0.964661,3.06891,0.543209,30.357357,1910,-1597,-4814,1010,-2143,-4874
84,2164,-3172,5180,-122,768,-292,0.02,-0.0,-0.27,0.963684,2.572394,-0.433953,30.83601,1779,-1918,-5175,629,-2337,-5268
85,1304,-2268,7876,6,471,-236,0.02,0.0,-0.27,0.963013,2.301914,-1.120665,31.152975,1508,-1741,-5140,410,-2039,-5234
86,664,-2068,9388,45,391,-173,0.02,0.01,-0.27,0.962402,2.188156,-1.573891,31.416639,1200,-1590,-4545,179,-1767,-4633
87,56,-1544,9448,-26,320,-76,0.02,0.01,-0.27,0.961975,2.067246,-1.972192,31.588648,916,-1425,-4045,-8,-1494,-4122
88,-548,-660,10284,9,206,-48,0.02,0.01,-0.27,0.961792,1.937508,-2.300273,31.657715,609,-1124,-3701,-132,-1090,-3758
89,-636,-816,11784,95,176,-110,0.02,0.02,-0.27,0.961548,1.921883,-2.530453,31.751886,361,-892,-3220,-226,-780,-3260
90,-520,-1112,11804,193,228,-164,0.02,0.02,-0.27,0.961121,1.985145,-2.784749,31.913277,252,-838,-2780,-292,-690,-2816
91,-464,-512,11644,304,187,-214,0.03,0.02,-0.28,0.960449,2.188215,-3.052397,32.151894,234,-811,-2564,-297,-654,-2601
92,-32,-776,13048,287,103,-318,0.03,0.02,-0.28,0.959595,2.477468,-3.239316,32.471786,279,-750,-2347,-224,-624,-2389
93,564,-1100,14740,159,132,-323,0.03,0.02,-0.28,0.958557,2.675042,-3.331321,32.880539,425,-802,-1847,-121,-771,-1903
94,712,-828,14892,-89,334,-184,0.03,0.02,-0.29,0.957642,2.64426,-3.50835,33.23325,600,-836,-1352,8,-927,-1423
