timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,9916,5388,30100,91,-102,227,0.24,-0.14,0.75,0.605591,5.637962,31.34627,-99.004814,812,875,5572,83,-2257,5230
20,1,10816,11876,32767,134,329,-48,0.24,-0.13,0.75,0.605164,5.867769,30.81394,-99.185265,785,2356,7228,-1006,-3372,6783
40,2,12856,8420,32767,547,803,-532,0.23,-0.12,0.75,0.608643,6.844922,29.741219,-98.828049,1263,3127,8157,-1563,-3427,7981
60,3,15656,14736,32767,684,1609,-572,0.23,-0.1,0.75,0.613525,8.181577,28.111208,-98.359154,2209,3554,8603,-1893,-2640,8997
80,4,15252,18492,32767,391,3068,-1008,0.22,-0.08,0.75,0.620667,9.764235,25.291403,-97.870132,3404,5041,8745,-3303,-1472,10018
100,5,13676,19876,32767,-409,4256,-1558,0.2,-0.05,0.75,0.633179,10.934733,20.699013,-97.157143,4216,6410,8676,-4673,-102,10595
120,6,14836,17716,27756,-1088,4340,-2102,0.16,-0.02,0.74,0.650146,11.180504,15.159076,-96.003517,4979,7242,8291,-5709,1717,10507
140,7,16752,10912,20876,-1702,4133,-2434,0.13,0.01,0.73,0.669739,10.584082,9.977251,-94.161224,6023,6645,6497,-5657,4216,8535
160,8,18704,5328,13636,-2244,4114,-2445,0.09,0.02,0.72,0.689331,8.855289,5.280821,-92.010399,7350,5125,3825,-4711,6738,5225
180,9,17840,404,5604,-2125,4363,-2418,0.04,0.03,0.7,0.70752,6.346054,0.78605,-89.708748,8510,3218,709,-3075,8509,1176
200,10,14596,-2536,-3232,-1388,4437,-2401,0,0.05,0.69,0.723755,3.956229,-3.916929,-87.261681,9031,1447,-3034,-1229,8878,-3536
220,11,12304,-4916,-9040,-586,3966,-2342,-0.04,0.07,0.67,0.738464,2.225593,-8.571423,-84.641777,8873,-1,-6755,472,7757,-7996
240,12,8648,-7796,-11044,-161,3113,-1904,-0.07,0.09,0.65,0.751282,0.966008,-12.583413,-82.091255,8336,-1481,-9689,2152,5773,-11294
260,13,6476,-3356,-12108,147,2445,-1263,-0.09,0.11,0.64,0.76001,0.013112,-15.781709,-80.158951,7500,-2126,-11460,2817,3658,-13067
280,14,5024,-1396,-13652,490,2009,-1119,-0.1,0.12,0.62,0.765747,-0.279512,-18.401968,-78.802422,6770,-1590,-12601,2116,2059,-14085
300,15,4184,-1540,-17004,884,1568,-1043,-0.11,0.14,0.61,0.771118,-0.084272,-20.671343,-77.583076,6228,-1207,-13697,1421,684,-15009
320,16,3568,-2440,-17788,1379,750,-910,-0.11,0.16,0.6,0.776733,0.636489,-22.380249,-76.458794,5790,-1170,-14872,893,-556,-15966
