seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
16,7908,4032,15912,536,394,-4097,0.07,0.07,-0.16,0.982483,6.788166,-9.303113,18.681715,4333,3022,129,5052,1531,-221
17,8400,3152,16284,381,358,-4107,0.07,0.07,-0.2,0.974548,6.671007,-9.745841,23.661192,4907,2077,161,5313,8,-435
18,9164,828,15116,206,411,-4188,0.07,0.07,-0.24,0.964783,6.212909,-10.159102,28.667341,5352,1247,55,5270,-1359,-757
19,9404,-3280,15024,434,350,-4197,0.07,0.07,-0.28,0.953064,5.480997,-10.515531,33.769028,5789,114,-163,4833,-2954,-1205
20,9656,-1728,14412,828,242,-4109,0.07,0.07,-0.33,0.939453,5.055288,-10.70719,38.840275,6029,-824,-417,4122,-4199,-1599
21,10648,-5984,17268,546,154,-4188,0.07,0.07,-0.37,0.924072,4.837309,-10.680145,43.887955,6312,-1377,-298,3560,-5163,-1575
22,10328,-10796,14860,363,291,-3981,0.07,0.07,-0.41,0.907043,3.996003,-10.604701,48.944969,6552,-2860,-95,2134,-6657,-1494
23,10408,-12232,13180,322,128,-3570,0.06,0.07,-0.45,0.889709,2.878989,-10.484768,53.660667,6614,-4304,-538,414,-7655,-1944
24,10848,-14812,15628,397,-170,-3252,0.06,0.07,-0.48,0.872803,1.809469,-9.982722,57.927299,6653,-5362,-851,-1064,-8242,-2157
25,10576,-17096,18764,382,-145,-2821,0.05,0.06,-0.51,0.856628,0.803891,-9.093974,61.774963,6597,-6554,-229,-2663,-8807,-1359
26,9804,-18868,16268,277,107,-2385,0.04,0.06,-0.53,0.841858,-0.256668,-8.338675,65.095802,6403,-7542,270,-4117,-8978,-628
27,8632,-21276,14844,301,73,-1925,0.03,0.06,-0.56,0.828735,-1.368621,-7.800334,67.901817,6068,-8466,-35,-5548,-8790,-657
28,7868,-22324,16808,426,-60,-1371,0.02,0.06,-0.57,0.817993,-2.366091,-7.156424,70.11734,5642,-9352,-188,-6867,-8479,-506
29,7552,-21868,16424,206,41,-769,0.01,0.06,-0.58,0.810547,-3.263795,-6.512152,71.611641,5188,-9812,56,-7638,-8052,22
30,6992,-21972,14784,158,17,-199,0.0,0.06,-0.59,0.806519,-4.294784,-6.02155,72.387749,4801,-10061,-117,-8104,-7653,129
31,7488,-22088,15140,240,-82,301,-0.01,0.07,-0.59,0.805969,-5.226459,-5.504578,72.462502,4580,-10046,-356,-8185,-7417,118
32,7068,-20660,16320,257,-144,947,-0.02,0.07,-0.58,0.808716,-5.973527,-4.951575,71.876106,4377,-10069,-298,-8180,-7319,370
33,6672,-16960,16636,95,-105,1460,-0.02,0.07,-0.57,0.815491,-6.613895,-4.484948,70.469711,4205,-9274,-112,-7282,-7089,625
34,6584,-15332,15764,89,3,1715,-0.03,0.07,-0.56,0.824585,-7.188208,-4.200647,68.556412,4001,-8150,39,-6054,-6722,762
35,7664,-14916,15396,165,-88,2007,-0.04,0.07,-0.55,0.834778,-7.600541,-4.012033,66.369568,4075,-7385,-119,-5092,-6700,571
36,8512,-15164,17068,103,-205,2411,-0.04,0.06,-0.53,0.846802,-7.952888,-3.706441,63.719429,4296,-6846,-104,-4203,-6881,564
37,9176,-12656,17300,-26,-145,2883,-0.05,0.06,-0.5,0.860718,-8.356889,-3.364592,60.514992,4578,-6398,237,-3239,-7117,893
38,9568,-10516,15676,-190,-78,3151,-0.05,0.06,-0.48,0.875916,-8.794195,-3.225689,56.823402,4807,-5500,202,-1915,-7009,768
39,10028,-10248,16396,-150,-171,3384,-0.06,0.06,-0.45,0.891357,-9.268248,-3.133991,52.835068,5016,-4758,63,-741,-6852,553
40,10680,-7200,16908,-83,-231,3691,-0.07,0.06,-0.41,0.907043,-9.564823,-2.992022,48.518261,5219,-4021,141,461,-6551,533
41,10112,-5008,17048,-198,-198,3922,-0.07,0.06,-0.38,0.922668,-9.711216,-2.874152,43.886806,5416,-3022,286,1830,-5909,519
42,10276,-1268,16984,-397,-191,4060,-0.07,0.05,-0.34,0.937622,-9.879478,-2.870494,38.979603,5448,-1687,354,3191,-4725,364
43,11280,-1296,17656,-338,-281,4028,-0.08,0.05,-0.3,0.95105,-10.064103,-2.848699,34.014954,5597,-509,395,4366,-3553,199
44,11524,2072,21068,-121,-333,4137,-0.08,0.04,-0.25,0.963013,-9.971095,-2.668003,29.081152,5796,278,888,5270,-2523,555
45,9748,5552,21384,-297,-112,4127,-0.08,0.04,-0.21,0.973511,-9.626526,-2.543099,24.075716,5808,1620,1737,6117,-737,1182
46,8780,8060,19028,-513,38,3980,-0.08,0.04,-0.17,0.981934,-9.362782,-2.741515,19.12361,5473,3081,1859,6334,1277,1069
47,7620,7664,19704,-448,42,3732,-0.08,0.04,-0.13,0.988098,-9.162012,-3.041427,14.437884,5039,3964,1672,5996,2715,750
48,5712,9688,20544,-324,195,3587,-0.07,0.04,-0.09,0.992554,-8.802723,-3.374626,9.992584,4544,4594,1889,5413,3899,894
49,3144,15220,16672,-285,344,3444,-0.07,0.04,-0.05,0.995422,-8.197,-4.008048,5.695787,3827,5661,1639,4492,5375,545
50,1796,18044,17816,-302,140,2962,-0.06,0.04,-0.02,0.996948,-7.29529,-4.657801,1.679456,2987,7436,987,3275,7375,-207
51,508,16264,19052,-297,244,2456,-0.06,0.04,0.01,0.997437,-6.282438,-5.065292,-1.68426,2238,8301,1109,2080,8415,-4
52,-1160,17224,16452,-262,476,2110,-0.05,0.05,0.04,0.996948,-5.402053,-5.677285,-4.544749,1544,8504,1072,959,8655,112
53,-2512,18488,14060,-156,456,1664,-0.04,0.05,0.06,0.995911,-4.400393,-6.469956,-6.971823,874,8901,357,-174,8938,-423
54,-3272,17308,14272,-174,352,1149,-0.03,0.06,0.07,0.994812,-3.335442,-7.15151,-8.812911,346,9104,-326,-1083,9007,-891
55,-3796,13668,13840,-236,304,700,-0.03,0.07,0.09,0.993835,-2.472642,-7.70516,-10.050078,-77,8678,-624,-1655,8485,-978
56,-3288,9600,13536,-235,176,419,-0.02,0.07,0.09,0.993042,-1.921703,-8.148199,-10.825612,-284,7518,-888,-1794,7278,-1087
57,-2224,7036,14420,-149,18,271,-0.02,0.07,0.1,0.992554,-1.583831,-8.359885,-11.311346,-221,6068,-1041,-1536,5851,-1163
58,-1684,5180,15400,-132,-16,171,-0.02,0.07,0.1,0.99231,-1.312356,-8.361046,-11.620806,-27,4790,-835,-1097,4644,-930
59,-1588,3872,14948,-191,-7,140,-0.02,0.07,0.1,0.992126,-1.186168,-8.33151,-11.832537,119,3652,-683,-720,3564,-767
60,-1644,4436,14932,-462,-43,98,-0.02,0.07,0.1,0.992004,-1.262494,-8.27222,-12.039701,237,3005,-700,-486,2951,-792
61,-1260,3196,15940,-827,-90,-11,-0.02,0.07,0.1,0.991882,-1.752607,-8.16345,-12.206946,307,2692,-581,-343,2658,-699
62,-1696,748,15144,-921,-104,-101,-0.03,0.07,0.1,0.99176,-2.667429,-7.99818,-12.281646,367,2200,-409,-160,2191,-556
63,-1712,-524,13740,-678,-188,-140,-0.04,0.06,0.1,0.991699,-3.659825,-7.816047,-12.267643,283,1558,-607,-126,1521,-737
64,-1812,-1668,13568,-233,-420,-161,-0.04,0.06,0.1,0.991821,-4.303018,-7.481361,-12.14386,171,885,-969,-127,800,-1046
