seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
43,4620,12300,18616,282,515,-3456,0.06,0.1,0.13,0.984192,8.848475,-9.798684,-14.986259,2533,6410,927,962,6734,1443
44,5192,8604,15300,174,635,-3675,0.07,0.1,0.1,0.987671,8.956081,-10.669473,-10.721312,3211,5554,1044,2294,5946,1268
45,5472,5348,13652,-42,418,-3667,0.07,0.11,0.06,0.990112,8.638118,-11.636618,-6.259583,3791,4310,322,3288,4710,181
46,5680,4344,15416,-321,144,-3504,0.06,0.11,0.02,0.991699,7.817438,-12.274819,-1.892903,4166,3060,-258,3907,3313,-728
47,6556,4036,16848,-469,71,-3412,0.06,0.11,-0.01,0.99231,6.592863,-12.482368,2.212609,4429,2270,-189,4368,2219,-886
48,7468,5340,17572,-401,162,-3471,0.05,0.11,-0.05,0.991882,5.235039,-12.472245,6.202117,4723,1990,112,4827,1559,-733
49,8348,2576,17244,-238,352,-3726,0.04,0.11,-0.08,0.989929,4.023484,-12.432528,10.31636,5160,2069,400,5416,1179,-579
50,8512,-1852,15860,46,544,-3890,0.04,0.11,-0.12,0.986084,2.87185,-12.516699,14.795151,5546,1405,469,5700,11,-675
51,8652,-5204,15352,207,578,-3835,0.03,0.11,-0.16,0.980164,1.778042,-12.724863,19.537573,5806,153,195,5451,-1695,-1084
52,8020,-6720,13952,160,546,-3607,0.03,0.11,-0.2,0.972595,0.680163,-12.885808,24.23271,5955,-1152,-79,4841,-3367,-1418
53,7376,-9424,12764,33,388,-3418,0.02,0.11,-0.24,0.963928,-0.541132,-12.936758,28.654108,5866,-2122,-552,3933,-4515,-1831
54,7364,-12732,14448,-50,187,-3157,0.01,0.11,-0.28,0.954529,-1.955128,-12.72077,32.816536,5657,-3212,-949,2756,-5599,-2063
55,7012,-16792,15108,-24,191,-2800,0.0,0.11,-0.31,0.944763,-3.51548,-12.199327,36.632294,5503,-4475,-828,1538,-6761,-1702
56,5892,-18724,14324,57,272,-2302,-0.01,0.11,-0.34,0.935059,-5.093822,-11.636278,40.002743,5255,-5942,-644,65,-7871,-1171
57,5448,-18700,14268,40,219,-1846,-0.02,0.11,-0.36,0.926086,-6.533915,-11.169621,42.813244,4886,-6955,-765,-1281,-8387,-915
58,4284,-19268,14928,119,201,-1438,-0.03,0.11,-0.38,0.918274,-7.853163,-10.694505,45.072235,4464,-7542,-753,-2300,-8472,-548
59,2868,-18420,13736,215,252,-1040,-0.04,0.11,-0.39,0.911682,-8.963408,-10.29644,46.853874,3952,-7841,-623,-3079,-8245,-109
60,1460,-16928,13816,250,169,-690,-0.04,0.11,-0.4,0.906494,-9.820254,-10.058847,48.185093,3382,-7713,-828,-3589,-7662,-98
61,752,-15480,14376,247,117,-358,-0.05,0.12,-0.41,0.902893,-10.468122,-9.857365,49.071518,2816,-7304,-864,-3772,-6912,-11
62,-40,-12524,14128,209,89,-81,-0.05,0.12,-0.42,0.900818,-10.956385,-9.713359,49.533585,2281,-6619,-794,-3640,-6031,86
63,-684,-9816,14308,182,29,78,-0.05,0.12,-0.42,0.900024,-11.279106,-9.637693,49.675163,1803,-5633,-809,-3230,-5019,2
64,-1356,-8264,14116,152,-69,145,-0.05,0.12,-0.42,0.900085,-11.460288,-9.570748,49.609394,1419,-4482,-818,-2620,-3985,-148
65,-1524,-6540,15004,77,-237,206,-0.06,0.12,-0.41,0.900635,-11.563389,-9.423571,49.427822,1071,-3472,-822,-2086,-3072,-283
66,-1660,-5676,15724,63,-246,226,-0.06,0.11,-0.41,0.901733,-11.631006,-9.120494,49.121498,783,-2612,-593,-1565,-2303,-177
67,-1252,-4916,15860,131,-199,183,-0.06,0.11,-0.41,0.902832,-11.645943,-8.837025,48.816265,590,-1934,-343,-1118,-1718,-36
68,-1764,-4320,15628,149,-93,200,-0.06,0.11,-0.41,0.90387,-11.54703,-8.595572,48.56628,549,-1415,-192,-723,-1347,12
69,-1836,-4572,14644,213,41,226,-0.06,0.11,-0.41,0.904907,-11.391638,-8.511407,48.326981,467,-1029,-196,-492,-1034,-58
