seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
44,6412,3120,15980,7,10,38,0.04,-0.2,-0.18,0.961792,9.395701,21.682877,21.405767,214,-3,447,3,-84,488
45,6268,2932,15728,-5,35,-7,0.04,-0.2,-0.18,0.961914,9.391645,21.669758,21.362425,184,136,453,21,56,503
46,6492,2340,15408,29,20,-12,0.04,-0.2,-0.18,0.961914,9.407747,21.630251,21.372612,169,120,400,24,46,447
47,6456,2632,15808,24,-24,18,0.04,-0.2,-0.18,0.961914,9.422129,21.627279,21.36932,191,37,327,45,-37,375
48,6496,2848,16224,10,-13,4,0.04,-0.2,-0.18,0.961853,9.428824,21.671003,21.35111,188,84,377,37,6,427
49,6500,2432,15696,19,38,-7,0.04,-0.2,-0.18,0.961853,9.450743,21.674051,21.339029,192,101,454,16,20,502
50,6400,2448,15552,8,7,10,0.04,-0.2,-0.18,0.961914,9.456256,21.636488,21.333164,207,43,371,43,-38,423
51,6480,3072,16016,21,-23,15,0.04,-0.2,-0.18,0.961914,9.449745,21.652981,21.320549,184,58,350,36,-16,397
52,6540,2788,16012,9,6,-10,0.04,-0.2,-0.18,0.961914,9.482387,21.675419,21.299082,181,143,429,30,63,481
53,6404,2548,15704,15,23,-8,0.04,-0.2,-0.18,0.961853,9.49857,21.665291,21.313793,200,123,456,29,37,510
54,6416,2292,15912,8,-1,0,0.04,-0.2,-0.18,0.961914,9.508874,21.647785,21.307043,210,82,387,52,-3,444
55,6388,2776,15992,-4,-4,16,0.04,-0.2,-0.18,0.961914,9.502026,21.656773,21.301559,192,44,380,26,-32,425
56,6312,2928,15824,9,21,-2,0.04,-0.2,-0.18,0.961914,9.485126,21.661383,21.291187,179,83,430,8,8,472
57,6500,2780,15788,14,8,-17,0.04,-0.2,-0.18,0.961914,9.510359,21.634575,21.292315,153,123,421,3,54,461
58,6492,2720,15460,6,10,-9,0.04,-0.2,-0.18,0.961914,9.526906,21.622454,21.30982,172,94,405,16,20,449
59,6344,2704,15744,-4,-29,-10,0.04,-0.2,-0.18,0.961853,9.530643,21.62948,21.320398,194,97,348,59,16,405
60,6332,2800,15640,-21,-64,-15,0.04,-0.2,-0.18,0.961792,9.530517,21.671257,21.346466,173,109,359,40,34,409
61,6596,2644,15572,-57,-97,-10,0.04,-0.2,-0.18,0.961609,9.512694,21.753912,21.392633,163,107,363,29,37,409
62,6264,2924,15348,-81,-211,10,0.04,-0.2,-0.18,0.961365,9.449141,21.888962,21.461349,158,94,266,58,27,316
63,6284,3088,15884,-119,-271,-21,0.04,-0.2,-0.18,0.960938,9.374405,22.164289,21.540367,106,175,253,46,123,297
64,6252,3408,15576,-111,-274,-98,0.04,-0.21,-0.18,0.960327,9.29219,22.476101,21.692612,21,283,330,-22,256,351
65,6692,2788,15384,-62,-304,-175,0.04,-0.21,-0.19,0.959473,9.289237,22.770182,21.938057,-16,352,326,-29,334,342
66,7064,1904,14976,-29,-378,-163,0.04,-0.21,-0.19,0.958435,9.347725,23.113504,22.256666,45,228,290,-5,197,314
