seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
15,4716,980,20460,113,2553,-942,0.02,-0.01,0.05,0.998474,2.34686,1.411283,-5.687835,2315,918,4313,2123,953,4402
16,3472,832,16416,128,2577,-915,0.02,0.01,0.04,0.99884,2.463838,-1.545955,-4.555946,2561,473,2851,2600,561,2798
17,2544,2592,14192,116,2439,-971,0.02,0.04,0.03,0.998474,2.61387,-4.44682,-3.449808,2616,523,1336,2678,633,1151
18,2108,-1288,11088,43,2366,-1129,0.02,0.06,0.02,0.997498,2.660337,-7.224815,-2.176394,2704,342,-20,2664,458,-344
19,1876,-1708,6660,28,2182,-1046,0.02,0.09,0.01,0.995972,2.426507,-9.899484,-0.858317,2811,-276,-1531,2508,-155,-2001
20,1496,-2072,3716,67,1821,-976,0.02,0.11,-0.0,0.994019,2.125658,-12.299719,0.38743,2897,-675,-3311,2120,-548,-3873
21,1200,-3168,3452,134,1472,-906,0.02,0.12,-0.01,0.992065,1.852923,-14.254806,1.583694,2970,-1044,-4571,1728,-928,-5191
22,816,-2192,1048,60,1240,-768,0.02,0.14,-0.02,0.990112,1.545716,-15.86939,2.658938,3028,-1236,-5448,1372,-1140,-6098
23,1228,-1276,-840,167,846,-715,0.01,0.15,-0.03,0.988281,1.244783,-17.185011,3.622115,3005,-1207,-6549,869,-1112,-7167
24,728,-3244,368,310,475,-720,0.02,0.16,-0.04,0.986938,1.145154,-18.010237,4.617075,3070,-1203,-7214,605,-1103,-7830
25,648,-2896,192,333,331,-535,0.02,0.16,-0.04,0.985962,1.078416,-18.482826,5.544631,3039,-1429,-7335,435,-1332,-7943
26,340,-64,-3860,429,180,-397,0.02,0.16,-0.05,0.985229,1.212647,-18.812408,6.292512,3051,-1277,-7782,260,-1142,-8373
27,1128,-516,-2996,398,-492,-464,0.02,0.16,-0.05,0.984924,1.555793,-18.806421,6.982474,3009,-787,-8795,-51,-545,-9312
28,876,-2548,-740,376,-819,-405,0.02,0.16,-0.06,0.985657,1.772872,-18.011286,7.66514,2943,-928,-8746,9,-662,-9249
29,-12,-1548,-2976,490,-1046,-284,0.03,0.15,-0.07,0.986755,1.982339,-16.952999,8.193042,2714,-1132,-8790,-81,-823,-9231
30,1176,-2012,120,649,-1554,-269,0.03,0.13,-0.07,0.98822,2.438068,-15.46064,8.663597,2514,-1168,-8833,-49,-791,-9223
31,2040,-12,2860,716,-1757,-62,0.03,0.11,-0.07,0.990112,3.095075,-13.371834,9.028145,2429,-1191,-8102,366,-811,-8494
32,2684,2040,2420,593,-1930,41,0.04,0.09,-0.07,0.991943,3.895721,-11.03203,9.120767,2354,-722,-7484,832,-334,-7826
33,4680,2844,4156,308,-2367,39,0.05,0.07,-0.08,0.993652,4.581529,-8.321915,9.079771,2368,-175,-7152,1352,202,-7409
34,6540,1484,7936,93,-2725,-28,0.05,0.04,-0.08,0.995178,4.923655,-4.941842,9.013066,2638,45,-6318,2150,268,-6494
35,6720,1824,9876,113,-2826,-123,0.04,0.01,-0.08,0.99585,5.046034,-1.168186,9.030454,2801,-5,-5090,2732,17,-5126
36,7412,776,12092,153,-3024,-328,0.04,-0.03,-0.08,0.9953,5.252732,2.696238,9.249899,2705,10,-4079,2916,-100,-3929
37,8900,1128,16372,42,-3202,-389,0.04,-0.06,-0.09,0.993286,5.450745,6.824929,9.70085,2586,-133,-2670,2859,-396,-2344
38,9932,-1904,19120,-124,-3138,-492,0.04,-0.1,-0.09,0.989929,5.496844,11.004347,10.33407,2498,-409,-1036,2545,-818,-573
39,10272,-2924,22740,25,-3185,-346,0.03,-0.14,-0.1,0.985413,5.366645,15.060582,11.088858,2379,-1169,507,1891,-1644,1000
40,10460,-472,28572,143,-3214,-123,0.03,-0.17,-0.1,0.979797,5.408726,19.121283,11.616007,2147,-1401,2647,816,-1870,3068
41,10028,3280,32767,26,-3030,63,0.02,-0.2,-0.1,0.973511,5.532853,22.943533,11.960615,1756,-1022,5196,-696,-1396,5356
42,10196,5412,32767,-26,-2728,4,0.02,-0.23,-0.1,0.967102,5.650892,26.33457,12.249146,1364,6,7091,-2016,-228,6929
43,11088,5924,32767,-80,-2009,-186,0.02,-0.25,-0.1,0.961182,5.923084,29.022829,12.71455,1155,952,8186,-2874,820,7765
44,11416,5604,32767,-137,-1014,-339,0.02,-0.27,-0.11,0.957092,6.229091,30.614168,13.341957,1148,1526,8795,-3291,1440,8251
45,11956,3500,32767,-274,10,-407,0.02,-0.27,-0.11,0.955688,6.435279,30.935976,14.04228,1398,1515,9087,-3276,1402,8609
46,12300,3492,32767,-349,634,-336,0.02,-0.26,-0.12,0.956787,6.277773,30.199173,14.678392,1688,1224,9176,-3017,1075,8847
47,12612,2412,32767,-296,1362,-328,0.02,-0.25,-0.12,0.959534,6.00968,28.789808,15.144196,2067,1022,9152,-2503,784,9065
48,11876,2428,32767,-312,2156,-264,0.02,-0.23,-0.13,0.96405,5.674338,26.466736,15.400917,2438,805,9036,-1811,432,9206
49,10732,3364,29380,-413,2581,-225,0.02,-0.21,-0.13,0.969604,5.20738,23.402126,15.53458,2674,733,8739,-1005,228,9109
50,9460,3232,25700,-429,2641,-341,0.02,-0.18,-0.13,0.974792,4.734891,20.119003,15.703541,2720,980,7395,94,353,7931
51,9776,2216,25048,-441,2664,-483,0.02,-0.15,-0.14,0.978821,4.374113,16.915182,16.057735,2815,975,6179,985,228,6784
52,9724,1008,23040,-492,2828,-502,0.02,-0.12,-0.14,0.981995,3.893616,13.691133,16.56661,3075,619,5176,1756,-258,5786
53,9164,912,19256,-429,3020,-529,0.02,-0.09,-0.15,0.984436,3.365414,10.359622,17.080803,3420,389,3981,2570,-643,4546
54,8020,264,16744,-404,3078,-541,0.02,-0.06,-0.15,0.985962,2.899979,6.936234,17.643517,3657,152,2557,3167,-997,2984
55,6508,-52,13304,-409,3070,-530,0.02,-0.03,-0.16,0.986633,2.410756,3.47368,18.21916,3701,31,1104,3438,-1155,1326
56,5116,-1108,9644,-309,2994,-554,0.02,-0.0,-0.16,0.986328,1.903089,0.059934,18.837561,3641,-217,-426,3380,-1368,-429
57,3760,-1132,6580,-127,2744,-594,0.02,0.03,-0.17,0.985107,1.523561,-3.248875,19.533026,3494,-369,-2147,3070,-1414,-2350
58,2088,-652,6112,-12,2429,-572,0.02,0.05,-0.17,0.983032,1.299379,-6.235297,20.31255,3210,-527,-3410,2493,-1390,-3749
59,932,-1312,3232,63,2154,-600,0.02,0.08,-0.18,0.980408,1.1802,-8.963981,21.14222,2907,-515,-4295,1906,-1178,-4704
60,900,-2092,1068,28,1941,-566,0.03,0.1,-0.19,0.977356,1.053245,-11.479913,22.021225,2740,-639,-5398,1299,-1090,-5845
61,-536,-2652,-944,93,1505,-384,0.03,0.12,-0.19,0.974304,0.796747,-13.648749,22.83407,2599,-1055,-6406,573,-1274,-6851
62,-1276,-1276,-1808,258,1193,-328,0.03,0.13,-0.19,0.971558,0.659956,-15.454934,23.492435,2367,-1130,-7343,-104,-1088,-7720
63,-1272,-1128,-780,438,780,-388,0.04,0.14,-0.2,0.969055,0.881281,-16.805828,24.163568,2164,-898,-7915,-506,-627,-8214
64,-1480,-160,-1272,587,518,-346,0.04,0.15,-0.2,0.966858,1.265525,-17.735966,24.89971,2071,-880,-7991,-708,-458,-8258
65,-1708,160,-2844,616,240,-362,0.05,0.15,-0.21,0.964905,1.82458,-18.446255,25.592674,1993,-641,-8269,-821,-47,-8490
66,-1596,-636,-2884,626,-177,-324,0.06,0.16,-0.21,0.963257,2.440613,-18.822054,26.283089,1929,-561,-8693,-974,233,-8865
67,-1428,-524,-2260,632,-592,-221,0.06,0.15,-0.22,0.962341,3.03964,-18.697538,26.840979,1886,-659,-8938,-1062,289,-9091
68,-1344,96,-88,618,-948,-86,0.07,0.15,-0.22,0.96228,3.686098,-18.038284,27.201818,1827,-751,-8828,-987,262,-8987
69,-1588,3104,-180,587,-1200,42,0.07,0.14,-0.22,0.963074,4.381568,-16.933556,27.326468,1665,-619,-8402,-767,390,-8544
70,-1256,4728,2088,502,-1573,-50,0.07,0.12,-0.22,0.964294,5.201053,-15.483629,27.272257,1431,89,-8117,-348,1077,-8163
71,-472,4480,4800,394,-1816,-212,0.08,0.1,-0.23,0.965576,5.970548,-13.583484,27.275843,1234,706,-7479,161,1563,-7448
72,1456,3600,5256,289,-1943,-306,0.08,0.08,-0.23,0.966492,6.544106,-11.360373,27.444231,1219,892,-6606,651,1505,-6574
73,3116,3820,5480,188,-2192,-351,0.08,0.06,-0.23,0.967102,6.925444,-8.896575,27.693512,1424,834,-6071,1139,1172,-6074
74,4972,3028,7652,22,-2601,-454,0.07,0.04,-0.24,0.967285,7.192272,-6.025836,28.029558,1717,833,-5726,1707,851,-5725
75,6632,1332,11712,97,-2852,-518,0.07,0.01,-0.25,0.966736,7.261872,-2.610164,28.548462,2040,530,-4940,2146,144,-4920
76,8140,2032,14472,371,-2823,-568,0.06,-0.03,-0.25,0.965027,7.42012,1.129261,29.224056,2351,169,-3569,2415,-645,-3470
77,9076,288,16220,213,-2809,-543,0.06,-0.06,-0.26,0.961975,7.905151,4.85361,30.038372,2590,-90,-2204,2488,-1227,-1968
78,9244,-80,18280,54,-2875,-378,0.05,-0.09,-0.27,0.958069,8.157065,8.5727,30.929811,2633,-570,-1076,2141,-1811,-740
79,9056,1740,19596,38,-2803,-317,0.04,-0.12,-0.27,0.953674,8.240656,12.296294,31.784302,2419,-753,113,1576,-1917,518
80,9660,1584,24384,186,-2790,-507,0.03,-0.15,-0.28,0.948364,8.458174,15.860162,32.728195,2121,-536,1224,1047,-1550,1668
81,10400,96,26808,151,-2467,-625,0.02,-0.18,-0.28,0.941833,8.923746,19.206161,33.958996,1912,-584,2975,120,-1348,3318
82,11140,-1368,27528,28,-2208,-581,0.02,-0.21,-0.29,0.93512,9.31614,22.044579,35.343784,1818,-917,4390,-857,-1373,4560
83,12268,-3448,29424,-107,-1951,-391,0.01,-0.23,-0.29,0.928711,9.47056,24.546822,36.711617,1889,-1448,5476,-1745,-1599,5480
84,12780,-1508,31652,-94,-1667,-140,-0.0,-0.24,-0.3,0.923462,9.241946,26.727913,37.834858,2010,-2040,6534,-2634,-1832,6371
85,12504,-828,32767,-87,-1278,-144,-0.01,-0.26,-0.3,0.919434,8.947079,28.503237,38.624386,2111,-1881,7678,-3163,-1395,7415
86,11884,884,32632,-13,-864,-154,-0.01,-0.27,-0.3,0.916443,8.726727,29.69993,39.251617,2058,-1620,8488,-3556,-864,8093
87,10964,632,32400,-39,-443,-201,-0.02,-0.27,-0.3,0.914551,8.610812,30.338526,39.713963,1849,-1163,8914,-3713,-207,8390
88,10284,1048,30288,-76,43,-185,-0.02,-0.27,-0.3,0.913818,8.470743,30.397718,40.038532,1569,-937,8978,-3801,180,8334
89,9292,584,26496,-137,465,-171,-0.02,-0.27,-0.3,0.914368,8.250686,29.894867,40.169182,1311,-752,8397,-3519,346,7763
90,8880,60,24012,-117,634,-127,-0.02,-0.26,-0.31,0.915955,7.94464,28.998375,40.154942,1037,-719,7211,-3023,255,6662
91,9064,-1708,21960,-10,700,-58,-0.02,-0.25,-0.31,0.917847,7.629631,28.000551,40.033432,917,-877,6009,-2550,-77,5586
92,8644,-1732,19104,113,689,123,-0.02,-0.24,-0.31,0.920044,7.326649,27.029234,39.757641,917,-1305,4830,-2198,-681,4535
