seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
14,-232,-240,-16,-64,-670,52,0.11,0.19,0.18,0.958618,17.481396,-18.942402,-19.161667,2575,-1577,-5322,540,344,-6084
15,-392,240,-1116,-190,-1164,203,0.11,0.18,0.18,0.960205,17.262138,-17.943722,-19.222216,2393,-1912,-6537,117,176,-7214
16,380,2052,-1076,-94,-1603,250,0.11,0.17,0.18,0.962402,17.023344,-16.331608,-19.354498,2217,-1865,-7325,-140,332,-7868
17,2536,3356,392,154,-1987,163,0.12,0.15,0.18,0.964783,17.041372,-14.167296,-19.367748,2213,-1481,-7528,-57,835,-7940
18,3752,2352,3372,49,-2267,147,0.13,0.13,0.18,0.967346,17.23679,-11.485785,-19.220718,2464,-1275,-7268,520,1233,-7663
19,4200,1184,4772,-249,-2375,224,0.13,0.1,0.18,0.96991,17.097298,-8.504648,-19.239445,2537,-1349,-6643,1150,1183,-7046
20,5556,1868,5704,-357,-2528,285,0.13,0.07,0.18,0.972168,16.638771,-5.298962,-19.477419,2541,-1441,-6035,1693,1042,-6402
21,7076,4260,6112,-148,-2799,295,0.14,0.04,0.18,0.973633,16.279205,-1.808298,-19.774616,2605,-1279,-5555,2145,1175,-5769
22,7776,4120,12472,-319,-3292,189,0.14,0.01,0.18,0.973938,16.164373,2.164486,-20.093357,2596,-620,-4733,2349,1638,-4616
23,7920,672,16440,-433,-3278,217,0.14,-0.03,0.17,0.973572,15.726994,6.51545,-20.368608,2496,-869,-2569,2675,791,-2407
24,7740,2684,17448,-459,-3400,363,0.14,-0.07,0.17,0.971863,15.103097,10.758556,-20.873995,2077,-943,-1249,2376,185,-1038
25,9352,5756,25472,-386,-3706,396,0.15,-0.11,0.17,0.968323,14.632296,15.268567,-21.53722,1712,-557,590,1675,-179,865
26,10072,8836,32767,-431,-3573,320,0.15,-0.15,0.17,0.963074,14.322598,19.807386,-22.262775,1541,492,3850,279,-411,4146
27,10380,11940,32767,-535,-3045,192,0.15,-0.18,0.16,0.95752,14.055784,23.740524,-22.845682,1404,1827,6374,-1389,-178,6630
28,12084,14452,32767,-468,-2539,-73,0.15,-0.21,0.16,0.952454,14.024872,26.900564,-23.12282,1442,3271,7819,-2756,557,8123
29,13924,12528,32767,-461,-1666,-424,0.15,-0.23,0.15,0.948608,14.311419,29.209078,-22.941013,1767,4171,8658,-3431,1081,9084
30,14692,10188,32767,-457,-385,-602,0.15,-0.24,0.14,0.94751,14.536323,30.228477,-22.223263,2338,4149,9101,-3256,1016,9687
31,14272,9152,32767,-380,968,-638,0.15,-0.24,0.14,0.950012,14.489073,29.634108,-21.092337,2767,3587,9257,-2660,602,9938
32,13164,10184,32767,-155,2022,-731,0.15,-0.22,0.13,0.955322,14.33731,27.550797,-19.769154,3084,3262,9222,-1914,492,10063
33,12316,11116,32767,164,2709,-1018,0.14,-0.2,0.12,0.961975,14.538305,24.389311,-18.300501,3285,3297,9093,-1146,693,10126
34,11960,8408,32767,374,3206,-1369,0.15,-0.16,0.12,0.96875,15.141223,20.483969,-16.581467,3503,3168,8938,-164,704,10083
35,11684,6572,26736,470,3544,-1534,0.15,-0.13,0.11,0.974915,15.866838,16.106173,-14.672655,3875,2376,8174,1330,294,9252
36,10416,5220,22252,237,3722,-1569,0.15,-0.09,0.1,0.979858,16.425259,11.56767,-12.756225,4165,1557,6509,2759,122,7382
37,9100,2656,17252,116,3793,-1540,0.15,-0.05,0.09,0.983765,16.613337,6.947466,-10.853228,4409,580,4503,3902,-107,4981
38,8188,2380,14212,175,3687,-1490,0.15,-0.01,0.08,0.986023,16.699297,2.433686,-9.113743,4570,-155,2433,4545,-154,2477
39,6804,1116,9184,111,3656,-1486,0.14,0.03,0.07,0.986633,16.790337,-1.963924,-7.441051,4705,-733,547,4787,-166,150
40,5468,-1692,5852,99,3355,-1437,0.14,0.06,0.06,0.986023,16.774826,-6.25682,-5.785344,4722,-1509,-1591,4572,-363,-2461
41,3968,-4332,2420,6,3127,-1272,0.14,0.1,0.05,0.984375,16.598043,-10.219888,-4.239728,4657,-2455,-3290,4047,-902,-4619
42,1772,-5144,-2720,95,2791,-983,0.13,0.13,0.04,0.98175,16.270727,-13.973578,-2.932051,4395,-3441,-5190,3032,-1491,-6830
43,4,-4396,-5196,228,2236,-735,0.13,0.16,0.04,0.978271,16.18926,-17.288616,-1.856191,3958,-3902,-7094,1629,-1588,-8718
44,-1152,-4216,-5468,440,1537,-490,0.13,0.18,0.03,0.974609,16.352432,-19.960335,-0.914726,3501,-4199,-8478,298,-1618,-9951
45,-1716,-1636,-4288,361,1006,-324,0.13,0.19,0.03,0.971436,16.761589,-21.80093,-0.171862,3080,-3869,-8957,-607,-1198,-10142
46,-1728,-3052,-5216,354,645,-252,0.13,0.21,0.02,0.968872,17.108076,-23.132742,0.438864,2789,-3682,-9172,-1203,-962,-10151
47,-1712,-1756,-5848,422,195,-51,0.14,0.21,0.02,0.96698,17.49436,-23.98827,0.941709,2624,-3669,-9508,-1655,-831,-10358
48,-1388,-1232,-5184,346,-233,68,0.14,0.22,0.02,0.965942,17.975199,-24.252388,1.240814,2584,-3391,-9670,-1813,-446,-10400
49,-724,120,-4460,415,-673,165,0.15,0.21,0.02,0.965881,18.47094,-23.931551,1.385277,2632,-3095,-9618,-1694,-77,-10300
50,-540,156,-3720,335,-1068,232,0.15,0.21,0.02,0.966736,18.981674,-23.031637,1.397235,2693,-2809,-9455,-1414,264,-10121
51,112,1520,-4472,282,-1442,323,0.16,0.19,0.02,0.968506,19.367405,-21.611259,1.240576,2707,-2564,-9278,-1084,544,-9923
52,1452,2656,-1572,232,-1995,310,0.16,0.18,0.02,0.970947,19.758453,-19.63088,0.970333,2723,-2076,-9241,-710,1102,-9766
53,3116,1484,2592,186,-2367,296,0.16,0.15,0.02,0.974182,19.977837,-16.954638,0.662785,2838,-1952,-8384,124,1046,-9002
54,4800,1168,6112,143,-2541,349,0.17,0.13,0.02,0.977661,20.004179,-13.795451,0.250099,3063,-2036,-7078,1176,606,-7865
55,5608,3552,8828,256,-2646,456,0.17,0.09,0.02,0.980652,20.033123,-10.348143,-0.277069,3251,-2003,-5700,2102,219,-6526
56,6340,5196,12004,251,-2688,398,0.17,0.06,0.02,0.982544,20.279394,-6.685467,-0.910527,3274,-1331,-4231,2717,380,-4780
57,6128,3464,12704,207,-2608,250,0.18,0.03,0.02,0.983459,20.519245,-3.091901,-1.429341,3138,-1009,-2966,2956,233,-3295
58,6540,2400,12048,174,-2669,238,0.18,-0.0,0.02,0.983643,20.644026,0.359683,-1.82874,2855,-1232,-2253,2880,-267,-2524
59,7404,4112,15156,215,-3047,344,0.18,-0.03,0.01,0.982849,20.805647,4.025074,-2.298605,2581,-1334,-1775,2733,-572,-1946
60,7816,4384,20408,128,-3215,390,0.18,-0.07,0.01,0.980713,21.043118,8.083056,-2.893608,2333,-1070,-360,2410,-870,-384
61,8428,6500,23164,-104,-3205,493,0.18,-0.11,0.01,0.977661,21.094639,12.172169,-3.549342,1990,-702,1365,1710,-1174,1417
62,9068,8852,25976,-298,-3169,494,0.18,-0.14,0.01,0.973877,20.929192,16.148056,-4.20038,1717,40,2997,834,-1059,3179
63,9824,10684,32640,-320,-3147,360,0.17,-0.17,0.01,0.969116,20.770288,19.98633,-4.738272,1529,1123,4929,-306,-684,5227
64,9464,12956,32767,-366,-2730,207,0.17,-0.21,0.01,0.963928,20.691372,23.415588,-5.012594,1375,2097,7046,-1682,-421,7274
65,9084,13568,32767,-507,-1992,-35,0.17,-0.23,0.0,0.959534,20.638954,25.939674,-4.901663,1035,3032,8245,-2907,170,8351
66,8876,13592,32767,-520,-1282,-255,0.16,-0.24,-0.01,0.956848,20.500166,27.445503,-4.361244,772,3666,8901,-3699,688,8893
67,8504,12784,32767,-443,-484,-452,0.16,-0.25,-0.01,0.955872,20.393293,27.970991,-3.491535,637,3840,9238,-4053,856,9127
68,8376,12104,32767,-428,352,-596,0.16,-0.24,-0.02,0.957031,20.218521,27.459391,-2.395835,609,3728,9365,-4037,789,9221
69,8176,12520,32767,-355,1101,-798,0.15,-0.23,-0.03,0.959961,19.969107,25.992107,-1.154931,686,3759,9357,-3716,860,9358
70,8540,12140,32767,-103,1713,-1092,0.15,-0.21,-0.04,0.963989,19.889145,23.661936,0.265381,910,3640,9270,-3087,734,9483
71,8744,11088,29516,186,2174,-1434,0.16,-0.19,-0.05,0.967957,20.165813,20.689001,1.827435,1353,3420,8828,-2025,496,9333
72,9172,9140,27036,151,2570,-1738,0.16,-0.16,-0.06,0.971252,20.691322,17.251842,3.617639,1905,2950,7869,-666,96,8590
73,9036,5676,22308,5,2932,-1835,0.17,-0.13,-0.07,0.974182,20.944778,13.442246,5.682834,2572,1888,6588,785,-753,7238
74,8204,4060,16856,-169,3010,-1785,0.17,-0.1,-0.08,0.976501,20.883432,9.459685,7.739188,3056,891,4575,2051,-1238,5031
75,6940,2824,14816,-242,2803,-1658,0.17,-0.07,-0.1,0.977905,20.583353,5.645822,9.726995,3323,-123,2524,2792,-1638,2635
76,5820,2852,15140,-376,2662,-1567,0.17,-0.04,-0.11,0.978394,20.145063,2.150011,11.567311,3386,-614,1270,3031,-1742,1107
77,5168,1740,12456,-510,2716,-1540,0.17,-0.01,-0.12,0.97821,19.485508,-1.278887,13.361456,3443,-963,356,3100,-1813,-62
78,3700,1304,9832,-458,2614,-1449,0.17,0.02,-0.13,0.977234,18.697367,-4.689866,15.125657,3480,-1390,-791,3000,-1867,-1475
79,2688,720,8468,-480,2443,-1404,0.16,0.05,-0.14,0.975403,17.958281,-7.947232,16.797079,3359,-1502,-1834,2692,-1619,-2650
80,1572,-744,6192,-425,2270,-1309,0.16,0.07,-0.15,0.972839,17.136696,-11.034544,18.453636,3259,-1894,-2806,2212,-1649,-3802
81,272,-1112,5076,-329,2015,-1207,0.16,0.1,-0.16,0.969788,16.354696,-13.880165,20.017265,3089,-2184,-3655,1621,-1596,-4742
82,-848,-2076,3776,-226,1738,-1107,0.15,0.12,-0.17,0.966248,15.629138,-16.466118,21.527111,2889,-2491,-4386,955,-1575,-5512
83,-1504,-3648,4196,-117,1427,-978,0.15,0.14,-0.18,0.962585,14.977225,-18.685503,22.940779,2709,-2792,-4844,341,-1634,-5983
84,-2520,-3680,3784,-75,1184,-743,0.15,0.15,-0.18,0.959106,14.360116,-20.563681,24.196278,2494,-3172,-5064,-274,-1827,-6205
85,-3404,-2912,3380,-71,889,-529,0.15,0.17,-0.19,0.956177,13.829723,-22.108906,25.169708,2203,-3285,-5266,-815,-1759,-6293
86,-3836,-3324,4736,-57,473,-347,0.15,0.18,-0.19,0.953857,13.386041,-23.246294,25.899879,1933,-3242,-5360,-1198,-1599,-6242
87,-4352,-1492,7020,-35,147,-123,0.15,0.18,-0.19,0.952698,12.992926,-23.821156,26.320066,1642,-3082,-4931,-1332,-1525,-5691
88,-4576,-952,8172,-48,-17,-16,0.14,0.18,-0.2,0.952454,12.719222,-24.013319,26.461321,1393,-2682,-4287,-1213,-1331,-4926
89,-4576,-780,9716,-22,-182,49,0.14,0.18,-0.2,0.952698,12.491976,-23.963894,26.456406,1248,-2373,-3673,-1026,-1240,-4252
90,-4732,100,11052,25,-301,100,0.14,0.18,-0.2,0.953369,12.330831,-23.688711,26.350807,1101,-2089,-3000,-819,-1187,-3534
91,-4808,1432,12464,31,-358,85,0.14,0.18,-0.2,0.954224,12.265976,-23.256168,26.1994,960,-1684,-2308,-547,-1028,-2779
92,-4788,1892,13256,-153,-409,23,0.14,0.17,-0.2,0.9552,12.145793,-22.772532,26.044451,809,-1236,-1746,-311,-781,-2126
93,-4192,960,15156,-325,-465,-22,0.13,0.17,-0.2,0.956482,11.760705,-22.1978,25.889103,777,-954,-1176,-49,-723,-1539
94,-3716,-128,15856,-230,-391,53,0.13,0.17,-0.2,0.957947,11.200421,-21.556799,25.717321,863,-1080,-514,160,-1089,-981
