seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
23,8516,-8756,14864,838,283,1570,-0.02,-0.13,-0.32,0.937256,2.918668,14.308071,38.976879,2253,-6567,126,-2346,-6525,354
24,5200,10924,17024,1230,101,1810,-0.01,-0.13,-0.3,0.94635,3.394861,14.429092,35.449356,1797,-2584,2,-34,-3132,301
25,864,21552,20960,1067,221,876,-0.0,-0.13,-0.29,0.948669,4.200421,14.448041,34.362389,1259,-10,490,880,-656,786
26,-1128,24084,21024,741,562,-818,0.03,-0.13,-0.28,0.950134,7.433366,13.457112,33.216751,-816,6219,1848,2140,5704,2374
27,-204,12352,17832,160,801,-1729,0.04,-0.13,-0.29,0.948547,8.567844,12.824587,33.683533,-1116,7090,2029,2357,6524,2738
28,1332,3052,10648,-700,615,-1822,0.05,-0.11,-0.31,0.941101,9.603832,10.597431,36.796955,-1154,4174,275,1460,4018,738
29,3956,-3368,8920,-1334,-122,-1534,0.05,-0.11,-0.32,0.93866,9.168372,10.199996,37.942642,-927,2786,-686,1116,2773,-393
30,7732,-11236,12912,-1294,-650,-1178,0.02,-0.11,-0.35,0.93158,6.689551,10.691348,41.039059,465,-1386,-1904,-136,-1420,-1930
31,11632,-20776,19348,-102,-419,-414,0.01,-0.11,-0.35,0.929626,5.823449,11.19637,41.784748,1100,-3205,-1395,-990,-3208,-1466
32,11292,-20456,16708,854,391,1037,-0.0,-0.11,-0.35,0.930908,4.406584,12.028045,41.466351,2804,-8037,167,-3185,-7893,143
33,8448,-6320,10832,1561,552,2203,-0.0,-0.11,-0.34,0.934326,4.325705,11.951857,40.323936,2987,-8151,-202,-2890,-8185,-179
34,4836,12548,16360,1701,-40,2403,0.02,-0.12,-0.3,0.946411,6.02246,12.195233,35.493176,2176,-2960,-876,254,-3703,-695
35,-232,24244,21604,1075,-15,1507,0.03,-0.12,-0.29,0.94928,7.023517,12.422132,34.010838,1509,-118,-185,1194,-939,131
36,-3384,26728,21020,558,344,-222,0.05,-0.12,-0.27,0.952209,10.02108,11.993115,31.79826,-1062,6666,1657,2073,6140,2510
37,-2472,19988,17956,5,577,-1197,0.06,-0.12,-0.28,0.951233,10.985947,11.478884,31.931999,-1584,7841,1891,2193,7344,2968
38,-340,5620,7760,-1082,411,-1798,0.07,-0.11,-0.3,0.945129,11.914321,9.419998,34.54517,-1739,6238,52,2024,6063,1035
39,3536,592,7828,-1252,-273,-1761,0.07,-0.11,-0.31,0.942688,11.529262,8.948765,35.760048,-1541,4814,-1118,1786,4843,-371
40,10464,-16596,19096,-822,-848,-1463,0.05,-0.11,-0.34,0.934326,9.586078,9.567932,39.462734,487,-444,-1707,488,-617,-1651
41,12476,-25200,23844,5,-306,-635,0.04,-0.11,-0.34,0.931885,8.840698,10.117162,40.45023,1365,-3028,-687,-741,-3188,-886
42,11400,-17440,14284,999,1017,1561,0.03,-0.11,-0.34,0.933716,7.133916,10.537691,40.22995,3293,-9030,1164,-3492,-9007,635
43,7544,-4860,8048,1508,951,2370,0.03,-0.1,-0.33,0.9375,6.998678,10.269613,38.978806,3464,-8965,422,-2967,-9150,-45
44,2136,20112,16956,1556,-66,2232,0.05,-0.11,-0.29,0.949707,8.826316,10.229105,33.813469,2130,-2570,-1295,630,-3287,-1269
45,-1876,27652,20480,1088,-38,1339,0.06,-0.11,-0.28,0.952026,9.942575,10.475925,32.346279,1326,514,-678,1518,-260,-328
46,-3888,24568,20056,393,343,-555,0.09,-0.12,-0.27,0.95282,13.161178,10.063774,30.535208,-1287,7331,1309,2173,6725,2673
47,-2764,15580,14768,-206,524,-1293,0.09,-0.11,-0.27,0.951355,13.971798,9.501056,30.875113,-1726,7837,1454,2062,7308,2972
48,280,4292,7324,-1258,48,-1475,0.1,-0.1,-0.29,0.945801,14.103702,7.720953,33.524906,-1670,5140,-753,1587,5212,293
49,3892,-708,8564,-1385,-561,-1379,0.09,-0.1,-0.3,0.944031,13.514486,7.512942,34.58112,-1389,3808,-1711,1399,4061,-948
50,9772,-16560,20060,-652,-869,-998,0.07,-0.1,-0.32,0.938171,11.254654,8.568653,37.632629,522,-1323,-1547,-17,-1265,-1677
51,10916,-22528,21068,64,-313,-177,0.06,-0.11,-0.33,0.936829,10.520391,9.132254,38.316772,1340,-3679,-514,-1073,-3679,-949
52,8832,-10756,13684,810,474,1704,0.04,-0.11,-0.32,0.940369,8.891164,9.96905,37.455982,2825,-7904,667,-2649,-7992,-65
53,5300,5108,12828,1204,245,2216,0.04,-0.11,-0.31,0.943726,8.815433,10.045359,36.210239,2752,-7248,101,-2029,-7465,-515
54,-556,25016,18852,894,-64,1323,0.06,-0.12,-0.28,0.951904,10.670041,10.678287,32.021149,1164,447,83,1162,-259,377
55,-3332,27928,20988,503,31,266,0.07,-0.12,-0.27,0.95282,11.589989,10.734276,31.184851,291,3245,553,1716,2543,1226
56,-1564,15860,17052,-183,427,-1338,0.09,-0.12,-0.28,0.949707,14.039202,9.739705,31.473522,-1521,7288,1648,1967,6700,3060
57,-208,6644,11852,-898,399,-1555,0.1,-0.11,-0.28,0.947693,14.32667,9.118682,32.325928,-1573,6644,1270,1804,6186,2588
58,5256,-3780,13888,-836,-253,-1426,0.09,-0.1,-0.31,0.942139,13.194136,7.968524,35.393852,-741,2639,-848,1104,2628,-323
59,9164,-13764,20116,-398,-264,-1184,0.08,-0.1,-0.31,0.940125,12.711603,8.02073,36.379375,-68,768,-711,561,710,-528
60,10240,-22908,17832,487,786,275,0.07,-0.1,-0.33,0.937683,11.079233,8.214392,37.939831,2362,-6218,1159,-2173,-6385,280
61,8648,-14084,10596,904,1076,1451,0.06,-0.1,-0.32,0.939392,10.649905,7.97191,37.522015,2787,-7800,893,-2674,-7887,-171
62,2488,12356,11148,1079,118,2320,0.07,-0.09,-0.29,0.94928,10.880425,7.587619,33.737911,2305,-5526,-1765,-746,-5693,-2447
63,-1316,30008,17328,849,-329,1790,0.08,-0.09,-0.28,0.952148,11.535662,7.893335,32.208107,1604,-2473,-1759,429,-2772,-1976
64,-5268,30020,20420,333,82,-602,0.1,-0.1,-0.26,0.953491,14.489403,8.329144,29.924465,-1166,7151,665,2306,6526,2238
65,-3156,17720,14988,-201,308,-1560,0.11,-0.1,-0.27,0.951477,15.40919,7.860031,30.353893,-1775,8263,1012,2299,7665,2898
66,332,3976,9080,-1379,-141,-1660,0.11,-0.09,-0.29,0.944397,15.589666,6.255041,33.503998,-1706,5495,-659,1721,5490,651
67,5276,-4304,13512,-1279,-682,-1589,0.11,-0.09,-0.3,0.942444,14.901007,6.095454,34.693626,-1332,3931,-1365,1431,4103,-447
68,10616,-21816,24180,-269,-353,-853,0.08,-0.09,-0.33,0.93634,12.632318,7.022206,37.947201,1075,-3111,333,-1113,-3107,-221
69,10080,-22000,17868,38,467,316,0.08,-0.09,-0.33,0.935852,11.84632,7.270348,38.429787,1922,-5615,1248,-2215,-5636,311
70,5632,-2264,8612,612,416,1786,0.06,-0.09,-0.32,0.942383,10.23271,7.204647,36.715866,2726,-7402,-475,-2093,-7485,-1426
71,3444,12908,13272,724,-144,1849,0.07,-0.09,-0.31,0.945435,10.324438,7.358767,35.503963,2374,-5743,-1247,-1112,-5932,-1933
72,-688,15676,16740,321,-221,843,0.08,-0.1,-0.28,0.950928,11.820655,8.287822,32.499065,747,1145,-703,1374,598,-341
73,-1560,15632,17152,92,-292,454,0.08,-0.1,-0.28,0.951538,12.260948,8.440813,31.996307,99,2402,-376,1407,1978,155
74,-692,11432,16124,-836,-496,-93,0.08,-0.11,-0.28,0.951538,12.852473,8.81948,31.6,-1115,4252,180,1194,4129,937
75,516,6224,15416,-1571,-717,-247,0.08,-0.11,-0.28,0.951233,12.5143,9.013132,31.85066,-1247,4092,143,1030,4072,818
76,2620,2876,15640,-2116,-1043,-194,0.05,-0.11,-0.29,0.950562,9.588568,10.251484,33.168289,-1044,2330,-151,425,2521,49
77,3612,2112,16332,-1984,-1071,-266,0.04,-0.11,-0.29,0.950134,8.343927,10.861613,33.646339,-862,1907,-133,360,2065,-19
78,5148,-1988,16088,-1319,-878,-538,0.01,-0.12,-0.3,0.947327,5.184075,12.674644,35.206543,-252,689,17,182,710,21
