seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
53,1624,2840,56,409,-1510,-5,0.01,0.1,-0.16,0.982605,-0.223167,-11.238729,18.538847,1459,71,-8404,-184,101,-8526
54,3084,3392,1900,409,-1851,-147,0.02,0.08,-0.16,0.984009,0.412555,-9.271432,18.534933,1674,669,-8223,539,588,-8379
55,4312,848,6156,487,-2165,-312,0.02,0.06,-0.16,0.985168,1.067342,-6.78871,18.699217,1924,910,-7629,1291,677,-7784
56,4672,596,8132,555,-2153,-262,0.02,0.03,-0.16,0.985657,1.6853,-3.897606,19.034697,2091,475,-6316,1782,87,-6426
57,5276,2512,6156,499,-2314,-165,0.02,0.01,-0.17,0.985535,2.343882,-0.987662,19.32868,2068,234,-5434,2013,-222,-5454
58,6660,3500,9712,351,-2772,-208,0.02,-0.02,-0.17,0.984863,3.028648,2.195266,19.536163,2013,519,-5157,2344,2,-5041
59,8024,2788,14728,255,-2950,-316,0.02,-0.06,-0.17,0.983093,3.625064,5.912649,19.855345,2003,779,-4043,2611,143,-3758
60,9012,2856,16224,207,-2923,-415,0.02,-0.09,-0.18,0.979919,4.127589,9.795093,20.397865,2000,779,-2389,2549,47,-1952
61,10488,2164,18948,166,-3039,-517,0.02,-0.12,-0.18,0.975403,4.631225,13.633958,21.162756,2009,675,-1051,2311,-101,-491
62,11528,764,22708,54,-3097,-546,0.01,-0.16,-0.19,0.969421,5.099257,17.566595,22.162762,2107,429,418,1877,-359,1069
63,11428,1336,25680,-19,-2949,-504,0.01,-0.19,-0.19,0.962402,5.436631,21.439682,23.341351,2107,79,2204,1006,-583,2819
64,11776,620,27848,-87,-2773,-545,0.0,-0.22,-0.2,0.954834,5.742419,24.978148,24.617237,1903,-49,3914,-108,-434,4328
65,12928,-96,30400,-208,-2641,-552,-0.0,-0.25,-0.2,0.947083,5.9816,28.159645,26.041124,1750,-213,5390,-1215,-272,5532
66,14912,-24,32767,-115,-2500,-471,-0.01,-0.27,-0.21,0.939087,6.114877,31.089378,27.606232,1844,-520,7010,-2347,-229,6873
67,15336,1452,32767,-195,-1975,-377,-0.02,-0.29,-0.21,0.931519,6.275133,33.726444,29.043146,2188,-531,8315,-3091,1,8040
68,14264,2616,32767,-258,-1080,-399,-0.02,-0.31,-0.22,0.925537,6.349878,35.611244,30.310413,2343,-212,9065,-3503,521,8669
69,13080,1928,32767,-158,-201,-543,-0.03,-0.31,-0.22,0.922363,6.433914,36.314693,31.317905,2219,125,9446,-3753,1031,8888
70,12832,1056,32767,-153,476,-581,-0.03,-0.31,-0.23,0.921875,6.627592,35.900204,32.027264,2019,73,9588,-3940,1083,8904
71,12340,2188,32767,-212,1105,-526,-0.03,-0.3,-0.24,0.923523,6.682249,34.679642,32.471863,1956,-75,9582,-3875,917,8931
72,11788,3972,32767,-279,1627,-592,-0.02,-0.29,-0.24,0.926941,6.599556,32.744202,32.66539,1938,216,9479,-3426,1052,8988
73,11620,2404,31616,-300,2017,-750,-0.02,-0.27,-0.25,0.93103,6.566554,30.228893,32.868317,2009,584,9278,-2750,1139,9032
74,11180,2140,27884,-293,2509,-807,-0.01,-0.24,-0.26,0.935181,6.488276,27.30649,33.171875,2206,462,8718,-2001,650,8755
75,10704,1368,22668,-441,2798,-847,-0.01,-0.21,-0.27,0.939331,6.33287,23.967815,33.499416,2459,353,7363,-873,19,7721
76,10168,524,19060,-526,2832,-798,-0.0,-0.19,-0.28,0.94281,5.983767,20.512896,33.947384,2696,96,5455,251,-738,6035
77,9244,352,17168,-506,2690,-726,0.0,-0.16,-0.29,0.945435,5.457655,17.163912,34.448723,2889,-181,3515,1137,-1404,4179
78,8892,272,18224,-566,2627,-692,0.0,-0.13,-0.29,0.947083,4.915595,14.072211,34.966225,3009,-284,2221,1681,-1758,2854
79,8664,476,15676,-597,2749,-680,0.01,-0.1,-0.3,0.947998,4.275621,11.043991,35.527534,3180,-324,1511,2051,-2007,2064
80,7272,8,13504,-672,2740,-645,0.01,-0.08,-0.31,0.948303,3.579692,7.95264,36.128479,3359,-315,553,2417,-2204,991
81,6424,-968,11868,-759,2662,-635,0.01,-0.05,-0.31,0.947937,2.759405,4.894027,36.754242,3366,-309,-426,2541,-2263,-151
82,5228,-2112,8724,-829,2562,-559,0.01,-0.02,-0.32,0.946838,1.779833,1.937504,37.430672,3331,-484,-1371,2411,-2403,-1271
83,3732,-2284,6476,-817,2261,-451,0.01,0.01,-0.33,0.945251,0.643366,-0.880434,38.073631,3221,-708,-2613,2085,-2494,-2669
84,2432,-2352,7360,-737,1906,-388,0.01,0.03,-0.33,0.94342,-0.497604,-3.346384,38.630943,2939,-769,-3633,1628,-2324,-3791
85,1604,-2020,6980,-656,1774,-364,0.0,0.05,-0.33,0.941345,-1.542722,-5.467253,39.151466,2642,-752,-3999,1204,-2087,-4210
86,808,-3104,4800,-602,1645,-385,0.0,0.07,-0.34,0.938965,-2.507904,-7.461592,39.67947,2412,-680,-4355,853,-1837,-4597
87,-192,-3764,3568,-442,1342,-331,-0.0,0.09,-0.34,0.936218,-3.461876,-9.305709,40.252659,2212,-834,-5004,322,-1759,-5236
88,-788,-3572,4736,-325,958,-230,-0.0,0.1,-0.34,0.933716,-4.264121,-10.817488,40.753819,1947,-987,-5512,-233,-1639,-5692
89,-1464,-2800,5912,-273,732,-159,-0.0,0.11,-0.35,0.931702,-4.918909,-11.912849,41.128387,1701,-962,-5461,-519,-1441,-5593
90,-2112,-2120,6232,-186,572,-175,-0.0,0.12,-0.35,0.930176,-5.439459,-12.764918,41.395153,1441,-731,-5221,-606,-1096,-5319
91,-2340,-2228,8148,-31,425,-270,-0.01,0.13,-0.35,0.92865,-5.80777,-13.433689,41.700844,1217,-489,-4963,-623,-768,-5036
92,-2768,-632,9528,61,505,-394,-0.0,0.13,-0.35,0.926941,-6.003804,-13.940278,42.131477,1051,-301,-4371,-523,-546,-4441
93,-2548,-432,10056,133,660,-669,-0.0,0.14,-0.36,0.924561,-6.079176,-14.539118,42.783833,936,102,-3756,-226,-193,-3860
94,-1492,-1928,10304,198,767,-908,0.0,0.14,-0.36,0.920898,-6.113056,-15.256272,43.828144,994,321,-3287,43,-84,-3447
95,-1100,-4884,9012,55,835,-865,0.0,0.15,-0.37,0.916138,-6.264487,-16.017757,45.167782,1306,9,-3022,73,-528,-3248
