timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,4664,1028,15832,68,-1105,198,0.08,-0.12,0.72,0.679016,-3.854338,15.523345,-93.808952,-8,763,-861,-717,186,-879
20,1,4944,-804,17608,-38,-1211,129,0.08,-0.12,0.72,0.677734,-3.821404,16.240278,-93.920395,-37,754,-476,-726,59,-514
40,2,5376,-476,20196,-58,-1222,337,0.09,-0.13,0.72,0.673279,-4.072788,18.411963,-94.354012,-111,433,778,-458,-378,672
60,3,5396,1456,23376,148,-1211,420,0.1,-0.14,0.72,0.671082,-4.162004,19.114368,-94.599724,-151,443,1286,-486,-595,1131
80,4,4816,6800,31220,761,-999,155,0.11,-0.14,0.72,0.664246,-3.5201,20.927296,-95.250809,-344,1512,3881,-1575,-1834,3408
100,5,4984,9184,32767,1027,-733,-172,0.12,-0.14,0.72,0.663025,-2.831257,21.340405,-95.256035,-460,2105,5093,-2122,-2461,4473
120,6,8524,7488,32767,1157,7,-713,0.14,-0.13,0.72,0.665283,0.268703,21.776707,-94.323906,-117,3406,7319,-3130,-3094,6767
140,7,10388,6896,32767,1007,818,-767,0.14,-0.12,0.72,0.667725,1.367396,21.57506,-93.804092,302,3285,7697,-2908,-2791,7339
160,8,11680,9140,32767,653,2387,-811,0.14,-0.09,0.72,0.677185,3.973988,18.978937,-92.422394,1974,3217,8231,-2597,-992,8616
180,9,11392,9332,32767,534,3169,-973,0.14,-0.08,0.72,0.681152,4.673279,17.413826,-91.992195,2497,3343,8281,-2649,-264,8881
200,10,10412,9100,32767,203,3976,-1191,0.11,-0.03,0.71,0.695129,6.334752,11.14649,-90.601601,3696,3485,8271,-2571,1935,9156
220,11,10052,9988,31044,-88,4250,-1295,0.09,-0.01,0.71,0.700012,6.651132,8.734247,-90.117836,4018,3496,8249,-2522,2660,9108
240,12,9952,9404,23740,-478,4432,-1689,0.05,0.03,0.7,0.714722,6.895405,1.156194,-88.460159,4929,3887,6840,-2908,4860,7354
260,13,10244,7444,19344,-608,4473,-1928,0.03,0.05,0.69,0.720093,6.768898,-1.397714,-87.72583,5258,3813,5918,-2872,5527,6195
280,14,10880,3916,10844,-998,4405,-2113,-0.02,0.09,0.67,0.736572,5.624903,-8.981435,-85.056007,6439,3016,2346,-2173,6985,1592
300,15,11084,1020,5520,-1203,4214,-2144,-0.03,0.1,0.66,0.741699,4.890124,-11.413306,-84.073288,6851,2565,970,-1730,7170,-194
320,16,10236,-3428,-272,-1411,3715,-1942,-0.09,0.13,0.64,0.75531,1.556347,-18.096508,-80.9002,7834,702,-3246,290,6485,-5499
340,17,9268,-4356,-3436,-1241,3500,-1791,-0.11,0.14,0.63,0.758728,0.209327,-20.088326,-79.869736,8036,164,-4470,947,5938,-6956
360,18,8168,-5956,-8884,-651,3119,-1578,-0.16,0.16,0.6,0.766724,-3.620967,-25.632187,-76.868095,8291,-1014,-7786,2497,3628,-10533
380,19,7200,-6740,-11704,-294,2745,-1422,-0.17,0.16,0.59,0.76886,-4.713986,-27.317959,-75.924797,8305,-1298,-8802,2870,2719,-11508
400,20,6728,-6800,-15464,-98,2034,-1024,-0.21,0.19,0.57,0.773926,-7.49536,-31.598969,-73.445053,8164,-1829,-11445,3494,-36,-13738
420,21,6268,-7164,-18204,190,1350,-683,-0.22,0.2,0.56,0.775757,-9.020356,-33.737022,-72.221771,8122,-2058,-13041,3712,-1699,-14951
440,22,5536,-4932,-18988,750,504,-311,-0.23,0.21,0.55,0.777527,-9.79999,-35.120281,-71.383057,8015,-2043,-14297,3569,-2974,-15849
460,23,5276,-2576,-17892,1203,-424,-74,-0.23,0.21,0.54,0.780273,-9.381779,-35.578743,-70.955544,7796,-1519,-15001,2764,-3526,-16371
480,24,5620,-812,-15976,1442,-1251,107,-0.22,0.21,0.54,0.784607,-8.049778,-34.972794,-70.744202,7570,-931,-15090,1864,-3310,-16472
500,25,7288,660,-14424,1456,-2018,192,-0.2,0.21,0.54,0.790161,-6.168389,-33.343586,-70.636734,7492,-253,-14885,967,-2439,-16456
520,26,9528,1624,-13952,1507,-2867,245,-0.17,0.2,0.54,0.796814,-4.075544,-30.631031,-70.494675,7635,225,-14725,403,-1167,-16540
540,27,13044,1880,-11324,1499,-3905,312,-0.14,0.18,0.55,0.804565,-1.898276,-26.570143,-70.238441,8066,545,-14485,213,701,-16570
560,28,16436,1932,-6632,1695,-4839,424,-0.1,0.15,0.55,0.812683,0.292274,-20.923859,-69.866653,8651,516,-13662,624,3194,-15846
580,29,18560,1660,-2468,1838,-5441,536,-0.05,0.11,0.56,0.819214,2.688842,-13.915704,-69.505989,9103,377,-12243,1222,5848,-14041
600,30,20340,2028,-556,1963,-5927,728,0.01,0.07,0.57,0.821899,5.103185,-6.061405,-69.284409,9112,37,-10803,1865,7766,-11658
620,31,23460,6700,3656,2368,-6844,985,0.07,0.02,0.57,0.818726,7.777905,2.745654,-69.362144,9016,77,-9358,2057,9318,-8817
640,32,29536,12268,15056,2818,-8054,941,0.14,-0.04,0.57,0.8078,11.296328,13.019312,-69.586609,9209,1251,-6725,1326,10626,-4111
660,33,32767,12180,32767,3028,-8469,622,0.23,-0.1,0.56,0.788757,15.841306,24.388399,-69.497726,9877,2461,-1313,1017,9578,3539
680,34,32767,12628,32767,3006,-7428,618,0.3,-0.15,0.55,0.763794,21.104212,34.740643,-69.268257,10028,2777,4423,1379,5232,9926
700,35,32767,17256,32767,2410,-5927,821,0.37,-0.2,0.53,0.736145,26.62603,42.977577,-69.2985,9887,3403,7958,1106,926,13059
720,36,32508,20732,32767,1559,-4311,684,0.41,-0.23,0.52,0.711487,31.580404,48.987988,-69.4981,9709,4954,10147,-193,-2367,14700
740,37,28096,18612,32767,591,-2117,388,0.44,-0.25,0.51,0.69635,35.182877,52.415337,-69.4851,9157,5895,11405,-1129,-4688,15012
760,38,23976,18912,32767,-192,-511,396,0.44,-0.25,0.51,0.692505,35.975597,53.387997,-69.565445,7923,6121,11946,-1771,-6014,14269
780,39,21648,21368,32767,-540,322,307,0.43,-0.25,0.51,0.695618,34.889332,52.939034,-69.707253,6542,6595,12072,-2768,-6568,13460
800,40,21132,23240,32767,-787,1252,-25,0.42,-0.25,0.52,0.703308,33.250565,51.464474,-69.588249,5555,7455,11974,-3945,-6467,13129
820,41,21772,21740,32767,-998,2619,-588,0.41,-0.23,0.52,0.716858,31.249403,48.554047,-69.014946,5247,7965,11671,-4463,-5575,13270
840,42,22424,18992,32767,-1105,3848,-1133,0.38,-0.2,0.52,0.735779,29.017843,44.033115,-68.024193,5540,7695,11192,-3916,-3957,13569
860,43,21208,15724,29676,-1412,4563,-1432,0.35,-0.17,0.53,0.757446,26.742151,38.337765,-66.817368,6057,6844,10545,-2681,-1918,13557
880,44,19756,15804,24740,-1950,4747,-1379,0.31,-0.13,0.53,0.778931,24.250662,32.3274,-65.703011,6379,5991,8753,-1727,733,12233
900,45,18900,16300,21364,-2362,4952,-1495,0.27,-0.1,0.53,0.798889,21.544199,26.400217,-64.70993,6598,5774,6696,-1525,3313,10410
920,46,18512,14432,16412,-2380,5262,-1875,0.23,-0.07,0.52,0.817871,18.941782,20.281652,-63.517918,6991,5711,4477,-1386,5782,8133
940,47,17716,10052,11960,-2085,5390,-2275,0.19,-0.03,0.52,0.835632,16.724253,13.960636,-61.955772,7543,5035,2066,-595,7724,5145
960,48,16628,6448,7420,-1913,5316,-2461,0.14,0.01,0.5,0.851379,14.792025,7.650646,-60.154938,8037,3839,-304,614,8715,1749
980,49,14012,1888,3456,-1940,4993,-2410,0.1,0.04,0.49,0.864807,12.761205,1.592939,-58.30442,8331,2408,-2583,1840,8683,-1754
1000,50,11232,1976,668,-1998,4437,-2061,0.06,0.07,0.47,0.875,10.38824,-3.942,-56.698452,8128,1150,-4605,2572,7631,-4870
1020,51,9356,2136,-1420,-1972,3874,-1934,0.02,0.1,0.46,0.881836,7.861901,-8.817123,-55.395565,7737,865,-6233,2371,6512,-7169
1040,52,8464,-1316,-2888,-1792,3370,-2011,-0.01,0.12,0.44,0.887268,5.267726,-13.066661,-54.017574,7381,547,-7466,2264,5182,-8860
1060,53,6708,-5188,-5380,-1505,2984,-1879,-0.04,0.14,0.43,0.891907,2.525368,-16.778042,-52.481457,7137,-396,-8495,2737,3416,-10201
1080,54,4344,-5016,-7996,-1123,2518,-1564,-0.07,0.16,0.41,0.894897,-0.139539,-20.027533,-51.081341,6726,-1252,-9555,2954,1479,-11276
1100,55,2716,-4008,-9276,-631,1839,-1464,-0.1,0.17,0.4,0.896729,-2.348289,-22.716883,-49.844395,6122,-1403,-10556,2430,-77,-12039
1120,56,2100,-4160,-8524,-63,1099,-1464,-0.11,0.18,0.38,0.899414,-3.964608,-24.561678,-48.44075,5561,-1317,-11116,1815,-1129,-12314
1140,57,2164,-6396,-7264,426,507,-1339,-0.12,0.19,0.36,0.903503,-4.977253,-25.542202,-46.810238,5223,-1502,-11190,1649,-1834,-12191
1160,58,1836,-6424,-6408,701,111,-988,-0.12,0.19,0.35,0.908203,-5.502018,-25.85873,-45.192165,4953,-2008,-10946,1838,-2440,-11790
1180,59,1428,-4860,-6880,954,-187,-714,-0.12,0.19,0.34,0.912415,-5.468407,-25.812666,-43.863216,4718,-2070,-10796,1702,-2600,-11550
1200,60,1164,-3988,-6856,1272,-640,-547,-0.11,0.19,0.33,0.916748,-4.848705,-25.395233,-42.658443,4437,-1915,-10846,1328,-2554,-11519
