timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,4508,2548,17896,42,-363,-30,0.13,-0.1,0.68,0.718506,3.0831,18.11451,-86.289803,-123,491,333,-486,-195,302
20,1,4972,3500,23392,177,-546,-53,0.13,-0.1,0.68,0.718384,3.297492,18.602457,-86.188271,-208,591,1283,-558,-578,1179
40,2,4084,5828,26952,194,-373,-124,0.14,-0.1,0.67,0.718506,3.697868,19.03693,-86.017746,-302,1023,2934,-922,-1197,2731
60,3,4888,8432,31980,186,-257,-286,0.14,-0.1,0.67,0.719666,4.245705,19.135757,-85.706467,-378,1943,4623,-1742,-1782,4367
80,4,7056,7400,32767,140,143,-485,0.14,-0.09,0.67,0.722534,4.959292,18.994534,-85.124962,-50,2570,6448,-2193,-2021,6267
100,5,7880,8328,32767,-139,961,-481,0.14,-0.09,0.67,0.726807,5.455844,18.195786,-84.473152,589,2717,7439,-2172,-1621,7463
120,6,7664,9500,32767,-448,1700,-610,0.13,-0.07,0.66,0.7323,5.557985,16.456743,-83.851387,1175,3172,7917,-2508,-918,8183
140,7,8212,7324,32767,-462,1978,-850,0.12,-0.06,0.66,0.739441,5.498656,14.06153,-83.05024,1675,3384,8125,-2621,-92,8565
160,8,8900,6196,32767,-488,2309,-882,0.1,-0.04,0.66,0.747375,5.340957,11.462502,-82.090744,2302,2961,8202,-2081,878,8730
180,9,9180,7764,29936,-666,2862,-938,0.08,-0.03,0.65,0.754944,4.989416,8.46862,-81.181259,2997,2899,8082,-1888,2058,8653
200,10,9116,6064,23584,-792,3308,-1190,0.06,-0.01,0.64,0.763,4.493949,4.948638,-80.132835,3691,2989,6868,-1878,3439,7372
220,11,9172,3612,17508,-888,3459,-1349,0.03,0.01,0.63,0.771729,3.769789,1.143581,-78.841576,4317,2558,4739,-1383,4571,4981
240,12,8764,1260,10696,-1077,3454,-1358,0,0.03,0.62,0.780151,2.686342,-2.680158,-77.428001,4878,1868,2177,-637,5242,2031
260,13,8348,-992,4996,-1022,3255,-1360,-0.03,0.05,0.61,0.787476,1.274909,-6.365127,-76.004593,5305,1146,-694,137,5323,-1252
