seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
40,10688,-384,20636,-232,-3097,-329,0.07,-0.12,-0.09,0.985535,9.095837,13.424078,10.071709,2139,-315,-325,2065,-703,135
41,11384,-2356,22244,-256,-2877,-238,0.06,-0.16,-0.1,0.980713,8.824494,17.283426,10.742464,2304,-1097,1339,1521,-1671,1787
42,11312,1556,24500,-177,-2884,1,0.05,-0.19,-0.1,0.975403,8.466053,20.913668,11.255422,2238,-1261,2576,831,-1873,3005
43,12088,3592,30764,-33,-2864,-63,0.05,-0.22,-0.1,0.969177,8.41786,24.466166,11.638017,2058,-539,4298,-142,-1162,4650
44,12600,3800,32767,-29,-2451,-176,0.04,-0.25,-0.11,0.962646,8.639624,27.609875,12.147634,1967,72,6569,-1463,-561,6676
45,13000,3416,32767,-136,-1903,-224,0.04,-0.27,-0.11,0.956909,8.830611,30.020283,12.791398,1933,435,7950,-2417,-151,7826
46,12548,2160,32767,-130,-1376,-207,0.04,-0.28,-0.11,0.952515,8.897734,31.725948,13.4823,1895,359,8730,-3113,-137,8379
47,12968,2636,32767,-146,-780,-135,0.03,-0.29,-0.12,0.949829,8.818296,32.72707,14.024902,1842,275,9158,-3548,-128,8644
48,12976,2304,32767,-115,-101,-133,0.03,-0.29,-0.12,0.949097,8.661394,32.95422,14.406453,1918,234,9363,-3638,-136,8839
49,13044,3644,32767,-77,576,-77,0.03,-0.29,-0.12,0.950439,8.415262,32.391003,14.598862,2084,271,9419,-3434,-123,9017
50,13824,3732,32767,-56,1423,-187,0.03,-0.27,-0.12,0.953735,8.261421,30.98632,14.586182,2406,710,9368,-2831,177,9273
51,12800,5456,32767,-16,2423,-194,0.03,-0.25,-0.12,0.959167,8.103745,28.50877,14.548594,2749,729,9221,-2072,15,9424
52,10620,6996,29428,-59,2823,-414,0.04,-0.22,-0.12,0.965881,8.054872,25.053427,14.447577,2831,1469,8842,-1118,555,9315
53,10408,4944,28348,2,2859,-694,0.04,-0.19,-0.13,0.971558,8.216203,21.419298,14.731888,2802,1687,7840,-142,616,8470
54,10356,2956,25540,-112,3123,-771,0.05,-0.16,-0.14,0.976135,8.336202,17.72126,15.297234,2998,1256,6907,759,18,7595
55,9616,3556,20252,-206,3274,-715,0.05,-0.13,-0.14,0.97998,8.193664,13.872436,15.929386,3353,836,5378,1878,-526,6087
56,8892,3820,19476,-162,3077,-713,0.06,-0.1,-0.15,0.982666,8.038251,10.142412,16.559639,3510,724,3634,2733,-656,4259
57,8160,2644,18308,-214,3163,-815,0.06,-0.07,-0.15,0.98407,7.920527,6.597094,17.290789,3725,658,2646,3309,-783,3121
58,6408,2608,12760,-168,3337,-856,0.06,-0.04,-0.16,0.984497,7.693734,2.870789,18.158463,3818,406,1441,3609,-996,1671
59,5236,3360,9336,-89,3097,-953,0.07,-0.0,-0.17,0.983704,7.598786,-0.908557,19.129307,3715,484,-402,3678,-714,-393
60,3896,364,8328,-42,2852,-1098,0.07,0.03,-0.17,0.981567,7.555302,-4.403712,20.333635,3611,241,-1866,3418,-724,-2089
61,2928,-512,4744,-11,2696,-1035,0.08,0.05,-0.18,0.978455,7.382978,-7.724062,21.694939,3484,-381,-3087,2842,-1060,-3550
62,1380,-1892,428,-106,2332,-892,0.08,0.08,-0.19,0.974854,7.117625,-10.825195,22.99991,3348,-932,-4632,2104,-1212,-5256
63,604,-1136,-840,-102,1724,-683,0.08,0.1,-0.2,0.971313,6.714778,-13.424703,24.09878,3100,-1256,-6205,1235,-1071,-6856
64,496,-1940,408,99,1278,-649,0.08,0.12,-0.2,0.96814,6.457617,-15.350824,25.052813,2952,-1363,-7007,665,-896,-7642
65,72,-2248,-424,198,1033,-558,0.08,0.13,-0.21,0.965088,6.349067,-16.854506,25.990532,2903,-1620,-7324,243,-979,-7978
66,-120,-456,-1444,285,723,-446,0.09,0.14,-0.21,0.962463,6.350126,-18.037266,26.787004,2841,-1610,-7684,-50,-799,-8310
67,148,240,-540,314,408,-466,0.09,0.15,-0.22,0.960144,6.551128,-18.852713,27.508125,2777,-1285,-7944,-126,-349,-8504
68,184,-416,-1212,424,279,-487,0.09,0.15,-0.22,0.95813,6.787344,-19.352459,28.240225,2799,-1178,-7897,-104,-212,-8457
69,84,-708,-2572,503,2,-405,0.1,0.15,-0.23,0.956238,7.132483,-19.67182,28.958246,2823,-1226,-8250,-217,-108,-8801
70,64,-80,-2472,559,-361,-286,0.1,0.15,-0.23,0.954895,7.59227,-19.62339,29.536959,2770,-1294,-8577,-338,0,-9098
71,-236,444,-1244,474,-706,-153,0.11,0.14,-0.24,0.954407,8.119739,-19.089914,29.903793,2687,-1230,-8575,-265,126,-9064
72,-828,1664,-720,400,-1001,-84,0.11,0.14,-0.24,0.954773,8.596264,-18.162405,30.038107,2439,-1010,-8438,-175,383,-8830
73,-868,1664,500,517,-1284,-153,0.11,0.12,-0.24,0.955444,9.108651,-16.887178,30.122978,2124,-769,-8184,-65,637,-8465
74,188,2168,876,640,-1534,-184,0.11,0.11,-0.25,0.955994,9.748124,-15.285913,30.274342,1909,-633,-7857,126,731,-8075
75,1312,1400,2684,603,-1838,-145,0.12,0.09,-0.25,0.956482,10.480021,-13.296111,30.42588,1917,-651,-7518,466,574,-7750
76,1632,2184,3988,626,-2110,-28,0.12,0.07,-0.26,0.957153,11.13182,-10.897705,30.471268,1893,-774,-7034,749,270,-7281
77,2948,4076,6768,733,-2391,-24,0.12,0.04,-0.26,0.957642,11.940279,-8.09056,30.41324,1847,-531,-6274,1209,211,-6445
78,4648,5152,9220,703,-2551,-104,0.12,0.01,-0.26,0.957397,12.889411,-4.953563,30.412254,1896,-123,-5272,1777,189,-5311
79,6076,4392,11236,720,-2711,-187,0.12,-0.02,-0.27,0.955994,13.840341,-1.608653,30.58601,2043,42,-4241,2195,-89,-4163
80,7500,5068,14744,616,-2861,-168,0.12,-0.05,-0.27,0.953552,14.778002,1.958767,30.866512,2199,82,-2979,2390,-508,-2782
81,9148,4276,18024,470,-2843,-208,0.12,-0.09,-0.28,0.950195,15.55789,5.644107,31.277208,2419,49,-1470,2371,-1025,-1158
82,10392,4020,21396,447,-2761,-234,0.11,-0.12,-0.28,0.945923,16.218042,9.258878,31.846645,2628,-91,117,2060,-1557,508
83,10048,2148,23892,399,-2677,-179,0.11,-0.15,-0.29,0.940918,16.846254,12.70357,32.545731,2686,-415,1774,1316,-2065,2129
84,9572,6248,27308,295,-2735,40,0.1,-0.18,-0.29,0.935913,17.29068,15.999819,33.193752,2321,-567,3289,225,-2061,3496
85,9876,6492,32767,67,-2598,-186,0.09,-0.21,-0.29,0.930237,17.727915,19.206392,33.967117,2010,184,5472,-781,-1280,5635
86,10580,4212,32767,22,-2015,-455,0.08,-0.23,-0.3,0.924255,17.990231,21.765461,35.1679,1847,335,7235,-1884,-940,7171
87,11156,2136,32767,7,-1359,-556,0.08,-0.24,-0.3,0.919006,18.167803,23.500238,36.468506,1877,-122,8212,-2777,-1158,7868
88,10828,-1436,32767,-156,-819,-451,0.07,-0.25,-0.31,0.915344,18.043253,24.473503,37.6451,1941,-1011,8736,-3575,-1745,8078
89,9960,-24,32767,-344,-338,-134,0.06,-0.25,-0.31,0.914062,17.376707,24.9345,38.425625,1857,-1724,8992,-4156,-2103,8097
90,9048,1916,32767,-367,322,-10,0.06,-0.25,-0.31,0.914978,16.422224,24.811638,38.7374,1609,-1683,9087,-4266,-1814,8155
91,8180,1748,32767,-177,1197,-128,0.05,-0.24,-0.31,0.917786,15.517749,23.738285,38.642029,1418,-1236,9069,-3949,-1356,8266
92,7236,16,28304,27,1753,-120,0.05,-0.22,-0.32,0.921753,14.877195,21.73159,38.296619,1292,-1381,8616,-3638,-1552,7884
