timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,7644,2256,17616,239,-1194,520,0.18,-0.11,0.76,0.615173,3.400878,23.796093,-100.464943,0,74,425,-13,-179,392
20,1,7484,5008,22880,337,-1347,684,0.19,-0.12,0.76,0.608643,3.47006,25.36381,-100.93576,70,493,1483,-272,-654,1394
40,2,8712,9396,29084,615,-1164,518,0.2,-0.12,0.76,0.601257,3.886133,26.833452,-101.441589,124,1789,3439,-1186,-1796,3225
60,3,9012,10668,32767,1078,-633,98,0.21,-0.12,0.76,0.596497,5.114461,27.726763,-101.558212,275,2758,5777,-1610,-2979,5438
80,4,10056,17804,32767,1323,-146,-357,0.22,-0.1,0.76,0.594971,7.111351,27.805803,-101.298347,431,4013,7366,-2293,-3845,7105
100,5,13292,15916,32767,1676,351,-1209,0.24,-0.08,0.76,0.598389,10.108669,27.289232,-100.294861,1251,5604,8229,-3402,-3785,8646
120,6,15584,13808,32767,1571,1377,-1448,0.24,-0.06,0.75,0.606445,13.398029,25.938776,-98.791412,2424,5278,8684,-2748,-2528,9755
140,7,16032,18828,32767,1240,2805,-1460,0.24,-0.03,0.75,0.615417,16.021261,23.197433,-97.751198,3639,5266,8857,-2511,-938,10593
160,8,15544,21488,32767,805,3994,-1828,0.22,0.01,0.75,0.625671,18.122789,18.852568,-97.145187,4709,6248,8861,-3293,706,11329
180,9,15324,21232,32496,-89,4698,-2252,0.2,0.05,0.74,0.638611,19.482607,13.328982,-96.541252,5615,6960,8784,-3939,2604,11610
200,10,15244,18076,20320,-1157,5034,-2580,0.16,0.08,0.73,0.653992,19.504162,7.193863,-95.727905,6535,7096,7425,-4691,4888,10111
220,11,15116,13448,11236,-1765,4718,-2832,0.12,0.11,0.72,0.670471,18.400661,1.118915,-94.480003,7419,6427,4059,-5343,6925,6023
240,12,15192,8032,6012,-1954,4279,-3044,0.07,0.13,0.71,0.687561,16.525557,-4.397246,-92.639832,8210,5118,583,-5104,8121,1379
260,13,14984,1584,1700,-1745,4054,-3199,0.03,0.15,0.69,0.705139,14.208067,-9.462766,-90.229095,8918,3241,-2316,-3743,8543,-2895
280,14,13244,-3492,-2196,-1275,3915,-3042,-0.01,0.16,0.67,0.72168,11.730819,-14.289948,-87.53875,9461,1079,-4867,-1694,8126,-6739
300,15,10748,-4636,-7948,-737,3546,-2776,-0.05,0.18,0.65,0.735596,9.573393,-18.896376,-84.905624,9559,-605,-7294,2,6709,-9994
320,16,8068,-4744,-9564,-442,2899,-2407,-0.08,0.19,0.63,0.747314,7.615861,-23.002893,-82.387932,9125,-1792,-9298,1204,4580,-12266
340,17,7112,-3596,-10600,-113,2467,-2122,-0.11,0.21,0.61,0.756775,5.918957,-26.444777,-80.143196,8595,-2086,-10569,1515,2680,-13432
360,18,5752,-3632,-15064,274,2196,-1915,-0.13,0.22,0.59,0.764709,4.616003,-29.530672,-78.123512,8207,-2128,-11721,1446,988,-14357
380,19,5384,-3852,-18692,644,1535,-1650,-0.14,0.24,0.57,0.771667,3.713794,-32.260357,-76.305573,7917,-2166,-13220,1139,-762,-15498
400,20,5972,-4092,-19628,968,484,-1339,-0.15,0.25,0.55,0.778687,3.289028,-34.102852,-74.654922,7742,-2246,-14627,757,-2193,-16537
420,21,6736,-4788,-19068,1389,-742,-1016,-0.15,0.26,0.54,0.787048,3.441417,-34.58765,-73.061813,7792,-2367,-15506,504,-2794,-17281
440,22,8124,-5556,-14520,1702,-1960,-556,-0.13,0.26,0.53,0.797485,4.244732,-33.422291,-71.404213,7879,-2822,-15525,787,-2534,-17434
460,23,10024,-3648,-10100,1935,-2700,-46,-0.11,0.25,0.52,0.808167,5.739811,-30.724752,-69.904205,8076,-3024,-14601,1187,-1179,-16872
480,24,10132,-1040,-7744,2183,-3143,363,-0.07,0.23,0.52,0.817383,7.894308,-27.02416,-68.661705,8143,-2944,-13400,1395,538,-15883
500,25,11284,4572,-5444,2574,-3738,585,-0.03,0.21,0.52,0.824219,10.705893,-22.56954,-67.637344,7946,-2150,-12362,815,2393,-14633
520,26,12740,4820,-124,3217,-4685,429,0.02,0.19,0.52,0.830078,14.291099,-17.043785,-66.234962,7814,-1141,-11037,200,4546,-12783
540,27,14572,8724,8356,3714,-5824,698,0.09,0.16,0.52,0.834656,18.442087,-10.188413,-64.065842,7452,-802,-8786,577,6128,-9770
560,28,16148,15632,23288,3457,-6918,907,0.16,0.12,0.51,0.833801,23.074707,-1.800739,-61.607796,7002,444,-4911,949,7184,-4561
580,29,17956,18576,32767,2263,-6732,806,0.23,0.07,0.51,0.828308,27.113647,7.219121,-59.212646,6462,2206,1059,1691,6110,2744
600,30,16096,14168,32767,659,-4311,347,0.28,0.02,0.49,0.821716,29.790426,14.783812,-57.557697,5968,3282,5141,1978,3733,7412
620,31,14952,12936,32767,342,-2960,151,0.31,-0.02,0.48,0.817688,30.993513,19.57053,-56.750374,5294,3152,7407,2220,1294,9284
640,32,12460,11028,32767,362,-2123,-123,0.32,-0.04,0.48,0.815613,31.676878,22.40723,-56.244488,4442,2685,8665,2281,-707,9812
660,33,11632,10736,32767,189,-1899,-98,0.33,-0.06,0.47,0.814758,32.240501,24.405191,-55.732319,3525,2116,9385,2239,-2370,9712
680,34,11224,14392,32767,-99,-1553,5,0.34,-0.08,0.46,0.814575,32.410385,26.008699,-55.436054,2733,2123,9796,1679,-3452,9653
700,35,12152,17272,32767,-234,-934,-203,0.34,-0.09,0.46,0.815491,32.361473,27.049164,-55.156605,2334,3013,10021,601,-3721,10035
720,36,13884,19084,32767,-227,64,-597,0.34,-0.09,0.45,0.818542,32.287384,27.115576,-54.605576,2455,3984,10111,-163,-3359,10619
740,37,14488,17636,32767,-538,1504,-1056,0.33,-0.08,0.45,0.824707,32.045635,25.758112,-53.716595,3046,4691,10071,-285,-2445,11252
760,38,14820,16784,32767,-965,2688,-1294,0.32,-0.06,0.45,0.834717,30.994511,22.807894,-52.754173,3778,4711,9878,321,-1242,11505
780,39,14460,14964,32767,-1279,3382,-1527,0.29,-0.04,0.44,0.846497,29.392715,18.854832,-51.832157,4511,4585,9612,1089,178,11511
800,40,13448,13432,26704,-1482,3849,-1632,0.26,-0.01,0.44,0.858704,27.455385,14.279794,-50.961113,5073,4080,8802,1940,1674,10642
820,41,12396,15000,20764,-1606,4007,-1770,0.23,0.02,0.43,0.869568,25.561249,9.435709,-50.170395,5453,3935,6766,2093,3580,8588
840,42,11788,12816,16628,-1997,4054,-2093,0.2,0.05,0.43,0.8797,23.703949,4.50181,-49.241417,5789,4050,4485,1881,5329,6171
860,43,11080,6952,8912,-2480,4371,-2347,0.17,0.08,0.42,0.889832,21.355169,-0.595446,-48.206692,6260,3488,2116,2112,6424,3175
880,44,10448,3996,4192,-2543,4506,-2357,0.12,0.11,0.4,0.898804,18.451944,-5.976392,-47.253555,6718,2392,-705,2455,6703,-611
900,45,8548,-1324,-2488,-2064,4519,-2353,0.08,0.15,0.39,0.90509,15.438943,-11.523834,-46.400883,7096,943,-3628,2793,5953,-4597
920,46,5452,-2064,-7356,-1159,4140,-2092,0.04,0.18,0.38,0.908203,12.906818,-17.030281,-45.574757,7008,-614,-6504,2659,4089,-8244
940,47,3312,-504,-10644,-470,3362,-2017,0.02,0.21,0.36,0.908508,11.34487,-22.04583,-44.74593,6596,-1107,-8908,1460,2427,-10772
960,48,1852,-3496,-11752,-348,2482,-2049,-0,0.24,0.34,0.90863,10.131913,-26.217985,-43.61478,6099,-1428,-10597,230,849,-12277
980,49,1536,-4884,-12704,-2,1590,-1667,-0.02,0.26,0.32,0.909363,8.600877,-29.487761,-42.305714,5673,-2259,-11539,-300,-938,-13017
1000,50,1020,-4820,-12136,246,966,-1425,-0.03,0.28,0.3,0.910217,7.397128,-31.846655,-40.978279,5513,-2675,-12275,-815,-2043,-13541
1020,51,864,-1816,-10704,574,303,-1125,-0.04,0.29,0.29,0.911865,6.73185,-33.206863,-39.554806,5321,-2596,-12358,-1255,-2373,-13436
1040,52,752,-1084,-10496,682,-107,-1084,-0.04,0.29,0.28,0.914429,6.602679,-33.808571,-37.98732,5200,-2026,-12172,-1703,-1976,-13133
1060,53,832,-1052,-11740,771,-495,-1015,-0.03,0.29,0.26,0.917847,6.558706,-33.960812,-36.236004,5079,-1730,-12200,-2028,-1763,-13053
