seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
16,2252,2228,15584,436,2174,-883,0.01,0.0,0.07,0.997742,1.595784,-0.07058,-7.500365,1927,594,1178,1838,808,1191
17,768,560,10328,380,2197,-984,0.02,0.02,0.06,0.997986,2.154697,-2.67459,-6.345378,1801,463,-35,1734,662,-101
18,344,-292,6868,251,1872,-938,0.02,0.05,0.05,0.997681,2.471955,-5.180696,-5.160844,1655,98,-1734,1469,311,-1870
19,340,-2068,6168,227,1456,-905,0.02,0.06,0.04,0.997009,2.596211,-7.286775,-4.01037,1575,-351,-3251,1160,-116,-3436
20,108,-1908,5956,213,1249,-711,0.02,0.08,0.03,0.996338,2.589055,-8.899764,-2.957654,1671,-904,-3944,1075,-663,-4191
21,-672,-568,3512,261,1049,-619,0.02,0.09,0.02,0.995422,2.634653,-10.340357,-2.123789,1654,-912,-4751,797,-657,-5006
22,-728,-440,1664,289,760,-632,0.02,0.1,0.01,0.994507,2.772894,-11.535032,-1.304741,1519,-792,-5607,377,-507,-5828
23,-896,168,1156,411,415,-653,0.02,0.11,0.01,0.993774,2.972714,-12.381328,-0.440374,1474,-744,-6431,62,-408,-6626
24,-224,-1308,2448,552,150,-734,0.03,0.11,-0.0,0.993286,3.355342,-12.81139,0.528239,1531,-679,-6766,-12,-281,-6963
25,496,-1056,188,654,93,-639,0.03,0.11,-0.01,0.99292,3.803932,-13.011052,1.55907,1690,-954,-6914,73,-494,-7163
26,208,-1120,-2260,617,-146,-491,0.04,0.11,-0.02,0.992615,4.366127,-13.066957,2.460899,1831,-1118,-7590,40,-538,-7868
27,24,640,-2500,522,-647,-353,0.04,0.11,-0.02,0.992615,4.904675,-12.76312,3.130651,1768,-1005,-8435,-160,-274,-8670
28,224,-572,16,549,-1043,-335,0.05,0.1,-0.03,0.993225,5.439936,-11.807547,3.681308,1709,-946,-8504,-83,-132,-8723
29,752,-1112,1460,616,-1245,-250,0.05,0.09,-0.03,0.993958,5.998819,-10.451952,4.180227,1629,-1146,-8058,110,-303,-8293
30,1108,1064,1888,603,-1526,-103,0.06,0.07,-0.03,0.994751,6.623253,-8.801424,4.490139,1553,-1109,-7727,327,-230,-7948
31,2828,412,4988,590,-1872,-88,0.07,0.06,-0.04,0.995544,7.352834,-6.686805,4.674979,1543,-869,-7145,696,6,-7327
32,3540,1380,7432,543,-2083,75,0.07,0.03,-0.04,0.996094,8.000681,-4.152118,4.72629,1589,-908,-6251,1122,-111,-6414
33,4512,1876,11124,387,-2208,105,0.08,0.01,-0.04,0.996338,8.594707,-1.323508,4.588127,1631,-665,-5050,1515,-20,-5128
34,5672,1720,12856,423,-2115,44,0.08,-0.02,-0.04,0.995911,9.064651,1.590066,4.438901,1696,-554,-3679,1794,-116,-3671
35,6328,-320,12196,570,-2010,-16,0.08,-0.04,-0.04,0.994873,9.636555,4.352756,4.35531,1769,-746,-2718,1943,-456,-2662
36,7268,-860,13324,717,-2205,94,0.09,-0.07,-0.04,0.993103,10.279948,7.141651,4.231433,1817,-1322,-2238,2008,-1100,-2192
37,7976,2340,16500,846,-2525,214,0.09,-0.09,-0.04,0.990479,11.115748,10.231139,3.871466,1788,-1367,-1578,1964,-1244,-1465
38,8928,1888,25312,727,-2782,263,0.1,-0.12,-0.04,0.986511,12.108785,13.707546,3.387671,1769,-1042,284,1576,-1257,476
39,8796,5144,30184,436,-2442,433,0.1,-0.15,-0.04,0.982056,12.771899,17.125668,2.787039,1691,-688,3208,577,-1455,3342
40,8416,7560,32476,216,-2119,367,0.1,-0.18,-0.04,0.977966,13.128304,19.898169,2.186439,1423,264,5399,-580,-908,5484
41,9024,9916,32767,128,-1786,181,0.1,-0.2,-0.04,0.974121,13.463642,22.188896,1.795462,1165,1328,7112,-1681,-164,7130
42,8740,9496,32767,-125,-1047,-88,0.1,-0.21,-0.04,0.971191,13.756639,23.732981,1.775812,1040,2118,8076,-2371,440,8060
43,9052,6980,32767,-264,-636,-278,0.1,-0.22,-0.04,0.969849,13.78778,24.37738,2.186748,965,2318,8584,-2736,582,8494
44,9972,6604,32767,-314,-295,-206,0.1,-0.22,-0.04,0.969421,13.567495,24.633131,2.761456,1097,1922,8846,-2775,195,8683
45,10168,7496,32767,-371,308,-200,0.1,-0.22,-0.05,0.970032,13.213589,24.406475,3.259082,1363,1897,8959,-2543,178,8900
46,9828,7452,32767,-337,891,-293,0.09,-0.21,-0.05,0.971924,12.810019,23.453176,3.780904,1632,2022,8968,-2139,309,9082
47,9460,7456,32767,-243,1365,-388,0.09,-0.2,-0.05,0.97467,12.472262,21.881718,4.355408,1843,2047,8914,-1666,332,9172
48,8924,7072,30448,-228,1685,-494,0.09,-0.18,-0.06,0.977905,12.268414,19.8169,4.959499,1980,2072,8595,-1089,372,8986
49,7588,7496,27684,-304,1970,-558,0.09,-0.16,-0.06,0.98114,12.011705,17.440952,5.648395,1995,1968,7770,-442,382,8238
50,7096,6172,24516,-234,2204,-795,0.09,-0.14,-0.07,0.984192,11.806252,14.766823,6.473735,2017,1966,6648,278,525,7195
51,7028,4340,22216,-159,2347,-957,0.09,-0.11,-0.07,0.986572,11.736692,11.916203,7.494107,2210,1614,5391,1072,303,5941
52,6124,4752,19680,-276,2391,-899,0.09,-0.09,-0.08,0.988403,11.581702,8.990424,8.577156,2365,1171,4047,1712,25,4517
53,5924,3996,18304,-298,2473,-958,0.09,-0.06,-0.09,0.989685,11.322072,6.082203,9.640173,2486,969,2905,2183,-35,3284
54,4932,1652,13300,-274,2628,-1031,0.09,-0.04,-0.1,0.990234,11.017185,3.022431,10.793761,2695,485,1579,2586,-350,1782
55,3424,64,9192,-217,2417,-973,0.09,-0.01,-0.11,0.990051,10.658271,-0.059304,11.983488,2734,-193,-291,2643,-709,-324
56,2756,260,8880,-211,2067,-850,0.09,0.01,-0.11,0.989197,10.313401,-2.782125,13.055841,2598,-621,-1775,2377,-839,-1981
57,2160,-256,6644,-179,1908,-752,0.09,0.03,-0.12,0.987976,9.938849,-5.19451,14.045044,2480,-1013,-2809,2025,-1007,-3153
58,1620,-928,3580,-169,1684,-658,0.09,0.05,-0.13,0.986511,9.577399,-7.410461,14.924701,2421,-1300,-3984,1663,-1047,-4422
59,660,-728,3144,-78,1361,-560,0.09,0.07,-0.13,0.984924,9.249078,-9.300625,15.694296,2343,-1508,-5015,1259,-1024,-5502
60,324,-1752,3256,1,1127,-533,0.09,0.08,-0.13,0.983276,9.034791,-10.858058,16.400164,2227,-1595,-5570,889,-957,-6067
61,-344,-1600,444,91,957,-427,0.09,0.09,-0.14,0.981628,8.857999,-12.207961,17.064796,2105,-1857,-6139,457,-1045,-6653
62,-560,-1312,420,245,551,-351,0.09,0.1,-0.14,0.980042,8.850536,-13.279325,17.643127,1978,-1928,-6918,51,-886,-7395
63,-524,-492,1472,380,286,-280,0.09,0.11,-0.15,0.97876,9.072592,-13.884763,18.139662,1895,-1833,-7116,-106,-684,-7556
64,-728,388,48,386,152,-200,0.1,0.11,-0.15,0.977722,9.437201,-14.244363,18.559166,1825,-1690,-7216,-183,-450,-7617
65,-856,-404,-1232,337,-131,-153,0.1,0.11,-0.15,0.976868,9.838127,-14.392084,18.875637,1770,-1520,-7619,-262,-127,-7961
66,-752,672,-204,331,-542,-16,0.1,0.11,-0.15,0.976624,10.196505,-14.118111,19.065289,1640,-1517,-7932,-388,22,-8230
67,-1228,1296,648,308,-850,33,0.11,0.1,-0.15,0.976929,10.583508,-13.372578,19.08618,1472,-1334,-7890,-361,251,-8123
68,-604,1996,2340,321,-1104,25,0.11,0.09,-0.15,0.977539,10.975404,-12.262084,19.05287,1257,-1100,-7545,-269,454,-7709
69,552,2332,2240,291,-1307,19,0.11,0.08,-0.16,0.97821,11.385806,-10.857232,19.011719,1242,-896,-7215,20,564,-7353
70,2208,3240,4176,164,-1517,14,0.11,0.06,-0.16,0.979004,11.730025,-9.099969,18.923,1444,-612,-6843,567,652,-6966
71,2868,3628,4052,122,-1625,-75,0.11,0.04,-0.16,0.979736,11.945968,-7.099566,18.867233,1617,-413,-6438,1059,635,-6534
72,4480,-1216,5380,342,-1784,-309,0.11,0.03,-0.16,0.979858,12.202931,-4.912593,19.012663,1886,-517,-6008,1538,294,-6120
73,5644,-1424,6864,767,-2074,-53,0.11,0.0,-0.17,0.97937,12.635386,-2.480505,19.266415,2135,-1598,-5614,1667,-931,-5914
74,6228,2396,10408,676,-2398,285,0.11,-0.02,-0.17,0.978516,13.440968,0.492742,19.1056,2240,-1731,-4752,1954,-1314,-5004
75,6336,3932,14936,559,-2616,381,0.12,-0.05,-0.17,0.977417,14.150996,3.860027,18.665886,2109,-1228,-3377,2077,-1146,-3424
76,6652,4428,20304,687,-2596,329,0.12,-0.09,-0.17,0.975281,14.931782,7.362912,18.226023,1901,-702,-1362,1832,-1031,-1240
77,6428,5832,22240,530,-2463,363,0.12,-0.11,-0.17,0.972351,15.72611,10.636894,17.835222,1615,-291,606,1238,-946,793
78,6508,6340,27188,270,-2575,352,0.12,-0.14,-0.16,0.968994,16.297276,13.785031,17.512474,1230,184,2413,406,-694,2592
79,7444,7116,32767,39,-2471,325,0.11,-0.17,-0.16,0.965332,16.54211,16.847321,17.378643,895,587,4811,-789,-554,4833
80,8356,8192,32767,-140,-1948,193,0.11,-0.19,-0.16,0.961853,16.502968,19.476593,17.428133,809,1096,6788,-1730,-242,6699
81,9864,7996,32767,-199,-1335,-67,0.1,-0.21,-0.17,0.958923,16.387909,21.320456,17.726337,1024,1527,7880,-2092,51,7815
82,10188,5536,32767,-233,-775,-244,0.1,-0.22,-0.17,0.956726,16.240807,22.423727,18.271883,1368,1497,8474,-2204,-69,8429
83,9884,4036,32767,-177,-137,-254,0.09,-0.22,-0.17,0.955811,15.950315,22.786959,18.852247,1576,1001,8776,-2341,-556,8643
84,8668,3812,32767,-191,529,-195,0.09,-0.22,-0.17,0.956543,15.517152,22.372362,19.25359,1601,491,8897,-2446,-1005,8658
85,7216,4144,28528,-291,972,-206,0.09,-0.21,-0.18,0.958618,14.969172,21.25153,19.513561,1445,329,8523,-2284,-1054,8276
86,6760,4564,25164,-536,1253,-185,0.09,-0.19,-0.18,0.961365,14.276357,19.734125,19.776773,1200,316,7348,-1793,-861,7180
