timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-4092,-2024,14808,-180,-10,258,-0.21,-0.02,0.54,0.816406,-22.003176,-11.185399,-64.034256,-597,1464,-270,-1452,-126,-667
20,1,-3852,-2236,15132,-111,30,148,-0.21,-0.02,0.54,0.815674,-21.968548,-11.274168,-64.188354,-503,1695,-180,-1637,57,-687
40,2,-4356,-2932,13416,31,35,76,-0.21,-0.02,0.54,0.815063,-21.827612,-11.435511,-64.357925,-459,1637,-315,-1536,29,-792
60,3,-4396,-3400,13092,53,-23,42,-0.21,-0.02,0.54,0.814758,-21.63308,-11.55955,-64.492905,-460,1531,-597,-1375,-99,-1004
80,4,-4712,-4232,13284,23,-23,62,-0.21,-0.02,0.54,0.814514,-21.47283,-11.628011,-64.607475,-520,1342,-649,-1225,-232,-967
100,5,-4448,-3240,12272,7,-17,137,-0.21,-0.01,0.54,0.813965,-21.364151,-11.748394,-64.754417,-568,1167,-835,-1047,-396,-1061
120,6,-4096,-2720,11272,29,-118,164,-0.21,-0.01,0.54,0.812988,-21.265173,-11.88446,-64.977547,-548,1191,-1204,-969,-495,-1407
140,7,-3824,-2752,10728,92,-214,143,-0.21,-0.01,0.54,0.812073,-21.0902,-11.894403,-65.248909,-441,1342,-1530,-980,-460,-1778
160,8,-3412,-3304,10596,106,-324,134,-0.21,-0.01,0.55,0.811401,-20.83567,-11.73255,-65.536865,-324,1364,-1804,-888,-432,-2059
180,9,-2708,-2816,10796,94,-404,187,-0.2,-0.01,0.55,0.810608,-20.607992,-11.463556,-65.854782,-198,1272,-2061,-694,-421,-2289
200,10,-2432,-2784,9440,184,-415,196,-0.2,-0.02,0.55,0.809692,-20.32556,-11.096999,-66.238045,-10,1311,-2165,-632,-257,-2437
220,11,-1260,-1580,8456,343,-539,189,-0.19,-0.02,0.55,0.808899,-19.907217,-10.678015,-66.664536,221,1445,-2625,-557,-123,-2949
240,12,-1052,-2064,8292,501,-684,80,-0.19,-0.02,0.56,0.808777,-19.248121,-10.038965,-67.089752,474,1632,-3037,-546,89,-3435
260,13,-1236,-4104,7548,544,-752,50,-0.18,-0.02,0.56,0.809387,-18.515217,-9.213673,-67.417068,524,1335,-3317,-217,30,-3606
280,14,-440,-4076,6668,526,-790,155,-0.17,-0.03,0.56,0.80957,-17.872217,-8.33219,-67.783516,571,926,-3619,222,-62,-3771
300,15,576,-2352,5088,619,-954,247,-0.16,-0.03,0.56,0.809082,-17.2253,-7.397272,-68.280045,723,771,-4220,539,-29,-4316
320,16,332,-1544,5840,834,-1298,211,-0.15,-0.04,0.57,0.808411,-16.320095,-6.168456,-68.926926,783,1021,-4754,423,115,-4905
340,17,0,-996,6600,904,-1523,184,-0.13,-0.04,0.57,0.807983,-15.147044,-4.540593,-69.624107,650,1185,-4772,185,208,-4951
360,18,896,-2372,6652,654,-1544,232,-0.11,-0.05,0.58,0.807068,-14.079476,-2.746189,-70.341049,482,1171,-4686,86,234,-4847
380,19,1896,-3964,5216,638,-1741,351,-0.1,-0.06,0.58,0.805176,-13.333165,-0.868496,-71.119225,460,698,-4952,560,218,-4985
400,20,1868,-4068,8128,679,-2117,501,-0.08,-0.07,0.59,0.80188,-12.705337,1.347063,-72.130348,406,177,-5021,1045,218,-4926
420,21,2744,-2156,9464,831,-2376,637,-0.06,-0.09,0.59,0.796936,-11.970419,3.9386,-73.44326,243,44,-4327,969,274,-4215
