timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-5760,-1420,5324,174,-292,100,0.24,0.04,-0.8,0.545898,13.133313,-25.060745,107.921616,179,-1296,-3868,133,1599,-3754
20,1,-5140,504,1312,357,-336,240,0.24,0.03,-0.8,0.546265,13.209764,-24.94487,107.899078,262,-1540,-4191,5,1719,-4129
40,2,-1712,-1728,-192,776,-761,137,0.24,0.03,-0.8,0.546753,13.771088,-24.635796,107.843903,701,-1594,-5398,288,1702,-5402
60,3,-1436,-4264,3696,718,-1230,513,0.24,0.02,-0.8,0.546082,14.64084,-23.728176,108.132141,1358,-2407,-6145,-294,1567,-6546
80,4,-448,-1572,4988,213,-1325,947,0.23,0.01,-0.8,0.549438,15.262698,-22.104643,108.145683,1743,-3033,-5736,-1104,1172,-6522
100,5,1340,-2588,1168,320,-1341,1089,0.22,-0.01,-0.8,0.557129,15.627005,-20.189129,107.64518,2078,-3061,-5615,-1307,624,-6566
120,6,2984,-2172,2848,632,-1637,1333,0.21,-0.02,-0.8,0.565674,16.212925,-18.10116,106.994606,2545,-3289,-6137,-1470,125,-7264
140,7,4604,-1708,4344,591,-1881,1554,0.2,-0.04,-0.79,0.575684,17.116747,-15.505151,106.18367,2939,-3325,-6159,-1583,-590,-7400
160,8,6080,-488,7104,505,-2104,1815,0.18,-0.06,-0.79,0.587341,17.969131,-12.412066,105.203392,3283,-3373,-5758,-1840,-1387,-7071
180,9,6528,116,7340,486,-2252,2073,0.16,-0.08,-0.78,0.600891,18.672932,-8.886043,103.961647,3468,-3194,-5069,-1944,-2137,-6290
200,10,6948,1904,9736,427,-2530,2302,0.14,-0.1,-0.77,0.615967,19.314459,-5.012482,102.431412,3444,-2895,-4512,-1818,-2661,-5496
220,11,7544,1336,16548,354,-2702,2401,0.12,-0.13,-0.76,0.631592,19.819057,-0.693842,100.751175,3240,-2427,-3487,-1644,-2946,-4142
240,12,7908,1328,18120,213,-2418,2634,0.09,-0.15,-0.74,0.647278,20.003523,3.778136,98.912071,2951,-2274,-1488,-2063,-2816,-1977
260,13,8516,1936,18252,-63,-2394,2935,0.06,-0.17,-0.72,0.664429,19.723959,7.992354,96.619888,2579,-2116,-167,-2218,-2445,-504
280,14,8820,5956,24788,-41,-2598,3258,0.03,-0.19,-0.7,0.682983,18.96806,12.281282,93.899162,2248,-1697,869,-2024,-2009,742
300,15,8048,12468,32767,-152,-2377,3381,0.01,-0.21,-0.68,0.701904,18.040977,16.692574,90.87677,1790,-280,3224,-1277,-839,3367
320,16,6912,14048,32767,-362,-1748,3154,-0.02,-0.23,-0.66,0.720276,16.864435,20.431137,87.702423,1181,1914,5926,68,1070,6247
340,17,6848,17216,32767,-225,-1288,2968,-0.04,-0.24,-0.63,0.737122,15.46871,23.129049,84.627029,555,3541,7443,1161,2804,7683
360,18,5824,22304,32767,-155,-668,2814,-0.05,-0.24,-0.61,0.752869,14.271515,25.044027,81.650581,124,5281,8283,2454,4261,8504
380,19,4856,28788,32767,-287,94,2502,-0.05,-0.24,-0.59,0.768127,13.357281,25.957317,78.7295,-341,7608,8726,4280,5800,9064
400,20,3820,31740,32767,-349,860,1889,-0.05,-0.24,-0.57,0.781982,12.768561,25.729601,76.078537,-742,10087,8921,6241,7226,9524
420,21,4828,32767,32767,-400,1604,1166,-0.04,-0.23,-0.56,0.793274,12.627761,24.371389,73.939667,-971,12080,8958,7811,8169,9966
440,22,4056,31944,32767,-552,2378,564,-0.02,-0.22,-0.56,0.801819,12.816662,21.986137,72.349945,-760,13172,8899,8775,8162,10471
460,23,4356,29764,29432,-745,2800,-83,-0,-0.2,-0.56,0.808167,13.029667,18.672113,71.178741,-431,13573,8728,9322,7528,10816
480,24,5208,25084,24088,-823,3075,-689,0.02,-0.17,-0.56,0.811035,13.190755,14.887961,70.658524,125,13109,7657,9571,6026,10128
500,25,5760,19972,18624,-725,3239,-1110,0.04,-0.14,-0.57,0.810547,13.287597,10.890393,70.738846,888,11751,5795,9336,3927,8358
520,26,5188,17544,13968,-730,3188,-1332,0.06,-0.12,-0.58,0.807373,13.342386,6.821486,71.252411,1663,9933,3519,8712,1847,5873
540,27,5296,15640,11504,-902,3001,-1568,0.08,-0.09,-0.59,0.802185,13.254889,2.877643,72.075844,2203,8549,1275,8270,460,3307
560,28,4820,12228,7904,-929,2952,-1703,0.09,-0.06,-0.6,0.794922,12.880694,-0.856253,73.262985,2756,7229,-460,7641,-647,1121
580,29,3984,9888,2164,-830,2787,-1760,0.11,-0.03,-0.61,0.786255,12.263908,-4.520275,74.659271,3172,5897,-2333,6844,-1341,-1273
600,30,2736,8016,-1560,-444,2303,-1806,0.12,-0.01,-0.62,0.776306,11.673534,-7.971679,76.198807,3386,4665,-4620,6024,-1467,-4015
