timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-5676,4720,6848,253,-1,28,0.14,0.09,-0.6,0.782959,6.854049,-18.422199,74.510849,-477,1242,-2685,1139,1634,-2237
20,1,-5804,1624,8724,374,-346,-1,0.14,0.09,-0.6,0.782654,7.136075,-18.404726,74.502342,-392,1025,-3059,977,1631,-2635
40,2,-5224,2128,12692,233,-345,222,0.15,0.09,-0.6,0.782776,7.641009,-17.995644,74.427002,-329,473,-2728,479,1317,-2409
60,3,-4696,1924,9560,44,-63,330,0.15,0.08,-0.6,0.78418,7.989842,-17.656885,74.145493,-239,223,-2232,254,1003,-2004
80,4,-3776,904,6904,171,-45,439,0.15,0.08,-0.59,0.786194,8.216864,-17.590199,73.733986,0,-49,-2660,82,859,-2516
100,5,-3200,852,4208,320,-217,575,0.15,0.08,-0.59,0.788696,8.618414,-17.520466,73.186829,290,-410,-3530,-122,792,-3474
120,6,-2464,540,3752,325,-549,653,0.15,0.07,-0.59,0.79187,9.222225,-17.191813,72.50103,563,-670,-4582,-191,811,-4589
140,7,-780,-896,4584,318,-728,725,0.15,0.07,-0.58,0.795776,9.820027,-16.427525,71.742439,842,-924,-5112,-252,612,-5220
160,8,44,-1096,2336,336,-789,892,0.15,0.06,-0.58,0.800415,10.356405,-15.385798,70.893692,1179,-1377,-5410,-474,191,-5682
180,9,956,-2352,2156,442,-974,1034,0.15,0.05,-0.57,0.805847,10.946577,-14.188562,69.882858,1491,-1779,-6045,-592,-125,-6446
200,10,1980,-2196,3256,477,-1126,1249,0.14,0.03,-0.56,0.812134,11.606195,-12.681498,68.704559,1738,-2278,-6319,-804,-574,-6867
220,11,3544,-3688,1056,491,-1193,1432,0.14,0.02,-0.56,0.819458,12.279693,-10.890367,67.312813,1999,-2655,-6378,-875,-1107,-7051
240,12,5692,-4188,1792,630,-1584,1841,0.13,-0.01,-0.54,0.832458,13.292419,-7.634037,64.765327,2568,-3460,-6978,-942,-2140,-7860
260,13,6400,-2740,3520,688,-1789,2054,0.13,-0.02,-0.53,0.837524,13.672894,-6.242982,63.733677,2757,-3600,-6945,-827,-2534,-7853
280,14,8072,-136,7956,611,-2088,2437,0.12,-0.04,-0.51,0.848572,14.502553,-2.952567,61.377834,3106,-3253,-6188,-118,-3180,-6956
300,15,9328,1416,10884,454,-2257,2620,0.11,-0.07,-0.49,0.860168,15.166593,0.755324,58.755569,3225,-2646,-5077,606,-3466,-5549
320,16,11256,-892,14112,221,-2310,2800,0.1,-0.1,-0.47,0.871399,15.497496,4.751036,56.04623,3341,-2247,-3646,979,-3732,-3822
340,17,12060,-1236,17240,119,-2411,3220,0.08,-0.13,-0.44,0.882568,15.177843,8.92405,53.21627,3533,-2492,-2222,781,-4255,-2214
360,18,12792,4600,22984,18,-2522,3702,0.06,-0.16,-0.41,0.894104,14.398734,13.308585,49.951889,3536,-2223,-538,720,-4142,-231
380,19,12188,11312,28932,-240,-2429,3917,0.04,-0.19,-0.38,0.905212,13.257438,17.732389,46.2645,3359,-613,1818,1075,-2679,2574
400,20,11236,18284,32767,-246,-2098,3810,0.02,-0.21,-0.34,0.914856,11.739678,21.716038,42.46833,2879,1921,4571,1288,90,5586
420,21,9592,23344,32767,-63,-1408,3506,0.01,-0.23,-0.31,0.922729,10.325568,24.808939,38.722591,2270,4917,6714,1460,3498,7747
440,22,8828,27316,32767,92,-767,3100,0.01,-0.24,-0.28,0.929565,9.424361,26.769148,35.035057,1580,7792,7896,1519,6761,8805
460,23,7692,31412,32767,-8,-112,2746,0.01,-0.25,-0.25,0.935669,9.028166,27.704838,31.533775,1011,10128,8534,1393,9341,9338
480,24,6664,32767,32767,-238,600,2252,0.01,-0.25,-0.22,0.941833,8.826182,27.674429,28.310196,521,12310,8842,1331,11621,9652
500,25,5708,32767,32767,-285,1429,1594,0.02,-0.24,-0.21,0.94812,8.795102,26.624126,25.609686,166,13665,8945,1210,12976,9844
520,26,5280,32767,32767,-394,2294,884,0.03,-0.22,-0.2,0.954651,9.063336,24.45261,23.5599,24,14345,8910,1283,13490,10076
540,27,5992,32767,32767,-488,2939,139,0.04,-0.2,-0.19,0.960999,9.565409,21.200462,22.311222,149,14647,8793,1779,13431,10406
560,28,7192,32068,27772,-717,3461,-712,0.06,-0.16,-0.19,0.966064,10.246952,17.204031,21.959211,689,14739,8572,2888,12919,10765
580,29,8140,23952,18776,-749,3720,-1274,0.07,-0.13,-0.2,0.968994,10.85567,12.684565,22.658571,1589,14119,6962,4729,11641,9613
600,30,8520,18956,15572,-666,3525,-1603,0.08,-0.09,-0.21,0.969727,11.239516,8.127314,23.967875,2542,12234,4217,6249,9402,6813
620,31,8336,15612,13716,-714,3411,-1747,0.09,-0.06,-0.23,0.968323,11.420651,3.872097,25.674759,3376,10006,2098,6984,6999,4256
640,32,8140,11876,8496,-718,3381,-1844,0.1,-0.02,-0.24,0.965515,11.27343,-0.221355,27.592184,4074,8118,374,7308,5046,1938
660,33,7604,11180,4492,-583,3120,-1827,0.1,0.01,-0.26,0.961243,10.942575,-4.209987,29.648779,4614,6390,-1760,7220,3513,-852
680,34,5916,8100,2088,-552,2846,-1857,0.11,0.04,-0.27,0.955811,10.606014,-7.892083,31.753,4930,5195,-3628,6846,2633,-3261
700,35,4116,7372,-2056,-397,2551,-1804,0.11,0.07,-0.29,0.949341,10.127138,-11.315394,33.946438,4971,4036,-5245,6001,1986,-5341
720,36,3240,6060,-4856,-202,2027,-1819,0.12,0.1,-0.3,0.942078,9.721798,-14.455824,36.163074,4764,3262,-6999,4970,1949,-7335
740,37,2888,1304,-6140,-150,1299,-1721,0.12,0.12,-0.32,0.930359,9.072261,-18.100798,39.590225,4556,1781,-8979,3231,1549,-9576
760,38,2552,340,-6244,-148,871,-1519,0.12,0.13,-0.33,0.926697,8.750769,-18.971748,40.673275,4508,1180,-9414,2614,1264,-10094
780,39,1692,1388,-6164,-97,338,-1307,0.12,0.14,-0.34,0.92041,8.075426,-20.196115,42.553917,4331,308,-10030,1590,911,-10773
800,40,1460,-528,-5324,19,-81,-1219,0.12,0.15,-0.35,0.915222,7.510633,-20.778282,44.161785,4088,-43,-10254,1012,839,-10960
820,41,1248,-352,-6448,241,-427,-1021,0.12,0.15,-0.37,0.910706,7.037553,-20.845875,45.609207,3876,-537,-10290,466,560,-10984
840,42,1244,-572,-6956,287,-886,-826,0.12,0.14,-0.38,0.907043,6.875091,-20.465757,46.807873,3666,-805,-10529,136,508,-11164
860,43,936,1400,-5884,191,-1513,-639,0.12,0.13,-0.39,0.904785,6.82842,-19.481798,47.686516,3424,-930,-10864,-26,547,-11415
880,44,1224,-764,-2144,104,-2007,-608,0.11,0.12,-0.39,0.903931,6.790304,-17.703907,48.289639,3132,-714,-10634,219,562,-11091
900,45,2048,-56,-620,279,-2254,-455,0.11,0.1,-0.4,0.903687,6.636588,-15.289436,48.808559,2861,-942,-9833,252,22,-10280
920,46,3480,2272,84,470,-2464,-358,0.1,0.08,-0.41,0.903687,6.798221,-12.484283,49.186779,2694,-869,-9080,598,-348,-9485
940,47,4100,4476,1636,599,-2839,-336,0.09,0.05,-0.42,0.903442,7.349555,-9.315538,49.51273,2669,-397,-8583,1351,-476,-8882
960,48,5280,5264,6512,477,-3225,-414,0.09,0.01,-0.42,0.902466,8.16045,-5.63213,49.904984,2517,354,-7819,2245,-391,-7899
980,49,6976,5356,9156,509,-3311,-428,0.08,-0.02,-0.43,0.900085,8.928015,-1.490799,50.561474,2414,703,-6301,2720,-689,-6176
1000,50,8892,6020,11440,542,-3422,-448,0.06,-0.08,-0.44,0.893738,10.275959,4.9785,51.931725,2527,1031,-4313,3160,-1197,-3825
1020,51,9400,6940,12708,461,-3516,-431,0.06,-0.1,-0.44,0.890808,10.771512,7.194752,52.509205,2546,1096,-3711,3187,-1311,-3094
1040,52,9948,7020,16204,337,-3661,-513,0.04,-0.16,-0.45,0.879395,12.285295,14.006607,54.703423,2364,1561,-1727,3044,-1088,-742
1060,53,10800,7644,20232,340,-3707,-544,0.03,-0.18,-0.45,0.874573,12.802245,16.278936,55.637684,2228,1538,-893,2680,-964,115
1080,54,11332,7388,22688,164,-3612,-591,0.01,-0.23,-0.46,0.857849,14.444118,22.827921,58.888874,1945,1661,1866,1458,-214,2801
1100,55,11676,7544,25192,27,-3548,-626,0,-0.25,-0.46,0.851746,14.945932,24.869942,60.109394,1859,1677,2643,1028,92,3491
1120,56,11460,4992,31076,-165,-3424,-725,-0.02,-0.29,-0.47,0.831726,16.378622,30.561491,64.182304,1456,1373,5564,-965,1370,5670
