timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-8892,-112,9056,477,164,-622,-0.26,0.11,0.92,0.264282,4.944892,-33.001781,-142.859451,-34,-256,-2234,1110,-583,-1866
20,1,-9176,-1764,9608,543,170,-539,-0.26,0.12,0.92,0.267822,4.96064,-33.181309,-142.33548,-25,-447,-2150,1174,-403,-1811
40,2,-9408,-336,7612,805,273,-393,-0.27,0.12,0.91,0.277588,5.335643,-33.847542,-140.796722,15,-942,-2281,1487,-77,-1967
60,3,-9224,-744,6636,870,259,-394,-0.27,0.13,0.91,0.280518,5.639441,-34.130997,-140.288376,31,-938,-2480,1560,-174,-2136
80,4,-7652,-1728,5612,913,37,-257,-0.27,0.14,0.91,0.289429,6.701214,-34.916527,-138.776321,219,-1245,-3262,1939,-248,-2900
100,5,-7344,-3784,5600,888,-112,-86,-0.27,0.14,0.91,0.292053,7.077953,-35.039291,-138.379868,427,-1424,-3390,1952,-98,-3143
120,6,-6832,-2736,2892,594,-461,434,-0.27,0.15,0.9,0.295593,8.208361,-34.915615,-137.958969,844,-2212,-3961,2341,393,-3956
140,7,-6612,-2328,3400,520,-866,680,-0.26,0.15,0.91,0.294739,8.617154,-34.667095,-138.161835,922,-2293,-4325,2451,323,-4323
160,8,-4612,-3160,5996,674,-1148,904,-0.25,0.16,0.91,0.289185,10.036484,-32.922741,-139.531479,1189,-2417,-4381,2195,526,-4620
180,9,-4228,-3132,5316,891,-1134,1104,-0.24,0.16,0.91,0.286804,10.616905,-32.164207,-140.107727,1358,-2607,-4283,2079,796,-4692
200,10,-2628,-2232,6008,1070,-1280,1473,-0.22,0.17,0.92,0.276611,13.042811,-29.638493,-142.210815,1810,-2958,-4224,1649,1274,-5051
220,11,-1636,-1012,5016,1089,-1342,1696,-0.21,0.18,0.92,0.27179,13.981886,-28.65962,-143.102524,1974,-2982,-4234,1422,1347,-5183
240,12,-80,-132,5416,1017,-1569,2036,-0.18,0.19,0.93,0.253052,16.991674,-25.166878,-146.358383,2452,-2824,-4333,546,1330,-5539
260,13,792,636,5052,1079,-1690,2248,-0.16,0.19,0.94,0.245361,17.97332,-23.808664,-147.634399,2563,-2792,-4417,286,1296,-5666
280,14,2672,1664,5852,1504,-1769,2527,-0.13,0.21,0.94,0.218506,21.235945,-19.15941,-151.943024,2848,-2735,-4504,-562,1225,-5835
300,15,3616,1828,7032,1745,-1790,2666,-0.11,0.22,0.95,0.208557,22.506245,-17.462042,-153.496063,2945,-2745,-4408,-876,1253,-5770
320,16,6144,3264,11412,1649,-1770,2931,-0.06,0.24,0.95,0.175049,26.436474,-11.897441,-158.620575,3191,-2549,-3473,-1909,1395,-4811
340,17,7128,4720,8168,1696,-1352,3321,-0.03,0.25,0.96,0.148499,28.721045,-7.980717,-162.511414,3424,-2683,-2632,-2490,1826,-4037
