timestamp,seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw,rax,ray,raz,wx,wy,wz
0,0,-6724,-368,4844,569,-581,-75,0.09,0.24,-0.03,0.966125,10.56105,-27.872473,6.904,11,-513,-4355,-2028,337,-3872
20,1,-6172,-1948,7832,581,-713,100,0.09,0.24,-0.03,0.966431,10.844341,-27.582165,7.087219,96,-843,-4337,-1960,34,-3959
40,2,-4872,632,5356,458,-617,463,0.1,0.23,-0.03,0.968018,11.685406,-26.472462,7.173328,403,-1679,-3885,-1505,-823,-3889
60,3,-4808,-876,5744,351,-726,502,0.1,0.22,-0.03,0.968506,12.026368,-26.093859,7.004511,576,-1615,-4065,-1393,-706,-4125
80,4,-3700,-1336,3568,363,-676,683,0.11,0.21,-0.03,0.970581,12.789272,-24.733967,6.230486,944,-2051,-4354,-1115,-1028,-4663
100,5,-2212,-824,2748,521,-860,727,0.11,0.21,-0.02,0.971191,13.101859,-24.280067,5.899575,1054,-2139,-4737,-1136,-1008,-5080
120,6,-936,-2148,4868,480,-1184,892,0.12,0.19,-0.02,0.973572,14.316029,-22.306137,4.854027,1659,-2415,-5280,-617,-1044,-5914
140,7,-420,-2984,5796,491,-1257,1099,0.12,0.19,-0.01,0.97467,14.663416,-21.441086,4.382964,1828,-2660,-5208,-358,-1263,-5984
160,8,1016,-2524,2844,542,-1266,1545,0.13,0.16,0,0.977783,15.804152,-18.54715,2.371585,2211,-3305,-5215,299,-1747,-6313
180,9,1736,-1264,2948,465,-1521,1778,0.14,0.15,0.01,0.978638,16.267452,-17.472549,1.486261,2347,-3366,-5501,473,-1664,-6640
200,10,2816,68,4776,279,-1878,1920,0.14,0.12,0.03,0.981201,17.476751,-13.418497,-1.719893,2443,-2972,-5650,1030,-1037,-6676
220,11,4668,-820,7004,348,-2037,1992,0.15,0.11,0.04,0.981934,17.784618,-11.855057,-2.874748,2490,-2886,-5524,1290,-916,-6521
240,12,6380,-1464,9540,490,-2144,2360,0.16,0.07,0.07,0.982727,18.638422,-6.601747,-6.646477,2871,-3264,-4480,2479,-1283,-5582
260,13,7044,-456,11196,370,-2203,2601,0.16,0.05,0.08,0.982361,18.898354,-4.680929,-8.11404,2949,-3294,-4039,2817,-1334,-5112
280,14,7332,2312,13312,337,-2210,2999,0.17,0.01,0.12,0.97876,19.271263,1.380548,-13.164583,2844,-2976,-2537,3302,-1237,-3307
300,15,7844,4888,14836,207,-2296,3139,0.17,-0.01,0.13,0.976501,19.343372,3.45774,-15.05386,2726,-2537,-2124,3227,-897,-2674
320,16,10020,3288,19092,-29,-2432,3273,0.18,-0.06,0.18,0.96698,18.948795,9.954638,-21.056223,2459,-1267,-475,2769,-157,-422
340,17,10108,7072,22344,171,-2395,3542,0.18,-0.07,0.19,0.96283,18.591932,12.180784,-23.178553,2457,-1090,276,2658,-210,434
360,18,9892,13284,29992,-217,-2281,3783,0.18,-0.12,0.24,0.945923,17.394541,18.671379,-30.17314,2147,1319,3375,683,602,4111
380,19,9424,17336,32767,-568,-2079,3816,0.18,-0.14,0.26,0.939575,16.687428,20.641457,-32.555965,1915,2333,4642,-425,795,5462
400,20,9156,24320,32767,-605,-1422,3531,0.18,-0.18,0.3,0.920227,13.891382,25.395172,-39.314693,1218,6008,7455,-4409,1941,8362
420,21,9464,29300,32767,-446,-790,3229,0.17,-0.18,0.32,0.914062,13.089371,26.465015,-41.313137,1046,7407,7958,-5785,2545,8906
440,22,8736,32240,32767,-279,28,2407,0.17,-0.19,0.35,0.898926,11.715641,27.797716,-46.035751,747,11406,8778,-9426,4339,9999
460,23,8868,31832,32767,-259,564,1875,0.18,-0.19,0.36,0.895447,11.578302,27.740953,-47.104748,701,12295,8906,-10213,4685,10231
480,24,8280,29532,32767,-416,1662,1189,0.17,-0.17,0.38,0.890625,11.598368,25.930079,-48.923328,830,13318,9018,-10880,5114,10714
500,25,8220,28712,32767,-576,2130,909,0.17,-0.16,0.39,0.890686,11.585767,24.778849,-49.1875,902,13269,8988,-10700,5163,10790
520,26,7864,29320,29492,-805,2782,442,0.16,-0.12,0.4,0.893738,11.359288,20.271605,-49.417374,1343,13083,8664,-9821,5815,10850
540,27,7196,29436,26024,-783,3029,36,0.15,-0.11,0.4,0.895386,11.326475,18.504307,-49.317585,1496,13095,8131,-9504,6306,10473
560,28,6236,26368,23192,-651,3275,-777,0.14,-0.06,0.4,0.902344,11.720851,12.683068,-48.24017,1818,12747,5906,-8286,7654,8566
580,29,7796,22792,21256,-628,3451,-1223,0.13,-0.04,0.4,0.905273,11.950203,10.604747,-47.620811,2001,12337,5259,-7616,7927,7935
600,30,7872,16884,13588,-671,3592,-1453,0.11,0.01,0.39,0.914795,12.284511,4.101557,-45.353359,3246,9669,2624,-4303,8303,4841
620,31,6828,16464,12052,-819,3424,-1490,0.11,0.03,0.38,0.91748,12.257711,1.975587,-44.648651,3565,8907,1555,-3496,8352,3531
640,32,4940,14840,8312,-899,3328,-1648,0.08,0.07,0.37,0.924194,11.785296,-4.115622,-42.652843,3961,7418,-928,-2250,8148,320
660,33,3976,14140,3968,-754,3301,-1798,0.07,0.09,0.36,0.926086,11.546631,-6.146346,-41.980793,3983,7015,-1789,-2072,7960,-773
680,34,1656,13296,28,-263,2847,-2132,0.05,0.13,0.34,0.930664,11.134525,-12.206521,-39.680763,3806,5956,-4853,-2212,7058,-4334
700,35,1344,10272,200,-90,2513,-2429,0.05,0.15,0.33,0.93219,11.135431,-14.066434,-38.703117,3726,5678,-5586,-2325,6731,-5158
720,36,992,4132,-2048,-57,2086,-2416,0.04,0.19,0.29,0.937378,10.678569,-19.047098,-35.183956,3844,3715,-6867,-1596,4942,-6982
740,37,-68,5140,-4692,-23,1772,-2144,0.03,0.2,0.28,0.938782,10.350415,-20.511955,-34.038265,3854,2957,-7316,-1397,4183,-7592
760,38,-124,4516,-6692,-35,990,-2047,0.02,0.22,0.25,0.941833,9.460558,-24.07489,-30.918955,3662,2130,-9004,-2007,2967,-9281
780,39,-232,3544,-5908,7,541,-1981,0.02,0.23,0.24,0.943176,9.103129,-24.896315,-29.822805,3649,1864,-9397,-2105,2619,-9684
800,40,4,-560,-6236,284,-27,-1828,0.01,0.24,0.21,0.94812,7.933779,-26.327826,-26.366219,3678,730,-9963,-1875,1398,-10384
820,41,916,-1200,-6552,352,-391,-1578,0.01,0.24,0.2,0.950012,7.600426,-26.498947,-25.179926,3680,213,-10073,-1706,888,-10550
840,42,996,-1256,-4628,471,-917,-1058,0.01,0.23,0.18,0.956177,6.868795,-25.977299,-22.029634,3804,-1023,-10037,-992,-215,-10733
860,43,1104,1412,-5840,429,-1194,-839,0.01,0.23,0.17,0.958252,6.796041,-25.508915,-21.168024,3828,-1077,-10013,-861,-222,-10736
880,44,1904,2372,-3248,233,-1856,-877,0.02,0.21,0.16,0.964966,6.838681,-23.207533,-18.941488,3727,-265,-9982,-779,700,-10606
900,45,2160,-1212,-1540,265,-2075,-966,0.03,0.2,0.15,0.967651,6.783368,-22.108644,-18.172886,3710,-206,-9767,-523,821,-10403
920,46,4032,-4448,1720,712,-2306,-710,0.03,0.16,0.14,0.976196,6.598022,-18.219601,-15.786497,3726,-1516,-8632,919,-256,-9474
940,47,4972,-1240,1904,814,-2468,-385,0.04,0.15,0.13,0.978699,6.746451,-16.751118,-15.112662,3779,-1923,-8239,1412,-565,-9139
960,48,4516,-628,7392,483,-2939,-140,0.05,0.11,0.12,0.984863,7.574331,-11.617395,-13.875293,3660,-1725,-6998,2273,-200,-7753
980,49,4296,372,11308,574,-2984,-4,0.06,0.09,0.12,0.986511,7.770852,-9.677609,-13.663019,3437,-1664,-6220,2443,-188,-6873
1000,50,6044,3752,11336,748,-2850,-53,0.07,0.04,0.12,0.989197,8.87529,-3.915317,-13.373446,2820,-668,-3975,2473,571,-4213
1020,51,5992,1976,11360,719,-2937,-79,0.08,0.03,0.12,0.989441,9.371325,-2.019883,-13.279989,2769,-464,-3559,2535,746,-3681
1040,52,5760,2908,16628,579,-3176,71,0.1,-0.02,0.11,0.988525,10.677314,3.924271,-13.251005,2218,-450,-2241,2316,496,-2128
1060,53,5276,5612,17320,448,-3040,132,0.11,-0.06,0.11,0.986389,11.357394,7.90836,-13.505674,1630,-172,-936,1702,382,-718
1080,54,5456,6820,18856,407,-2989,55,0.11,-0.09,0.11,0.983215,12.109361,11.661822,-13.819324,1063,549,125,871,697,447
1100,55,5036,5576,21548,324,-2802,-97,0.12,-0.12,0.11,0.979431,12.843203,15.143139,-14.006631,520,740,1313,43,445,1530
1120,56,5220,6316,23904,376,-2653,-205,0.13,-0.15,0.1,0.975342,13.551545,18.288424,-14.110981,8,843,2495,-843,94,2493
1140,57,5464,9264,27692,389,-2501,-327,0.14,-0.17,0.1,0.970825,14.459623,21.104738,-14.121061,-326,1274,3885,-1792,-1,3688
