seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,-1112,4704,18652,-135,480,-41,0.04,-0.06,0.92,0.377869,-5.220217,6.717834,-135.384247
1,-716,4736,18028,-268,515,-257,0.03,-0.06,0.92,0.380005,-5.105793,6.001651,-135.174286
2,-1260,4832,18660,-211,381,-317,0.03,-0.06,0.92,0.383118,-5.042099,5.274886,-134.841415
3,-1120,5452,18040,-19,80,-353,0.02,-0.05,0.92,0.386597,-4.816679,4.836726,-134.432663
4,-1524,5020,18636,133,-179,-310,0.02,-0.05,0.92,0.389832,-4.361296,4.737148,-134.027374
5,-2404,4596,18464,133,-304,-301,0.03,-0.05,0.92,0.392578,-3.821938,4.891646,-133.665588
6,-3628,4292,17536,56,-326,-421,0.03,-0.04,0.92,0.395508,-3.360744,5.070662,-133.282501
7,-4196,4356,17168,53,-284,-683,0.03,-0.04,0.91,0.40033,-2.965933,5.19505,-132.666321
8,-3708,5088,17840,97,-209,-962,0.03,-0.04,0.91,0.407837,-2.506395,5.240596,-131.717728
9,-3300,5352,18620,42,-240,-1094,0.03,-0.03,0.91,0.417603,-1.978503,5.251362,-130.482697
10,-3060,5596,17136,-45,-281,-1137,0.04,-0.03,0.9,0.428162,-1.529546,5.354501,-129.137192
11,-3912,5332,17192,-36,-239,-1218,0.04,-0.03,0.9,0.439209,-1.128313,5.435294,-127.722435
12,-4104,5384,16900,30,-293,-1398,0.04,-0.03,0.89,0.451355,-0.699427,5.467232,-126.160904
13,-3536,5552,17452,92,-326,-1611,0.04,-0.02,0.88,0.46521,-0.166594,5.543273,-124.360397
14,-2444,5856,17148,76,-378,-1769,0.05,-0.02,0.88,0.480774,0.449663,5.685401,-122.315659
15,-2048,6104,16920,24,-319,-1851,0.05,-0.02,0.87,0.497375,1.039245,5.876907,-120.106224
16,-1840,6364,16840,50,-308,-1986,0.05,-0.01,0.86,0.514587,1.611536,5.982448,-117.792839
17,-1532,6600,17284,101,-306,-2117,0.06,-0.01,0.84,0.532654,2.251194,6.072061,-115.333908
18,20,6924,17020,110,-295,-2306,0.06,-0.01,0.83,0.552124,2.993227,6.15801,-112.637367
19,1596,7468,17340,55,-161,-2419,0.06,-0.0,0.82,0.572693,3.743075,6.194461,-109.741379
20,3900,7728,16800,-11,-109,-2468,0.07,-0.0,0.8,0.593628,4.438723,6.143662,-106.744514
21,6260,7816,16452,-11,-1,-2492,0.07,0.0,0.79,0.614441,5.075099,6.106312,-103.699791
22,8932,8488,16680,106,63,-2518,0.07,0.01,0.77,0.634888,5.773885,6.034647,-100.638435
23,11824,9120,17160,269,53,-2474,0.08,0.01,0.75,0.654724,6.664265,6.032364,-97.566765
24,14020,9480,18672,402,80,-2275,0.08,0.01,0.73,0.672913,7.750451,6.129141,-94.633339
25,15648,10188,19972,410,68,-1963,0.09,0.02,0.72,0.688599,8.917224,6.318584,-91.985237
26,16372,10232,20188,306,-49,-1549,0.1,0.02,0.71,0.701172,9.994605,6.634743,-89.754921
27,15520,9312,19820,208,-62,-1160,0.11,0.02,0.69,0.710388,10.858398,7.147168,-88.020187
28,14748,8644,19240,169,11,-940,0.12,0.02,0.69,0.717163,11.539104,7.646119,-86.686577
29,13464,7892,20144,83,117,-751,0.12,0.02,0.68,0.722412,12.087174,7.995327,-85.635033
30,12628,7028,19324,-29,65,-552,0.13,0.02,0.67,0.72644,12.42004,8.270677,-84.832993
31,11108,6076,18276,-93,63,-380,0.13,0.02,0.67,0.729248,12.560537,8.575381,-84.268951
32,10008,5704,17904,-70,81,-274,0.13,0.02,0.67,0.73114,12.608438,8.852186,-83.884514
33,9168,5232,17860,-28,25,-182,0.13,0.01,0.67,0.7323,12.659921,9.08767,-83.631409
34,8352,4660,17660,5,-33,-92,0.14,0.01,0.67,0.732849,12.723794,9.377111,-83.469994
35,7496,4348,17484,40,-46,-33,0.14,0.01,0.67,0.732849,12.790258,9.686169,-83.398926
36,6900,4184,18064,64,-33,0,0.14,0.01,0.67,0.732483,12.875799,9.966001,-83.390236
37,6340,3848,18052,18,-34,38,0.14,0.01,0.67,0.731934,12.928189,10.207515,-83.427658
38,5840,3844,17568,0,-26,39,0.14,0.01,0.67,0.731323,12.901792,10.421103,-83.498413
39,5776,4104,17804,39,-26,18,0.14,0.01,0.67,0.730774,12.892208,10.593309,-83.562424
40,5944,4208,18208,59,-17,29,0.15,0.01,0.67,0.730286,12.933371,10.751191,-83.606224
41,5544,4220,18536,32,22,37,0.15,0.0,0.67,0.729675,12.981289,10.891254,-83.672234
42,5092,4024,18968,34,-30,27,0.15,0.0,0.67,0.729065,13.000882,10.998945,-83.750969
43,4672,4064,18896,80,-221,-5,0.15,0.0,0.67,0.728699,13.041222,11.179175,-83.768585
44,5100,4348,18300,148,-362,-71,0.15,0.0,0.67,0.728577,13.165951,11.564702,-83.682663
45,5788,4468,18452,187,-379,-122,0.16,-0.0,0.67,0.728699,13.405678,12.050117,-83.502975
