seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,1792,4452,17344,-252,239,-4,0.11,0.01,0.99,-0.106628,0.046822,12.18423,167.409332
1,1264,5044,16776,-301,294,-2,0.1,0.01,0.99,-0.106506,-0.012604,11.958139,167.442108
2,720,4092,17024,-127,242,-19,0.1,0.01,0.99,-0.106201,-0.078341,11.484336,167.51062
3,556,3820,16992,53,43,-77,0.1,0.01,0.99,-0.105835,0.026637,11.085205,167.565598
4,144,4044,17392,162,-28,-132,0.09,0.01,0.99,-0.105042,0.348847,10.89191,167.641113
5,-388,3792,17484,162,29,-221,0.09,0.02,0.99,-0.103699,0.793326,10.738075,167.769745
6,-904,4048,18576,93,128,-353,0.09,0.02,0.99,-0.10144,1.235672,10.481545,168.012573
7,-836,4064,18336,35,40,-434,0.09,0.02,0.99,-0.097717,1.610687,10.099652,168.44017
8,-788,4208,18308,49,17,-507,0.08,0.02,0.99,-0.093079,1.946483,9.815396,168.972946
9,-1024,4444,17904,64,-61,-577,0.08,0.03,0.99,-0.087769,2.310897,9.564032,169.579788
10,-1276,4408,17972,117,-81,-709,0.08,0.03,0.99,-0.081543,2.717261,9.387201,170.286087
11,-1048,4756,18448,146,-87,-853,0.08,0.03,0.99,-0.073914,3.197149,9.212481,171.149521
12,-768,4908,18212,94,-104,-927,0.08,0.04,0.99,-0.06488,3.742925,9.036204,172.170685
13,-876,4848,17776,19,-56,-990,0.08,0.04,0.99,-0.054993,4.220907,8.870983,173.293655
14,-1056,5256,17460,9,-43,-1102,0.07,0.04,1.0,-0.044373,4.612222,8.64135,174.510284
15,-744,5228,17160,72,-66,-1221,0.07,0.05,1.0,-0.032471,5.024395,8.377848,175.87442
16,-424,5528,17516,140,-109,-1296,0.07,0.05,1.0,-0.01947,5.537341,8.149778,177.354721
17,-108,5820,17168,162,-151,-1361,0.07,0.05,1.0,-0.005676,6.143326,7.968579,178.916336
18,-8,5928,17248,142,-116,-1428,0.07,0.06,1.0,0.008789,6.779223,7.809153,-179.449356
19,-16,6052,17200,127,-89,-1507,0.07,0.06,1.0,0.024048,7.380744,7.592831,-177.719147
20,172,6060,17052,164,-125,-1605,0.07,0.07,0.99,0.0401,7.981446,7.325893,-175.895462
21,828,6772,16876,200,-141,-1704,0.07,0.07,0.99,0.05719,8.635353,7.085131,-173.957794
22,1396,7152,17292,203,-124,-1761,0.07,0.08,0.99,0.075256,9.356424,6.844772,-171.912735
23,1916,7356,17020,186,-123,-1770,0.07,0.08,0.99,0.09375,10.068273,6.590336,-169.81604
24,1828,7256,17440,201,-86,-1772,0.07,0.09,0.99,0.112305,10.763206,6.333395,-167.709869
25,2112,7152,17200,214,-103,-1825,0.07,0.09,0.98,0.130798,11.445758,6.018285,-165.603897
26,2536,7148,17296,248,-75,-1906,0.07,0.1,0.98,0.149841,12.118889,5.68759,-163.429657
27,3436,7440,17616,292,-69,-1994,0.06,0.1,0.98,0.169556,12.828107,5.3097,-161.174576
28,4380,8100,18296,302,-61,-2006,0.07,0.11,0.97,0.189941,13.584826,4.919705,-158.837555
29,5016,8108,18156,230,-39,-1951,0.07,0.11,0.97,0.210144,14.319668,4.547367,-156.514557
30,5472,8140,18076,191,-23,-1928,0.07,0.12,0.96,0.229675,14.945062,4.172321,-154.252457
31,6768,8680,18096,257,-21,-1936,0.07,0.12,0.96,0.248901,15.5083,3.805209,-152.009323
32,7980,8616,18728,280,52,-1872,0.07,0.13,0.95,0.267822,16.159845,3.472523,-149.802933
33,8596,8640,19224,185,112,-1735,0.07,0.13,0.95,0.285645,16.789707,3.121835,-147.713135
34,9020,8392,18652,104,123,-1569,0.07,0.14,0.94,0.30188,17.252611,2.782526,-145.785248
35,9148,7972,18988,133,128,-1438,0.07,0.14,0.94,0.316284,17.583582,2.516991,-144.059418
36,9528,7452,18640,184,81,-1326,0.07,0.14,0.93,0.329407,17.92103,2.303998,-142.480042
37,9280,7276,19220,207,50,-1211,0.07,0.14,0.93,0.341248,18.2873,2.189067,-141.055206
