seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,-196,3364,18392,145,298,-417,-0.1,0.05,-0.43,-0.896545,8.324306,10.39877,-51.019764
1,-200,4296,18680,59,166,-468,-0.1,0.05,-0.43,-0.897644,8.460011,10.101156,-50.733902
2,-944,4356,18696,-62,33,-374,-0.1,0.04,-0.42,-0.900757,8.726364,9.46709,-49.910122
3,-2284,3600,17296,-112,-133,-297,-0.1,0.04,-0.42,-0.901611,8.735745,9.347754,-49.692276
4,-3184,2804,16032,19,-203,-400,-0.1,0.04,-0.42,-0.903137,8.72957,9.194057,-49.298969
5,-3868,3060,16640,186,-102,-693,-0.1,0.04,-0.41,-0.906433,9.039091,8.900171,-48.358864
6,-4248,3132,17564,217,-104,-853,-0.1,0.04,-0.4,-0.907959,9.231363,8.713806,-47.903816
7,-3688,3868,17228,183,-195,-1063,-0.11,0.03,-0.39,-0.913757,9.891285,8.141035,-46.15271
8,-3492,4216,17180,146,-164,-1138,-0.11,0.03,-0.39,-0.915955,10.112988,7.973994,-45.469666
9,-3608,4316,17120,117,-136,-1230,-0.11,0.03,-0.37,-0.922913,10.720563,7.377629,-43.263973
10,-3604,4352,16764,119,-138,-1350,-0.11,0.02,-0.36,-0.925415,10.918252,7.151659,-42.460003
11,-2824,4620,16292,152,-183,-1515,-0.11,0.02,-0.34,-0.933228,11.534727,6.474152,-39.811657
12,-2148,5216,17212,209,-155,-1657,-0.11,0.02,-0.33,-0.935974,11.784868,6.260716,-38.82803
13,-1328,5648,17196,236,-219,-1759,-0.12,0.01,-0.31,-0.944214,12.621891,5.611279,-35.65831
14,-616,6116,17424,256,-209,-1874,-0.12,0.01,-0.3,-0.94696,12.917031,5.418813,-34.540306
15,452,6864,17648,270,-202,-2011,-0.13,0.01,-0.27,-0.955017,13.881346,4.798792,-30.952003
16,1284,6948,17716,199,-144,-2048,-0.13,0.01,-0.26,-0.957581,14.204602,4.583273,-29.695381
17,1784,6560,17580,85,-64,-2032,-0.13,0.0,-0.23,-0.964905,14.928122,3.83675,-25.952127
18,2540,6456,16816,24,-37,-2047,-0.13,0.0,-0.22,-0.967163,15.08465,3.568899,-24.723675
19,3308,6304,16428,99,-37,-2081,-0.14,-0.0,-0.18,-0.973389,15.50503,2.7664,-20.999899
20,5340,6952,17328,281,-69,-2188,-0.14,-0.0,-0.17,-0.975159,15.703899,2.526743,-19.730059
21,8692,7516,18772,343,-63,-2229,-0.15,-0.0,-0.14,-0.979614,16.585989,1.931023,-15.777918
22,10344,7864,18688,264,-22,-2151,-0.15,-0.0,-0.13,-0.980774,16.878561,1.791387,-14.481769
23,11496,7904,18108,198,56,-1939,-0.15,-0.0,-0.1,-0.983521,17.560211,1.457397,-10.895761
24,12436,7820,17840,271,70,-1849,-0.15,-0.0,-0.09,-0.984131,17.7722,1.36971,-9.818882
25,13724,7940,18772,381,139,-1773,-0.16,0.0,-0.06,-0.985046,18.559793,1.160167,-6.804012
26,14696,8744,20012,408,134,-1635,-0.16,0.0,-0.05,-0.985107,18.868502,1.103535,-5.867708
27,15288,9268,20956,358,148,-1277,-0.17,0.0,-0.03,-0.98468,19.769886,1.133119,-3.471331
28,14948,8624,21444,277,127,-1006,-0.17,0.01,-0.02,-0.984436,20.041639,1.200946,-2.867754
29,13116,7384,21156,31,81,-595,-0.18,0.01,-0.01,-0.983887,20.496861,1.612892,-1.703339
30,11756,6252,19340,-106,56,-432,-0.18,0.01,-0.01,-0.983887,20.499535,1.800861,-1.491116
31,9984,4712,18020,-103,176,-336,-0.18,0.02,-0.01,-0.984314,20.223318,2.303541,-1.104581
32,9080,4152,18180,-66,217,-309,-0.17,0.02,-0.01,-0.984436,20.120251,2.384627,-0.997172
33,7872,3588,18152,-8,159,-237,-0.17,0.02,-0.0,-0.984863,19.836084,2.533348,-0.737159
34,7148,3376,17932,22,102,-195,-0.17,0.02,-0.0,-0.984924,19.761124,2.59615,-0.673014
35,5620,3184,17764,80,38,-174,-0.17,0.03,-0.0,-0.985168,19.59691,2.841148,-0.53759
36,5040,3620,18056,151,-24,-201,-0.17,0.03,0.0,-0.985168,19.571659,2.927129,-0.491538
37,5416,3652,18340,220,-161,-218,-0.17,0.03,0.0,-0.984924,19.677891,3.26945,-0.272442
38,5988,3352,18808,207,-180,-247,-0.17,0.03,0.0,-0.984802,19.74795,3.435783,-0.196342
