seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,-1096,5104,16504,350,-160,-172,-0.06,-0.03,-0.43,0.898376,-4.311687,6.47497,51.60685
1,-1924,4508,16948,426,-83,-218,-0.06,-0.04,-0.43,0.898132,-3.885152,6.494143,51.721104
2,-3440,4776,17852,359,119,-385,-0.05,-0.04,-0.44,0.897461,-3.036062,6.371809,51.991558
3,-4264,5288,18628,282,202,-618,-0.04,-0.04,-0.44,0.895935,-2.260144,5.964383,52.477036
4,-4184,5892,18764,140,161,-818,-0.03,-0.04,-0.45,0.891541,-1.229989,5.158443,53.706745
5,-3748,5944,17832,-2,62,-920,-0.03,-0.03,-0.45,0.889587,-0.966631,4.939644,54.22192
6,-3980,6004,16552,-4,-3,-1012,-0.02,-0.03,-0.46,0.885193,-0.551006,4.591584,55.343391
7,-4280,6124,16792,171,-93,-1199,-0.02,-0.03,-0.47,0.880188,-0.104405,4.313135,56.589554
8,-3868,6492,16872,336,-188,-1458,-0.01,-0.04,-0.49,0.870544,0.980918,4.073421,58.89661
9,-3508,6940,17652,371,-182,-1602,-0.01,-0.04,-0.5,0.866638,1.422128,4.032613,59.797276
10,-2772,7348,17268,308,-164,-1721,0.0,-0.04,-0.52,0.85321,2.780794,3.869436,62.792442
11,-2872,7532,17820,248,-138,-1785,0.01,-0.04,-0.53,0.848328,3.195176,3.789204,63.846806
12,-2812,7884,17224,218,-188,-1881,0.01,-0.05,-0.55,0.832458,4.362906,3.529745,67.163208
13,-2460,7780,16664,242,-193,-2047,0.02,-0.05,-0.56,0.82666,4.742596,3.454421,68.339096
14,-1772,8056,16916,276,-147,-2238,0.03,-0.05,-0.59,0.806885,5.933528,3.139354,72.214424
15,-228,8732,16832,283,-170,-2357,0.03,-0.05,-0.6,0.7995,6.355433,3.006824,73.61412
16,828,8836,17012,256,-172,-2332,0.04,-0.06,-0.63,0.776123,7.60586,2.708338,77.909142
17,1248,8908,16548,310,-244,-2349,0.04,-0.06,-0.64,0.768127,8.000727,2.632816,79.335991
18,3128,9420,16672,454,-312,-2474,0.05,-0.07,-0.66,0.742554,9.396419,2.533834,83.767067
19,5536,9888,17632,460,-214,-2521,0.05,-0.07,-0.67,0.733398,9.931032,2.527897,85.310623
20,7380,10100,18092,339,-74,-2432,0.06,-0.08,-0.7,0.705444,11.418924,2.379444,89.910713
21,8312,10248,18276,292,-55,-2256,0.06,-0.09,-0.71,0.696472,11.83572,2.29357,91.356232
22,9200,9940,18736,403,-153,-2056,0.06,-0.1,-0.73,0.670898,13.063705,2.206099,95.412712
23,10004,9708,18956,433,-200,-1967,0.06,-0.1,-0.74,0.662781,13.510684,2.246153,96.68251
24,11144,9092,19888,320,-102,-1816,0.07,-0.11,-0.76,0.639526,14.786609,2.441658,100.286354
25,11680,8908,19520,202,-31,-1698,0.07,-0.12,-0.76,0.632263,15.11291,2.489881,101.402252
26,11456,8572,19728,125,54,-1510,0.07,-0.12,-0.78,0.612732,15.823334,2.561137,104.371269
27,11072,8044,19836,128,-20,-1300,0.07,-0.12,-0.78,0.607056,16.004219,2.581897,105.225304
28,10580,7200,19220,129,-110,-1125,0.07,-0.13,-0.79,0.592041,16.504559,2.876469,107.4907
29,10264,6640,19288,116,-120,-1003,0.06,-0.13,-0.8,0.587646,16.648087,3.01754,108.153282
30,10316,6352,18796,54,-57,-856,0.06,-0.14,-0.8,0.575928,16.978827,3.465459,109.911263
31,9980,5960,19040,3,-2,-742,0.06,-0.14,-0.81,0.572571,17.049625,3.596054,110.410202
32,8620,5296,18664,-34,-18,-560,0.06,-0.14,-0.81,0.564636,17.101021,3.938126,111.582047
33,8348,5080,17960,-5,-83,-507,0.05,-0.14,-0.81,0.5625,17.092655,4.056842,111.89595
34,8208,5036,18404,23,-54,-427,0.05,-0.15,-0.82,0.556824,17.130127,4.504138,112.734261
35,7824,4952,18436,0,-67,-352,0.05,-0.15,-0.82,0.555237,17.139549,4.64632,112.966858
36,7272,4236,17804,-18,-63,-266,0.05,-0.15,-0.82,0.551575,17.104147,5.113771,113.505966
37,6976,4060,17616,-20,-40,-243,0.04,-0.15,-0.82,0.550659,17.069725,5.259172,113.64093
38,6836,4220,17944,23,-53,-203,0.04,-0.15,-0.82,0.548218,16.981394,5.636693,113.993858
39,6588,4212,17928,47,-73,-164,0.04,-0.15,-0.82,0.547546,16.972904,5.771074,114.090912
40,5876,4068,17988,77,-94,-130,0.04,-0.15,-0.82,0.546021,16.998495,6.211392,114.317863
41,5832,3820,17920,102,-114,-149,0.03,-0.15,-0.82,0.545593,17.017254,6.360978,114.381607
42,5824,4320,18012,157,-126,-218,0.03,-0.16,-0.82,0.543579,17.143791,6.778636,114.677864
43,5980,4700,18456,152,-143,-214,0.03,-0.16,-0.82,0.542725,17.221178,6.912817,114.801231
