seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,1332,3804,17340,-113,121,-187,0.08,0.03,0.94,-0.3302,-0.435829,9.890947,140.877869
1,1268,3600,17044,-58,66,-243,0.08,0.03,0.94,-0.329163,-0.367097,9.79255,141.015259
2,560,3788,17476,0,21,-301,0.08,0.03,0.94,-0.325256,-0.04761,9.554698,141.511856
3,148,3764,17448,2,-13,-349,0.08,0.03,0.94,-0.32373,0.082727,9.482835,141.704376
4,-732,3908,17400,34,-36,-432,0.08,0.03,0.94,-0.318298,0.505282,9.278943,142.379333
5,-1408,3692,17612,70,-64,-498,0.07,0.03,0.95,-0.316101,0.670133,9.206715,142.650711
6,-1352,3928,16876,120,-144,-667,0.07,0.03,0.95,-0.307983,1.261787,9.019046,143.644363
7,-1560,4104,17708,146,-105,-765,0.07,0.04,0.95,-0.304626,1.496712,8.983103,144.049271
8,-1100,4412,17564,137,-113,-911,0.07,0.04,0.95,-0.292419,2.278435,8.813706,145.524979
9,-1360,4452,17220,117,-107,-984,0.07,0.04,0.95,-0.287781,2.551908,8.746737,146.083862
10,-1492,4796,17388,133,-61,-1124,0.06,0.05,0.96,-0.272217,3.342532,8.484758,147.956268
11,-1012,4992,17072,163,-102,-1200,0.06,0.05,0.96,-0.266479,3.631486,8.370029,148.646301
12,-1388,5312,17588,199,-113,-1264,0.06,0.06,0.97,-0.247864,4.586487,8.093673,150.862701
13,-1316,5340,16996,193,-165,-1333,0.06,0.06,0.97,-0.241333,4.919336,7.99376,151.637756
14,-1512,5404,17068,222,-111,-1489,0.05,0.07,0.97,-0.220093,5.932983,7.712326,154.144302
15,-1080,5888,17484,251,-82,-1627,0.05,0.07,0.97,-0.21228,6.295375,7.571263,155.065704
16,-228,6404,17608,192,-51,-1765,0.05,0.07,0.98,-0.186218,7.430612,7.062445,158.129776
17,44,6572,17284,153,-44,-1789,0.05,0.08,0.98,-0.177002,7.780186,6.878757,159.208511
18,252,6908,16728,234,-65,-1875,0.04,0.08,0.98,-0.148682,8.796614,6.320989,162.511673
19,596,7328,17128,315,-84,-1947,0.04,0.09,0.99,-0.138794,9.184763,6.136434,163.659317
20,1328,7724,17356,321,-93,-2003,0.04,0.1,0.99,-0.107849,10.492852,5.592207,167.228226
21,1404,7808,17196,284,-68,-2028,0.04,0.1,0.99,-0.097351,10.918696,5.403792,168.435364
22,2272,8060,16848,279,8,-2112,0.03,0.11,0.99,-0.065063,12.091516,4.732153,172.146042
23,2904,8208,17496,327,14,-2146,0.03,0.11,0.99,-0.042847,12.878686,4.189807,174.699097
24,3576,8240,17620,355,5,-2146,0.03,0.12,0.99,-0.031677,13.278772,3.930432,175.977966
25,4156,7992,17648,340,36,-2120,0.03,0.13,0.99,0.001587,14.461449,3.162438,179.776535
26,4548,7800,17220,327,81,-2117,0.03,0.13,0.99,0.012573,14.823977,2.894373,-178.969315
27,5172,8080,17552,330,200,-2120,0.02,0.14,0.99,0.045105,15.83153,1.964632,-175.242249
28,5188,8268,18520,353,194,-2099,0.02,0.14,0.99,0.055847,16.149891,1.603704,-174.005173
29,6164,8888,18340,406,74,-2051,0.02,0.15,0.98,0.087463,17.130863,0.660825,-170.385864
30,6796,8832,18252,425,44,-2001,0.02,0.15,0.98,0.097778,17.470833,0.415788,-169.215622
31,7988,8920,18688,403,101,-1926,0.02,0.16,0.98,0.127502,18.47411,-0.227868,-165.857681
32,8620,8976,18836,353,140,-1861,0.02,0.16,0.98,0.136902,18.773252,-0.444462,-164.793808
33,8960,8688,19272,302,168,-1704,0.02,0.17,0.97,0.163269,19.529766,-1.085675,-161.799011
34,9416,8668,19108,292,123,-1596,0.02,0.17,0.97,0.171326,19.734068,-1.260822,-160.884811
35,9396,8060,19352,299,74,-1393,0.02,0.18,0.97,0.193115,20.324768,-1.594145,-158.433563
36,9740,7900,19376,300,18,-1315,0.02,0.18,0.96,0.199585,20.504736,-1.647102,-157.711288
37,9876,7500,19620,258,9,-1150,0.03,0.18,0.96,0.217285,21.002682,-1.641351,-155.754349
38,9752,7380,19884,203,7,-1035,0.03,0.18,0.96,0.222473,21.137014,-1.609005,-155.182373
39,9572,6776,19120,113,29,-864,0.03,0.18,0.95,0.23584,21.365494,-1.414549,-153.706161
40,9324,6468,19128,105,37,-793,0.03,0.18,0.95,0.239563,21.406927,-1.344934,-153.294113
41,8964,6168,19232,96,28,-655,0.04,0.18,0.95,0.24939,21.471716,-1.09868,-152.201538
42,8624,5888,19372,67,6,-559,0.04,0.18,0.95,0.252136,21.490646,-0.9946,-151.898193
43,8220,5568,18652,27,-9,-440,0.04,0.18,0.95,0.258606,21.427397,-0.595653,-151.184616
44,7848,5328,18828,18,5,-383,0.05,0.18,0.95,0.260376,21.395643,-0.455371,-150.989746
45,7216,4956,18560,24,-10,-338,0.05,0.18,0.95,0.264648,21.259436,-0.041318,-150.516968
46,6680,4800,18620,48,-20,-351,0.05,0.18,0.95,0.265991,21.219437,0.097538,-150.36792
47,6564,4920,18232,172,-126,-445,0.05,0.18,0.94,0.270691,21.185307,0.47643,-149.845261
48,6940,5280,18084,258,-180,-486,0.06,0.18,0.94,0.272705,21.245661,0.629832,-149.627441
