seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,1396,3664,17324,-42,119,97,-0.1,-0.01,-0.93,0.36377,-3.060967,10.727543,136.676346
1,1876,3668,18016,91,51,-20,-0.09,-0.01,-0.93,0.364197,-2.795023,10.529899,136.643204
2,2128,3908,18628,114,17,-74,-0.09,-0.01,-0.93,0.363953,-2.412811,10.422526,136.680862
3,2388,4240,18356,44,-17,-74,-0.09,-0.02,-0.93,0.363281,-2.035358,10.357427,136.766876
4,1732,4420,18416,-8,-33,-44,-0.09,-0.02,-0.93,0.362732,-1.719843,10.327943,136.833405
5,1096,4376,17516,-29,-82,-89,-0.09,-0.02,-0.93,0.362244,-1.460282,10.283706,136.89447
6,192,4196,17488,-25,-50,-183,-0.09,-0.02,-0.93,0.361023,-1.220697,10.252799,137.047882
7,-276,4196,17152,16,0,-325,-0.09,-0.02,-0.93,0.358765,-0.943803,10.118455,137.339996
8,-712,4312,17892,29,-9,-449,-0.08,-0.03,-0.93,0.355103,-0.591938,9.924944,137.81395
9,-1136,4292,17456,-9,-20,-490,-0.08,-0.03,-0.93,0.350525,-0.233065,9.750533,138.394714
10,-1664,4376,17692,-11,-72,-548,-0.08,-0.03,-0.93,0.345581,0.096773,9.553892,139.021179
11,-1936,4288,17000,20,-142,-658,-0.08,-0.03,-0.94,0.339783,0.441568,9.431793,139.742416
12,-2048,4352,16552,60,-99,-817,-0.07,-0.03,-0.94,0.332764,0.843414,9.320575,140.606598
13,-2092,4388,17204,75,-14,-982,-0.07,-0.04,-0.94,0.324036,1.312028,9.115714,141.685623
14,-1880,4964,17208,85,-67,-1132,-0.07,-0.04,-0.95,0.31366,1.822756,8.851366,142.966171
15,-1368,5288,17188,149,-101,-1242,-0.07,-0.04,-0.95,0.301819,2.408551,8.661112,144.40799
16,-1256,5456,17712,184,-111,-1313,-0.06,-0.05,-0.95,0.289062,3.089616,8.489221,145.946854
17,-1092,5468,17340,160,-115,-1399,-0.06,-0.05,-0.96,0.275452,3.794353,8.325981,147.580338
