seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,1416,2708,18952,312,104,-98,-0.09,0.09,-0.07,-0.989624,9.721033,10.703898,-9.007982
1,1372,3600,19116,219,99,-193,-0.09,0.09,-0.07,-0.989624,10.064319,10.474598,-8.872829
2,32,3592,19196,28,112,-190,-0.09,0.08,-0.07,-0.989807,10.294641,10.155409,-8.662251
3,-1636,3488,17868,-79,75,-258,-0.09,0.08,-0.07,-0.990234,10.293642,9.817269,-8.384013
4,-2508,3488,17476,22,59,-425,-0.09,0.08,-0.06,-0.990723,10.298772,9.410898,-7.960562
5,-2972,3264,18428,130,-36,-550,-0.09,0.07,-0.06,-0.991211,10.480841,8.959958,-7.348009
6,-3544,3424,18024,142,-215,-616,-0.1,0.07,-0.05,-0.991516,10.748771,8.633326,-6.637778
7,-4060,3356,17192,114,-263,-742,-0.1,0.07,-0.04,-0.99176,11.032914,8.437875,-5.810879
8,-4312,3624,16932,100,-167,-933,-0.1,0.07,-0.03,-0.992065,11.307453,8.170654,-4.788342
9,-4216,3748,17236,96,-137,-1099,-0.1,0.07,-0.02,-0.992371,11.607802,7.738458,-3.53542
10,-4124,4176,17264,99,-145,-1235,-0.1,0.06,-0.01,-0.992615,11.91834,7.260233,-2.092107
11,-4064,4176,16996,81,-210,-1333,-0.11,0.06,0.0,-0.992615,12.235992,6.787601,-0.49948
12,-3504,4208,16396,100,-275,-1468,-0.11,0.06,0.02,-0.992371,12.553584,6.389844,1.222231
13,-2660,4272,16924,120,-244,-1628,-0.11,0.06,0.03,-0.99176,12.908409,6.005908,3.105525
14,-1664,4160,16508,128,-196,-1783,-0.11,0.05,0.05,-0.990845,13.283375,5.587818,5.183344
15,-1388,4432,17168,142,-111,-1910,-0.12,0.05,0.07,-0.989441,13.656389,5.078053,7.417077
16,-324,5408,17076,199,-237,-2033,-0.12,0.05,0.09,-0.987488,14.069448,4.532966,9.797811
17,1996,6392,16644,246,-265,-2147,-0.12,0.05,0.11,-0.984802,14.588244,4.150567,12.294308
18,3820,6672,17316,199,-109,-2234,-0.13,0.05,0.14,-0.981323,15.162753,3.760254,14.891547
19,5592,7332,16780,111,57,-2314,-0.13,0.05,0.16,-0.977417,15.625773,3.248391,17.567369
20,7216,7872,16964,150,193,-2348,-0.13,0.05,0.18,-0.972961,16.036602,2.598847,20.294014
21,9332,8340,17644,295,114,-2307,-0.14,0.05,0.21,-0.967773,16.540499,1.961283,22.980818
22,11532,9208,18476,400,96,-2164,-0.14,0.05,0.23,-0.961975,17.190874,1.554027,25.530909
23,13200,9064,19284,381,119,-1939,-0.15,0.05,0.25,-0.956116,17.912603,1.279546,27.799753
24,14004,9312,19688,317,120,-1682,-0.15,0.05,0.27,-0.950623,18.529236,1.139325,29.766111
25,14708,9144,19812,271,122,-1442,-0.16,0.06,0.28,-0.945618,19.063612,1.123549,31.435211
26,14156,8716,20240,185,174,-1158,-0.16,0.06,0.29,-0.941406,19.483305,1.204944,32.784065
27,13516,8200,19732,134,114,-868,-0.16,0.06,0.3,-0.938171,19.780193,1.345473,33.803272
28,12268,7608,19964,119,94,-600,-0.16,0.07,0.31,-0.935791,20.000277,1.613845,34.505566
29,11256,6856,19468,77,25,-417,-0.16,0.07,0.31,-0.934204,20.155748,1.954575,34.948994
30,9780,5928,19064,-2,58,-281,-0.16,0.08,0.31,-0.933289,20.198652,2.326762,35.227165
31,8836,5060,18684,-31,65,-211,-0.16,0.08,0.31,-0.9328,20.131418,2.639277,35.41687
32,8048,4472,18208,-39,65,-153,-0.16,0.08,0.32,-0.932678,19.98777,2.923932,35.544697
33,7464,4164,18076,5,24,-123,-0.15,0.08,0.32,-0.932617,19.851133,3.192332,35.633232
34,6992,3784,18300,33,-13,-88,-0.15,0.08,0.32,-0.932556,19.753241,3.489168,35.688625
35,6556,3424,18404,54,-74,-73,-0.15,0.09,0.32,-0.932556,19.661989,3.809436,35.719341
36,6300,3460,18128,67,-121,-93,-0.15,0.09,0.32,-0.932495,19.575109,4.177298,35.764954
37,6052,3652,18168,86,-96,-126,-0.15,0.09,0.32,-0.932251,19.522593,4.543811,35.8424
38,5812,3684,18328,67,-29,-134,-0.15,0.09,0.32,-0.931946,19.482767,4.813752,35.948063
