seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,-3212,5296,18204,324,114,126,0.06,0.06,0.7,-0.708374,0.006469,10.136811,89.352943
1,-3600,5548,18740,73,173,-90,0.06,0.06,0.7,-0.708923,0.560765,9.569452,89.356316
2,-4060,5648,17892,-103,217,-232,0.05,0.06,0.7,-0.70813,0.872302,8.979093,89.550484
3,-4512,5132,17336,-131,208,-382,0.04,0.06,0.7,-0.706177,1.055227,8.327026,89.920616
4,-4488,5152,17096,-39,79,-530,0.04,0.06,0.71,-0.703125,1.260586,7.736289,90.458748
5,-4644,5296,17236,76,-41,-663,0.04,0.05,0.71,-0.698914,1.607054,7.313928,91.173943
6,-4072,5500,16980,148,-188,-825,0.03,0.06,0.72,-0.693481,2.096075,7.035697,92.074593
7,-3732,5580,16516,154,-220,-979,0.03,0.06,0.72,-0.686768,2.66589,6.913027,93.164055
8,-3400,5744,16472,173,-153,-1178,0.02,0.06,0.73,-0.678589,3.256294,6.773721,94.471428
9,-2376,6264,17044,208,-99,-1351,0.02,0.06,0.74,-0.668762,3.913886,6.551239,96.021866
10,-1852,6764,17420,175,-120,-1389,0.01,0.07,0.75,-0.657837,4.623983,6.313174,97.720459
11,-2424,6816,16948,150,-189,-1381,0.01,0.07,0.76,-0.646667,5.284611,6.128324,99.429832
12,-2596,6524,16704,206,-264,-1481,0.01,0.07,0.77,-0.63501,5.944615,5.98793,101.18998
13,-2276,6868,17236,256,-273,-1646,0.0,0.08,0.78,-0.622009,6.681874,5.875833,103.12748
14,-1812,7448,17468,245,-340,-1787,0.0,0.08,0.79,-0.607483,7.460025,5.753634,105.262314
15,-1344,7756,17332,232,-372,-1895,-0.0,0.09,0.8,-0.591614,8.257528,5.681507,107.561493
16,-456,8244,16608,230,-384,-2011,-0.01,0.09,0.81,-0.574463,9.057067,5.624866,110.011246
17,244,8356,17068,228,-340,-2094,-0.01,0.1,0.83,-0.556091,9.875715,5.533607,112.598953
18,908,8360,16604,211,-374,-2139,-0.01,0.1,0.84,-0.536926,10.66736,5.424582,115.260971
19,1380,8624,16516,265,-409,-2187,-0.01,0.11,0.85,-0.51709,11.456699,5.339463,117.978485
20,2840,8808,16628,332,-409,-2271,-0.01,0.12,0.86,-0.496277,12.342817,5.278562,120.794884
21,4564,9324,17052,324,-379,-2334,-0.02,0.12,0.87,-0.474487,13.27742,5.198349,123.709686
22,6964,10008,17028,323,-370,-2359,-0.02,0.13,0.88,-0.452087,14.204265,5.14091,126.664093
23,9128,10560,17336,338,-282,-2306,-0.02,0.14,0.89,-0.429565,15.151375,5.127415,129.598984
24,10692,10680,18068,336,-188,-2170,-0.02,0.15,0.9,-0.407837,16.110136,5.085077,132.401245
25,12012,11164,18828,344,-194,-1991,-0.02,0.15,0.91,-0.387573,17.024944,5.059236,134.987961
26,13244,11248,18492,359,-266,-1760,-0.02,0.16,0.92,-0.369141,17.929352,5.187684,137.311752
27,13560,10884,19604,345,-205,-1515,-0.01,0.17,0.92,-0.353027,18.809219,5.455009,139.314972
28,13788,10236,19548,275,-210,-1301,-0.01,0.18,0.92,-0.339233,19.577066,5.747406,141.00647
29,13484,9832,19764,190,-141,-1091,-0.01,0.18,0.93,-0.327637,20.183199,6.076901,142.399078
30,13052,8912,19688,95,-124,-862,-0.0,0.19,0.93,-0.318237,20.619036,6.399837,143.501648
31,11908,7740,19244,6,-79,-635,-0.0,0.19,0.93,-0.311279,20.867891,6.769268,144.285645
32,10596,7200,18416,-22,-57,-523,0.0,0.19,0.93,-0.306152,20.955725,7.098919,144.841873
33,10064,7208,18772,12,-52,-465,0.01,0.19,0.93,-0.30188,21.017462,7.374191,145.298828
34,9792,7124,18924,1,-54,-344,0.01,0.19,0.93,-0.298279,21.095646,7.655505,145.677063
35,8980,6584,18592,-51,-48,-208,0.01,0.19,0.94,-0.295959,21.103369,7.974328,145.893082
36,7968,6208,18036,-70,-46,-113,0.02,0.19,0.94,-0.294861,21.015585,8.286981,145.960846
37,7184,5760,17572,-47,-17,-89,0.02,0.19,0.94,-0.294373,20.908014,8.566038,145.962906
38,6536,5540,18028,-12,16,-87,0.02,0.19,0.94,-0.294067,20.820942,8.769271,145.95639
39,6156,5520,18176,-3,7,-71,0.02,0.19,0.94,-0.293762,20.755873,8.921658,145.959702
40,6040,5564,17848,-7,-56,-57,0.02,0.19,0.94,-0.293579,20.673073,9.086555,145.946655
41,5780,5464,18408,30,-59,-58,0.03,0.19,0.94,-0.293396,20.622149,9.296576,145.927551
42,5796,5584,18360,53,-94,-103,0.03,0.19,0.94,-0.29303,20.59798,9.495894,145.93335
43,5640,5344,18108,49,-91,-123,0.03,0.19,0.94,-0.292175,20.611004,9.701007,145.994812
44,5452,5476,17840,68,-107,-143,0.03,0.2,0.94,-0.291138,20.626207,9.881334,146.082993
