seq,ax,ay,az,gx,gy,gz,qx,qy,qz,qw,roll,pitch,yaw
0,-596,2884,17032,39,165,-311,0.02,0.07,0.11,-0.991211,-1.468888,8.658005,12.675441
1,-544,3300,17940,154,39,-405,0.02,0.07,0.11,-0.99115,-1.294779,8.488048,12.861756
2,-700,3716,17936,163,-88,-496,0.01,0.07,0.12,-0.990601,-0.571145,8.24949,13.573449
3,-1104,3540,18036,110,-67,-545,0.01,0.07,0.12,-0.990356,-0.326559,8.217016,13.854504
4,-1360,3712,17676,42,-66,-678,0.01,0.07,0.13,-0.989319,0.284699,8.023673,14.864399
5,-1288,3896,17240,40,-77,-758,0.01,0.07,0.13,-0.988892,0.462074,7.960415,15.271212
6,-1344,4156,17180,90,-68,-866,0.0,0.07,0.14,-0.987244,1.047262,7.770077,16.670893
7,-1512,4340,17456,123,-95,-909,-0.0,0.07,0.15,-0.986572,1.27964,7.700341,17.184429
8,-2052,4212,17012,143,-129,-977,-0.01,0.07,0.16,-0.984314,2.054548,7.542504,18.820831
9,-2548,4208,17116,155,-104,-1076,-0.01,0.07,0.17,-0.983459,2.320432,7.478555,19.404295
10,-2376,4536,17240,192,-92,-1328,-0.02,0.07,0.19,-0.980225,3.157866,7.173363,21.443966
11,-1768,4968,17100,194,-76,-1442,-0.02,0.07,0.19,-0.978882,3.469874,7.055873,22.248323
12,-1208,5216,17428,141,-96,-1521,-0.02,0.07,0.22,-0.973999,4.416785,6.677197,24.872528
13,-1152,5244,17232,130,-130,-1543,-0.03,0.07,0.22,-0.972229,4.713661,6.570287,25.783342
14,-1192,5200,16692,203,-153,-1664,-0.03,0.07,0.25,-0.966064,5.610647,6.311916,28.618059
15,-820,5404,16800,258,-145,-1788,-0.04,0.07,0.26,-0.963745,5.947223,6.222518,29.624336
16,208,6268,17372,266,-114,-1929,-0.04,0.07,0.28,-0.955444,7.073738,5.880186,32.913433
17,824,6392,17096,242,-149,-1958,-0.05,0.07,0.29,-0.952332,7.456776,5.758183,34.070961
18,1488,6772,16688,263,-148,-1982,-0.06,0.07,0.32,-0.942139,8.585607,5.460836,37.593571
19,1924,6952,16680,309,-146,-2014,-0.06,0.07,0.33,-0.938477,8.975842,5.362885,38.778511
20,2640,7152,17000,372,-115,-2073,-0.07,0.07,0.36,-0.926514,10.249447,5.020083,42.396427
21,3068,7660,17236,393,-134,-2103,-0.07,0.07,0.37,-0.92218,10.692871,4.892812,43.630581
22,4332,8200,17884,408,-127,-2075,-0.08,0.08,0.4,-0.908325,12.077288,4.526262,47.343899
23,4908,8204,17816,374,-126,-2034,-0.08,0.08,0.41,-0.903564,12.534246,4.408074,48.557552
24,5992,8088,17656,334,-57,-2015,-0.09,0.09,0.44,-0.888916,13.776806,4.053255,52.133476
25,6756,8224,18144,328,4,-2008,-0.09,0.09,0.45,-0.883972,14.157619,3.909102,53.307262
26,8004,8536,18432,335,17,-1913,-0.1,0.09,0.48,-0.868713,15.264895,3.426134,56.770329
27,8664,8472,18636,327,31,-1803,-0.11,0.09,0.49,-0.858765,15.97342,3.168285,58.932423
28,9024,8520,18984,317,40,-1717,-0.11,0.09,0.5,-0.853882,16.304222,3.049829,59.96822
29,9712,8356,19240,281,47,-1565,-0.11,0.1,0.52,-0.839966,17.221313,2.751146,62.850574
30,10040,8032,19388,258,41,-1475,-0.12,0.1,0.53,-0.835571,17.494009,2.683459,63.74403
31,10600,7624,19560,224,41,-1326,-0.12,0.11,0.54,-0.823364,18.188505,2.569294,66.209167
32,10808,7632,19500,183,37,-1214,-0.12,0.11,0.55,-0.81958,18.388771,2.558196,66.963936
33,10992,7320,19200,127,55,-1022,-0.12,0.11,0.56,-0.809631,18.850464,2.632101,68.960075
34,11096,7184,19160,103,58,-910,-0.12,0.11,0.57,-0.806763,18.971632,2.67977,69.536255
35,10744,6720,18908,83,76,-709,-0.12,0.12,0.58,-0.799622,19.252468,2.896821,70.97847
36,9964,5916,18724,70,69,-599,-0.12,0.12,0.58,-0.797729,19.320391,2.985523,71.362831
37,8976,5140,18820,119,36,-552,-0.12,0.12,0.58,-0.793091,19.452282,3.269092,72.325554
38,8484,4696,18960,132,-22,-526,-0.12,0.12,0.59,-0.791565,19.507107,3.362448,72.634796
39,8288,4656,18560,149,-191,-481,-0.12,0.13,0.59,-0.787109,19.649784,3.782456,73.564354
